target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
EDNRA 0.0407682188904009 0 0.0408237922569868 0 0.501011063924551 NaN
TNFRSF8 0.00856693577592217 0 0.00857614306226725 0 0.500325922548905 NaN
PROCR 0.0255207259183349 0 0.0255405969273689 0 0.500331881709252 NaN
TLR2 0.0290612867313872 0 0.0290953784054735 0 0.500695879469179 NaN
EPHA5 0.0371216087182366 0 0.0371697884640568 0 0.50095778246753 NaN
ERBB4 0.0514480403770339 0 0.051460550153572 0 0.500214183119759 NaN
CDON 0.0170527612918138 0 0.0170667864685311 0 0.500375675430155 NaN
ITGA3 0.0418288288761011 0 0.04186425791869 0 0.50057320692523 NaN
TNFRSF19 0.0169796818623219 0 0.0169890871419165 0 0.500252131642196 NaN
NTSR2 0.00856719755523194 0 0.00857098809562113 0 0.500134174197807 NaN
PTH2R 0.0252923363174976 0 0.0253061890883829 0 0.500327149485679 NaN
OPRL1 0.0252838783678486 0 0.0252952486758208 0 0.500268466373438 NaN
TLR6 0.020847379048539 0 0.0208672464025632 0 0.500433946823416 NaN
ITGA8 0.0492545644973594 0 0.0492787085542411 0 0.500549895690653 NaN
PLXND1 0.133376675571226 0.00382031881429191 0.133406291940893 0.00404809746301659 0.500653866397903 0.477538868944074
IL2RB 0.00856423162325227 0 0.00856621263146296 0 0.500070118142719 NaN
UNC5B 0.0496396929811004 0 0.049648314882931 0 0.500141824076335 NaN
NPR2 0.0169851218214863 0 0.0169936565730557 0 0.500228816027659 NaN
TNFRSF10B 0.0587889512013774 0.0010181627103539 0.0588533221831887 0.000279543034628871 0.501142327970618 0.75018695476938
CCR5 0.0170055146520864 0 0.0170238898960497 0 0.500491847394789 NaN
IL20RA 0.135791611298972 1.15832042836606e-05 0.135841235906359 0 0.500920124351647 0.838733075874089
FGFRL1 0.0169776373017981 0 0.0169862444916018 0 0.500230729059949 NaN
CXCR4 0.0170194514281256 0 0.0170268885394967 0 0.50019909866386 NaN
CSF1R 0.0673375704016076 0.00025379919502112 0.0673995863120512 0.000328714144038023 0.500946930770089 0.364718918589589
TNFRSF21 0.0291001133884506 0 0.0291242863360517 0 0.50049255169887 NaN
FGFR1 0.0454618032344972 0 0.0455068718078095 0 0.500691641914265 NaN
F2R 0.0169810843943938 0 0.0169925656869822 0 0.50030779921004 NaN
TNFRSF10C 0.00859106045131837 0 0.0085946288547952 0 0.500125907467547 NaN
OSMR 0.0895952052088421 0.00226406701835178 0.089629099470809 0.00244729311889735 0.500641844815433 0.463542390478059
IL21R 0.0252812972871575 0 0.0253058872266941 0 0.500580642627189 NaN
EPHA8 0.0169889984131781 0 0.0170055910278421 0 0.500444911214017 NaN
ITGA9 0.200725699818599 0.0243985670493449 0.200765218957859 0.0244238920389893 0.500662831677834 0.499307886051475
FZD3 0.0522156886772633 0 0.0522830493723248 4.39238940203812e-05 0.501175684093525 0.0875932973432549
IL11RA 0.0170049086020217 0 0.0170184237430073 0 0.500361742784649 NaN
TNFRSF10A 0.0257393602438606 0 0.0257537638943081 0 0.500342982363366 NaN
NOTCH3 0.109194638560569 0.00139802879252713 0.109372092174527 0.00194447772204694 0.501982376263516 0.390637722194623
FSHR 0.0812356701288957 4.30603141375885e-06 0.0814193591400924 0 0.502914411156386 0.828281801931043
FPR1 0.0169873477940607 0 0.0169982443937994 0 0.500292155451753 NaN
ITGA4 0.0784722325697766 0 0.078537310230049 0.00010344345569373 0.501067802518445 0.1522859235561
PLXNA2 0.0638001156883342 0.000109801898389539 0.0638501410001172 0.000173812570985299 0.500783658042468 0.279465138372628
IL2RG 0.0170085418854912 0 0.0170162272294182 0 0.500205705666661 NaN
CD47 0.170032499992851 0 0.169783009317067 0.00179640974397414 0.495083796866326 0.028674151080682
GFRA3 0.017036672430585 0 0.0170455896329595 0 0.50023928715746 NaN
SCARF1 0.0213782121875216 0 0.027018099541465 0.00998957571441039 0.627578973033675 0.10669809542753
ACKR2 0.0170288455195044 0 0.017040684471814 0 0.500316358508242 NaN
IL12RB2 0.041414099874047 0 0.0414437402953719 0 0.500654626493679 NaN
MC1R 0.0169797569363501 0 0.0169916756504702 0 0.500319519418112 NaN
LDLR 0.130988632680605 0.00156226588727008 0.131037498289118 0.00149843973991418 0.500889584768385 0.517238997483192
ITGA5 0.0335042544259158 0 0.0335411985221675 0 0.500825444844773 NaN
UNC5D 0.0333532008230158 0 0.033375861797385 0 0.50050557368267 NaN
PTCH2 0.00856656632850449 0 0.00857074362606559 0 0.500147863370753 NaN
PTGIR 0.0254693556745406 0 0.0254795550584495 0 0.500170389527451 NaN
FZD2 0.00859316099060364 0 0.00859611882786674 0 0.500104366901188 NaN
ROR2 0.0590772111065122 0 0.0605660772983992 0.00462796472224387 0.527288350004866 0.0884457429986903
