target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
MMP12 -0.829498054767735 1.05714983600484 -2.42103482506677e-05 0.111425343191999 2.48425832704241e-37 0 0.9986297522148 6.90649810986584e-24
CD40 -0.333555014338045 1.08074107032828 -0.0247331536083489 0.0030817483344794 1.62018530995711e-06 0 0.067414142212106 0.783523455808556
PDCD1LG2 -0.678221345815015 1.04732447211758 0.0265239665031734 0.0689746198425732 1.16226878249284e-40 0 0.0564982540424686 2.02670843152878e-10
ICAM1 -0.70502968084609 1.05269489177203 -0.0203801878829823 0.147461818002933 3.40667625674202e-52 0 0.191454286160785 1.60123922308181e-35
KIT -0.378185206641345 1.05029395068735 0.033112586683598 -0.000853104611898312 1.134173429949e-09 0 0.0490683603888706 0.944965369280065
CD274 0.257416425818451 1.07683431076169 -0.05828980234586 -0.0515081903870193 0.0598002656765535 0 0.00141130404399445 0.000145823395544
CD69 -0.371219751702433 1.0991350836371 0.0250033637269848 -0.0222119088371002 1.89658529601938e-09 0 0.160695063989483 0.0757206734980833
KRT19 -0.877517053953496 1.0718018040732 -0.0558233885583895 0.142145213490631 3.37006750952219e-61 0 1.3450449255782e-05 5.32231649243007e-45
CD40LG -0.437646546981548 1.04088323402529 0.051884397057712 0.00841247204738624 2.2401174367357e-15 0 0.000361439196486141 0.438066425932325
PDPN -0.48600416662463 1.06941736040758 0.0149820167046201 0.0172069457651464 7.58981860889524e-06 0 0.470963875994824 0.26092966639902
CD1C -0.339281827842933 1.05009830052336 0.0124142488437198 0.0192471245952447 5.48539169948527e-09 0 0.449276352292282 0.0977257777214665
FUT4 -0.534948816718006 1.12698238892223 -0.0361682804420696 0.0276759078305625 5.02221487603864e-27 0 0.00567326033954608 0.00502200975967716
CD19 -0.169787170867119 1.03516342548576 0.0736771128419559 -0.070839365907524 0.0831547266666925 0 0.000255335678287699 3.00416020713498e-06
IL7R -1.21549950897939 1.06225604576296 0.0599849875374424 0.127620854543773 1.36620648824286e-67 0 5.00262090603944e-05 1.88259222830752e-35
FCGR3A -0.27917125078136 1.0654004751253 0.0114676046553735 -0.0279614497369821 0.00714999617974637 0 0.513945835911009 0.0303051771128473
CD4 -0.316587676885956 1.06640525763292 0.00610990306063724 -0.0195280061039152 0.0026030109428592 0 0.726126913734653 0.136067147404533
ITGAX -0.384531919841934 1.09899948918768 -0.0135200753707619 0.0149044085190346 1.5512728908405e-16 0 0.329311354531529 0.157592709272117
LILRB1 -0.452458484364534 1.06958510387633 0.0010511221004214 0.0114191147282776 5.7257539211621e-09 0 0.94680700923927 0.344996691929764
PDCD1 -0.291794170434954 1.10372800384804 -0.0584640195821794 0.00987736577953 2.75824902398901e-05 0 0.00012837222665281 0.409141048728191
HIF1A -1.39466015165228 1.09236515680336 0.0389744269494583 0.0783968106364878 4.31922650385566e-34 0 0.0242007137831119 2.01679488990698e-09
ICOS 0.0282130698282014 1.06651703039436 -0.0128708691597797 -0.0569812519811599 0.707272284647412 0 0.399719144251144 1.62839610374419e-07
HLA.B -0.555189511532596 1.07446379710294 -0.0133674926879328 0.0222028752642304 1.40084622031587e-05 0 0.462620967307153 0.116288332760687
CD36 -0.722499172997008 1.07841737178246 0.00757682327389312 0.0784876765901526 8.70400324993605e-23 0 0.692389962349269 3.86626086782767e-08
FAP -0.326646804798784 1.14958133138565 -0.0554095658240437 -0.0356995450907131 0.000448711502999162 0 0.000156728031944222 0.00121735593692085
