target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
PBK 0.66528846219266 0.32325866183862 0.66487134811472 0.428830794908895 0.493324609934983 0.186971420294391
BANK1 0.693935234276229 0.0608499330309975 0.693846328668681 0.0840882848379976 0.498356775198045 0.294235698845788
CEACAM1 0.753281798524419 1.08451937575866 0.751710556530329 1.49276548618926 0.471224040269906 0.0558878636634343
TMEM45B 0.815427668117671 2.71208847179217 0.81445469534089 2.93947315781034 0.487096321918882 0.236224235694419
IL2RA 1.00841680427519 4.73968333856561 1.00746707656176 4.9163950272436 0.480239087667974 0.392672172687227
FAT1 1.16445505414516 3.10932289039226 1.16334649604254 3.29110512004466 0.477960989926743 0.321619139912088
GRB7 1.27009865372416 3.98609599858518 1.26736205449187 4.40110237208835 0.445560131219148 0.144879912916728
CTLA4 0.637866923793542 0.355031328328936 0.637637776859948 0.387173166190049 0.495531524007644 0.401833472813548
MYL9 3.34738510942217 16.1292748794314 3.32530484002096 17.2326597344982 0.00819409025615375 0.00793224919657056
ACTA2 2.60851402780665 17.1554285863392 2.57735303837275 19.1216040375021 0.0197965551258598 0.0127892790770616
RB1 0.927394062333886 0.413807636426774 0.926311731251939 0.646610701032405 0.482991018747254 0.0726485372867587
SOX18 1.1271177959045 9.63903382533256 1.12323743696559 10.2715737566286 0.451438984947047 0.18778863661666
KRT19 3.02065402517948 44.245366410329 2.93506444830197 47.3602869902321 4.50705987935736e-09 1.62016084605545e-08
CD14 1.02389993831399 2.39322129614475 1.02312869591393 2.53852295967257 0.48928668826485 0.361672227769146
PDCD1 0.79951067425547 1.7467568623147 0.797991917276081 2.11443974620825 0.471167946006054 0.0733748795872227
CD68 1.12963492328125 0.504849092732239 1.12930170063 0.564243252353278 0.494167442863834 0.343817381042007
MAPK13 1.96092819602831 1.18413075624664 1.95941745860215 1.33595340041116 0.448618059771112 0.19990634234472
ACTG2 0.90220491748561 46.888662524989 0.879306437440782 49.5405018329718 0.0718280501961086 0.0373186965254518
CENPF 1.21659368624949 11.2572864081007 1.20811711333277 12.4754964371887 0.374396549206247 0.116581599885603
BCL2 1.23907111745872 1.12181926028088 1.23816106033373 1.26584667709725 0.486449429722019 0.222263328852592
KRT5 1.27328917670328 9.03424983311098 1.26776650775528 9.82800971758556 0.387503836178368 0.145789111287807
IL32 2.37787945618704 6.99140951656994 2.35516988197269 8.75848109119432 0.109420017980377 0.00115795746094315
MYLK 3.18562431051873 12.7923054068328 3.15455134972703 14.4872065768248 0.00901840788114216 0.0095314558718059
FCGR3A 1.92591527085981 1.28600627577524 1.92298726800964 1.58516996600433 0.436507964982195 0.0840350427788756
PDPN 0.673382910192921 0.0386666833469695 0.673371390543449 0.0434374459361031 0.499791930139955 0.438266164205581
TMSB10 3.05430752452876 12.781013652549 3.03493279208664 13.8847305396303 0.0418795711600856 0.0431282397974427
GSN 2.61822000079371 11.6102153805043 2.60532009953971 12.4778523836275 0.237195053593943 0.0273815504637247
SOX4 2.90017647433515 12.3171407252703 2.87584580597129 13.7813691365044 0.0214172299174926 0.00549975198718923
CD69 0.819872418106389 0.263448477953244 0.819038765793352 0.465048700191397 0.481720523394198 0.040883757073515
CD163 1.21958186270606 9.67601153137078 1.21219771638972 10.76589533416 0.339010629460579 0.165030349590269
RPL13 2.72771761492595 0.190077169250572 2.72208970295986 0.598441887018489 0.397970436595744 0.000188928296689082
CTSL 2.30166640277284 11.2243401412239 2.29194165307711 11.9725864866661 0.276314599217556 0.0775267734425028
CEP55 0.96937719842253 3.21020535671063 0.967680997495043 3.54249522256185 0.468700467886055 0.289588264845612
IL3RA 1.06828220369054 2.99723045057849 1.06624539577332 3.37021815449055 0.444111382326961 0.137716002599337
ACTR3B 1.39265070239995 0.843442359341329 1.39144300712749 1.01458289358861 0.46678120098746 0.216560824936802
MAPK3 1.44386855255966 1.73385437974134 1.44295530740768 1.85622879346617 0.484729179707173 0.3546422980534
KRT7 2.91984063267918 43.0462480512179 2.89249081661637 44.1091197832371 0.0495121877036829 0.0523329213104797
FCN1 1.00038011745971 0.0602178063984449 0.999623995830249 0.177512447877732 0.488090641553071 0.0321963945274051
GZMB 0.649807937617971 0.0769724957927953 0.649567921149678 0.150280047355426 0.495038000813514 0.0736337048085692
BGN 2.66462604454745 27.696030115662 2.62632415781951 29.7595132318735 0.0108738858393821 0.00322732982240243
TP53 2.71489306752723 8.66992158332479 2.70918089717549 9.05379162586718 0.241685107262757 0.156921650065593
PDZK1IP1 1.78720368295684 1.06251511530638 1.78416667312201 1.39993081426742 0.422464448613677 0.105688886069432
SPDEF 2.29050599485464 32.9952078520492 2.27890611600203 33.668839014489 0.21835348668005 0.251616296403316
MYO10 1.641374353749 7.903053715664 1.63805503725993 8.27469902917111 0.399760484587073 0.261640749520076
CD7 0.713302092098977 0.576866050287522 0.71239058259686 0.817585317096587 0.486201953135169 0.155484998309603
CLDN4 1.17647717402516 4.44192136658112 1.17325677015634 4.96440340971696 0.443126530223274 0.168602774800018
IL7R 0.979987214334875 11.0302781950967 0.97173578522205 12.4844642444097 0.359038106974469 0.164650873327413
ADGRL4 0.716344001816324 1.55146113279163 0.715807888884218 1.71925112312258 0.491410707049825 0.344459420170693
CD19 0.83722243884812 0.239099076096094 0.836806902435304 0.347973359102129 0.492304255868788 0.129880433343296
RPL18 2.1642345528736 1.91070215302933 2.15970832958408 2.31893781138919 0.400748593631488 0.0600685204388108
FCRL5 0.912038038576057 21.8324250419106 0.909277997543116 22.295499682177 0.427785303083174 0.419909517049629
CXCR5 1.21720139100576 0.37406488403786 1.21528252223813 0.678134971652891 0.47834548680967 0.00144301036524475
MDM2 0.856705200372129 0.321065409263188 0.856444518402791 0.377517633165838 0.495696639252833 0.279555933594896
BICC1 1.23776772683554 1.20916257547223 1.23735740305427 1.2727189881047 0.489026273802441 0.399186233513401
SPP1 0.874048291894654 0.699204998309352 0.870768021466499 1.4621177664206 0.42621309256243 0.0127296721349334
KRT8 3.10645115227139 40.560161166602 3.05665846008143 42.451650651258 0.000368987689836688 0.000421476138427419
PECAM1 1.44385833192272 11.6925881408486 1.43878948553772 12.3093676016559 0.401489853939646 0.259019790549697
HIF1A 1.67354333459925 3.59838773421187 1.66914726932288 4.10289922548438 0.429276990176488 0.00394202270728678
CD74 3.49304414093357 29.8457243123235 3.28410422726296 37.9854674213216 4.52558407463089e-14 1.11405120611332e-13
TPM2 3.39513391384597 13.3313002608581 3.37698687146501 14.2546682233343 0.0230906414584236 0.0273509028434955
MYO5B 1.55365418074019 3.55772318963679 1.55155661090424 3.8198001682179 0.469688337258345 0.355614438109222
CLU 2.59227605900966 15.0475942265266 2.53687228139399 18.6389970441487 0.000931877132461135 1.42520128302096e-05
ISG15 2.71236169587673 0.61189334189332 2.62320776174232 7.03552666953956 0.000266082896026567 9.78514937263158e-14
AGR2 1.20276479086511 2.20268510255292 1.19975387908675 2.68920725780975 0.424889421961436 0.0511324098115597
BIRC5 0.576285645979217 0.890035825502622 0.576154563614856 0.928006332515455 0.498175505587005 0.458068382839341
RPSA 2.886436606718 3.18605965508769 2.87514369065694 3.94177702974151 0.166748563910834 0.0011499347785027
PGR 0.482576396607169 0.00888109677516735 0.482584703301246 0.00885028749347927 0.500129983017918 0.501813052103192
FGFR1 2.1083527441048 9.19130389771287 2.10398417092106 9.56594633317114 0.411247903525619 0.189367555226966
MELK 0.988883368919496 14.3039478666483 0.984975432888571 14.9771171783854 0.398525739570627 0.287577713326819
CD2 1.40686374676827 14.6304342060897 1.40005819016215 15.458381784407 0.230928089411008 0.100908051944124
LAG3 0.860901752266486 0.599830478715719 0.85977269767652 0.847588459571982 0.480964267655113 0.0477882033119907
CD79A 1.15422296729015 2.69098532207461 1.15204436752925 3.0606224415578 0.461199225205811 0.0841461371792102
CXXC5 1.22434563366752 1.11937116967052 1.22381897517891 1.20589448167464 0.489376805738773 0.331625106773385
HLA.A 1.43923704177201 3.12113423682144 1.43594774056045 3.56279587738629 0.437182972338105 0.10625890325607
STAT5A 1.15137299461241 0.525737259005061 1.15046447954542 0.681439210126189 0.477097900137616 0.192178417724555
TRAC 1.14183274004066 3.23694337422836 1.14008407311841 3.52451211522745 0.466734578767068 0.343064203625331
RRM2 0.759381618628036 1.90763349028226 0.758792353602503 2.06101488575799 0.488903237650513 0.377503130110099
COBL 1.39387074775393 4.92986734757382 1.38993794736631 5.46835372681466 0.419600031892824 0.158821895231744
MZB1 1.66148313122595 18.6323425704182 1.63094771307895 21.5960373560757 0.0963921355788235 0.00950447321703278
ISG20 1.56980074299618 2.70735057664073 1.56617894047629 3.15383013466833 0.439695541316444 0.106734668249382
AHR 1.25390175923589 1.60571001369328 1.25263831251622 1.8060656215911 0.478545195240976 0.272880210468414
MIA 0.674789569128435 0.0514725917488812 0.674774403585236 0.0514503334518512 0.499800996597658 0.500381391163369
FGFR2 1.46549445489003 6.18127846908144 1.46123602580246 6.71897157360101 0.428098082266493 0.268974948947739
PHGDH 1.7057969738582 2.77162916329549 1.69759205232375 3.7022233999119 0.356818068371675 0.000920644024196338
BLVRA 1.44825936496548 2.04348690231467 1.44479054820896 2.50977021945981 0.449319404060595 0.0495745741550646
LAMA1 1.15813267826954 0.791119218018944 1.15764523786645 0.87371910425472 0.492547203810551 0.30388046534097
CD79B 1.06876063727678 2.2808597656616 1.06651360965323 2.68687710505422 0.472830467397511 0.155530688483527
HLA.B 2.50012212871273 16.1307540338581 2.48392906690518 17.2107982350757 0.210360930642998 0.0220568353695403
NAT1 0.772870894019231 0.275352140259791 0.772644680303027 0.338854375141711 0.495888938753553 0.293126803342846
CD24 2.16395537049329 19.1547900962231 2.14330981581822 20.6856434367839 0.158866576304952 0.0374519224269758
TRDC 1.04333007029841 0.988360370016039 1.04119892743374 1.39579417606386 0.460864521693609 0.0274132263458358
PI3 0.702998253781278 0.981696856925207 0.702831197792574 1.02417190126841 0.49740950997181 0.459152613957402
ITGA6 1.20730989499063 20.0289375217834 1.19859096398732 21.1708303547508 0.286023446660591 0.0819781346163828
AIF1 0.881092405463846 0.0789749207239965 0.88088892411362 0.115033908010443 0.495064698230002 0.189938103162733
DCN 1.43163971826981 0.232333450110153 1.43003045145944 0.449598816543519 0.470607745415987 0.0118021851438072
COL1A1 2.39230867133714 52.7107040076093 2.37641371487123 53.3376421735955 0.125182557842165 0.139340337082869
FGFR4 1.67346930426991 20.855589096807 1.64591446344517 23.4434023552242 0.0809462650439013 0.00894532469926385
MKI67 1.17507977376693 17.2130575688708 1.1602708712642 19.2798630484206 0.210114324715733 0.00896464195049445
S100A14 1.45104988253914 2.96628099096651 1.44452461726796 3.83966268771673 0.345546007508973 0.00191716712896326
STMN1 1.66909481418052 1.9525923430091 1.6642889154328 2.51675635503061 0.321025722731123 0.027775570679178
BRAF 0.721879713829195 0.287011199379644 0.721615936694256 0.348253446130532 0.495899676577515 0.279427321848683
NCAM1 0.762342607065186 2.30846281532715 0.758680557641559 3.25246732787691 0.432461907951415 0.042078903731185
CD8A 0.839473060458846 0.257030690977513 0.839155450785761 0.324678939684124 0.494312019442303 0.297866122474481
CD274 0.662563409196072 0.0893943694312405 0.662200327958642 0.184374619195251 0.495610966665225 0.113873315035799
LAMC1 1.76110533259836 15.2411635054998 1.75495303269797 15.8427122242936 0.408933823161932 0.252548791059434
TSPAN1 1.251120830272 8.72858226053405 1.23998109550049 10.3333319502274 0.324322041440478 0.00828605201483151
PIK3CA 0.912830762735674 0.0540295198619478 0.912386493969819 0.139782095848594 0.48680028571253 0.0310071126501688
ITGAX 1.77939643303496 23.6693744355776 1.76445919171039 24.9452644683196 0.137954757943805 0.0407735942590007
HLA.C 1.32488256267602 1.8457200162405 1.32334419138761 2.07633532722912 0.470582115600441 0.256823518421446
NDC80 0.655602066351027 0.435465264904644 0.655034296199802 0.603263180515076 0.485531838255757 0.187839109353717
FN1 3.41518415304454 26.7554617743465 3.28757932608286 32.1264683100303 1.37198659257485e-07 8.11996928338037e-08
