target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
PBK 0.0336099362719145 0.269448735775688 0.0828578900446096 0.0955736367047421 6.66133637290515e-16 7.73216389747092e-26 5.27025840685574e-05 2.15625434337196e-09
BANK1 0.0545462591545886 0.122585050133292 0.0679315392408636 0.0262223616098214 6.15182999314733e-34 3.76563851247616e-06 0.00111225967105401 0.115096809333662
CEACAM1 0.0191853009326616 0.387811299375333 0.192643335186439 0.0994187702660966 3.744581697129e-05 1.45395923823313e-68 6.67720700592964e-25 1.75058097889737e-10
TMEM45B 0.0136378215810155 0.600452411614591 0.0424176513807526 0.145244617622384 0.00716758009373085 5.17665156830457e-200 0.0246274933268539 7.58414359888106e-22
IL2RA 0.00143032379594429 0.697120169000284 0.138770221717876 0.0566277918790282 0.828473820095256 0 1.64665622225878e-14 0.000159334279235081
FAT1 0.0231326810304622 0.611185430497907 0.106372482240734 0.0863403635870924 0.00614352596111815 5.63935184584052e-219 1.97676303094132e-08 3.01831171197233e-09
GRB7 0.0198345396163936 0.562017579450453 0.15588892951528 0.109436631382644 0.0239847286518504 1.22246447270224e-207 1.38434405053517e-17 7.13034817601426e-14
CTLA4 0.0311269329975963 0.291799584253308 0.0798712742623327 0.0673660330959737 5.23028727974055e-15 6.63198389817241e-30 0.000127077136587453 3.9359727818408e-05
MYL9 -0.557310475089202 0.820180076271832 0.170479445411128 0.186982818335472 1.24254188175036e-34 0 6.07456497099271e-21 1.26022054186558e-50
ACTA2 -0.319030612469299 0.75260246587654 0.11183899038678 0.302814228726625 4.14815032364949e-43 0 6.87537982194818e-12 3.53510849377649e-136
RB1 0.0559839194182449 0.283484416308593 0.124535220786088 0.0979984211053932 1.86199699727463e-17 1.82937686787669e-32 2.5564261121889e-10 1.33874220234615e-10
SOX18 -0.0476516319592589 0.807612293118611 0.17542523251754 0.131637895376463 4.63034726090972e-11 0 6.930719253272e-25 1.96151700184549e-20
KRT19 -1.2572123930341 0.776221895720039 0.169672595986123 0.289120506136034 3.48368884946753e-218 0 4.26142979294602e-43 4.3515561339638e-169
CD14 0.0250488957852924 0.600922457154235 0.0571781736121776 0.102539560081815 0.000446943517807846 1.7088780441292e-199 0.00315457943011158 3.78420329123986e-12
PDCD1 0.0140402383936844 0.489464760579264 0.182103972923398 0.0937679572992141 0.00504891093763962 2.75045278796966e-110 6.23000417872352e-23 1.25762754838664e-09
CD68 0.0973093640454941 0.313644031745728 0.0855910212135516 0.0400591304042291 5.63536346973612e-29 3.79260462635923e-42 1.68504601612508e-05 0.00880460330686458
MAPK13 0.227380954238003 0.426999912365811 0.046181042680007 0.102866993952869 1.08382483816019e-25 9.02761491085554e-93 0.0239081708165942 2.01532855415646e-13
ACTG2 -0.0541095822676732 0.745139505288852 0.143027122116432 0.326852137564125 1.48737448982507e-31 0 1.91252458065491e-29 6.40119539876886e-205
CENPF -0.0814940682139395 0.841335738202965 0.100042385235174 0.271612679306169 2.91521064345815e-25 0 1.65086273828569e-09 3.19531343994635e-89
BCL2 0.0791157723080333 0.41818479229344 0.113380215082015 0.0614560968177532 4.43762860290086e-16 3.4018632200382e-84 4.08604631573021e-09 3.25127919771861e-05
KRT5 -0.0600143941059153 0.788798869845055 0.144485862179014 0.178777120738598 1.36543856500965e-12 0 1.44347850436013e-17 9.80282202501802e-40
IL32 -0.222390000188986 0.697550487798988 0.178965414929355 0.265741761430085 5.14321359649729e-20 0 4.8440454360618e-22 5.36588361047228e-100
MYLK -0.517720709245684 0.753183370798898 0.18729268035518 0.251315900859431 3.67447048368491e-36 0 2.70858175811636e-24 1.92230645289568e-91
FCGR3A 0.17488136635569 0.407529927396571 0.120641773847167 0.109006566639721 4.63549726519781e-19 4.85089604252802e-88 4.39819990128359e-10 7.10241160648591e-15
PDPN 0.055551118909123 0.107360189128303 0.0452453001705767 0.00719162953048616 4.47491069014832e-36 8.74120479561245e-05 0.0397110849989839 0.661726275646369
TMSB10 -1.05789396930583 0.824291809990776 0.154085491356828 0.201856604167436 4.78906354631349e-25 0 8.02453824950061e-17 2.26713807568468e-60
GSN -0.271982979314997 0.834343258585658 0.10626311280512 0.202762907691709 1.39526237335317e-20 0 1.14295737225703e-08 6.74309050556818e-58
SOX4 -0.333453912796452 0.756787805766942 0.15106948585309 0.243331048654883 1.04012351860735e-24 0 3.07255130034005e-17 1.22712679146599e-84
CD69 0.0485734056266746 0.226227823257746 0.131130375670407 0.0894219220390902 4.7695555446611e-19 6.51837722735769e-21 2.59267228446685e-11 6.97675796616366e-09
CD163 -0.0666052629921897 0.875403114584297 0.0286459174119931 0.279948367595036 5.96127281993979e-16 0 0.106253668724582 3.10264771748712e-95
RPL13 0.665058616077964 0.179533442174377 0.123261062211139 0.144546407435726 8.43920029960464e-53 1.01489235464931e-14 6.08685392144257e-09 5.40632881972343e-26
CTSL -0.106067888805874 0.731969195784935 0.175369883529146 0.144112687916873 1.25908825366958e-07 0 2.22434033541474e-24 3.91822006051892e-27
CEP55 0.00368391350830827 0.607329809682722 0.178239275721566 0.0806171256786712 0.562423454475371 2.52338848444835e-208 6.7935929710573e-22 6.33636121408259e-08
