target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
COBL 0.00352548498388443 0.263242959763177 0.007986820313396 -0.012781767973131 0.0557847256885073 0.0140885447812356 0.929972867077834 0.867704677413653
BCL2 0.00596563606095573 0.318379204045129 0.0560236994528407 0.461478971354775 0.481452056846043 1.54792242154556e-05 0.493531479263649 5.99252456048731e-13
CD163 0.0200755959414138 0.180411056995588 0.134768493487166 0.0662672192135117 0.00184765591916116 0.0371324642222886 0.136266814968332 0.311995219697047
FOXA1 0.00864228802385579 0.388218449475739 -0.00616314705022239 0.26098053658895 0.0898149940016737 5.05321785631123e-07 0.931416461236755 6.9842941773778e-05
CD74 0.00392280281897171 0.356728463223786 0.25875190233635 0.245327917808016 0.632650180250078 2.68807759007996e-06 0.00143942315349377 4.92316631800952e-05
COL1A1 0.0119909413672068 0.233652101109127 0.0530376227922038 -0.0452780067236744 0.00225242799811722 0.0202207422916323 0.616526896256524 0.498572505097924
CD19 0.00183426152048383 -0.0634184650765412 0.110226407049567 0.250211563736243 0.167204568039786 0.608695206398587 0.304260079879943 0.000711033373412434
EGFR 0.0144689173188164 0.192134738971429 0.169923650562836 0.207762197779322 0.0267607717564707 0.016996715279191 0.0500257314704341 0.00082436908223562
ACTA2 -0.0641409991994175 0.648888846254922 0.153432328414122 0.405967054070401 0.0143600839216786 3.54556900146823e-25 0.0525086421490086 8.1055904386607e-13
SLPI 0.0223809365277931 0.0905354538384569 -0.0804188627612647 0.015656041537396 3.98080622310627e-06 0.243272090735551 0.335800257112173 0.824593158553597
PTEN -0.00357608615312793 0.763725692169368 -0.224138957944697 0.535269946655988 0.586161683660983 2.31042816317518e-22 0.00800075598297702 7.03209332912203e-20
HLA.DRB5 -0.0190807644977457 0.608639153420277 0.0719823672779105 0.441114386670859 0.225328052117455 1.74479277881627e-22 0.365991768345073 1.18637958151165e-12
LGALS1 0.0343584568249686 0.218687686813777 -0.0686958034989509 0.0592525030728395 1.21606585075613e-05 0.00796148919917541 0.462165223550743 0.381858674017284
CD79A 0.0109088401156714 0.236757166908068 0.153577047639611 0.140009292971996 0.0315849168104302 0.0050181521000528 0.0584934740662855 0.0354958950390502
COL1A2 0.0173915426428752 -0.0144925749381556 0.067878450447354 0.0737879714402134 0.000134141484668369 0.873025549248208 0.420418427726882 0.227773351663337
FOXC1 -0.0175463468274574 0.72842852617658 0.217561777188882 0.345631741167449 0.0370770396780005 3.04726789832019e-23 0.00450671606800027 2.07206539923102e-08
CD2 0.00955130663186491 0.401441667260887 -0.0050956891136358 0.0813539231761183 0.0170179374425924 2.10152922803105e-06 0.943656472569912 0.233253172798635
NKG7 -0.0631396552855247 0.811296938549895 -0.240407551737033 0.702419969044975 0.00449724150753537 1.64170799696177e-47 0.000609564923943581 2.72902223154896e-38
ITGA6 -0.164168775153875 0.688395118792827 0.333732140928441 0.497935724527749 2.74956232867281e-13 2.39740109055013e-41 1.04150917356114e-07 8.33332637785229e-22
ACTG2 -0.0124698222105204 0.351138005211844 0.125957538835895 0.709455651122124 0.0746126745754847 1.0934854603423e-06 0.110363896363769 1.07858132970063e-26
THY1 -0.0389764868362559 0.762150590297653 0.0883353433283951 0.29905905826769 0.132345122670726 3.79214164794799e-38 0.269192505710109 7.66591563857578e-07
MMP9 -0.183971965145061 0.802968207612146 0.0334043573106842 0.629993150200602 6.7874056973421e-08 7.51976485733504e-49 0.627132484684877 2.22445606502016e-34
BGN -0.0176815494119108 0.639697778887402 0.302100363105058 0.181508621425432 0.188880663415267 5.58680755437203e-20 0.000132799582088293 0.00160954684484125
COL3A1 0.00919788367288749 0.326860242087354 -0.0802156096526967 0.0290002962346299 0.00421493592149039 0.000210362531561771 0.447076927051222 0.715578358649039
ACTR3B 0.00372355813235744 0.432074246224766 -0.0523804452553822 0.365885692381314 0.256103281426842 1.04771500244816e-05 0.556666345869023 1.13313594522751e-06
TIMP1 0.0106298465525009 0.132496561415327 -0.210580230703017 0.454776546426852 0.00795431237517023 0.193655363415554 0.042388583269469 1.31858203604754e-15
PTPRB 0.0335877183357051 0.488303027779899 0.00963357558986576 -0.0284213010753292 0.000434589696329021 6.14847988051998e-12 0.910381186217136 0.674097173066263
SNAI2 -0.211443895132383 0.937812591051889 0.133036242585322 0.531280049749401 4.3556751385864e-10 1.70503576564597e-51 0.0951785159833811 1.9069760436323e-22
COL4A1 0.00717758755751849 0.0246937629338423 0.0408924532243019 -0.0695124002564151 0.00184043179577634 0.809658285114426 0.697231460991097 0.396508803800086
EIF3E -0.0404790440751182 0.881565703787079 -0.0191365850258645 0.280822081813499 0.13988761748562 5.67026318691522e-50 0.795818307477171 5.35591043732343e-07
ADGRL4 0.00178064481182042 0.16388161013307 0.227911180350691 0.1681079024761 0.284512261522816 0.0728515429891087 0.0153701720857284 0.0452895215789687
