target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ITGA8 0.00923562089484697 0 0.00924113613709356 0 0.500181971935917 NaN
OXTR 0.0183191179259261 0 0.018335054554037 0 0.500400448428726 NaN
CDON 0.03594600066293 0 0.0359831129996566 0 0.50077869305772 NaN
FGFR1 0.0224384003422261 0 0.0224592113678177 0 0.500426965162667 NaN
TNFRSF10B 0.0469221032622422 0 0.0470210864396874 0 0.501556461641618 NaN
DDR2 0.00941385703663634 0 0.00941801458117548 0 0.500138056532333 NaN
UNC5C 0.0446086324763083 0 0.0446465502695075 0 0.500790995659093 NaN
ITGB4 0.0190024922047854 0 0.0190081077139008 0 0.500142715433458 NaN
FZD7 0.0528172967948855 4.60482466877132e-05 0.0528963747020853 0 0.501090102702131 0.828281801931043
FSHR 0.00920700713916053 0 0.00920992503265213 0 0.500096626563914 NaN
IL11RA 0.0271093505142344 0 0.0272575252853962 0 0.503283937190454 NaN
IL20RA 0.0397668090131036 0 0.0398352756711939 0 0.501276099552786 NaN
NRXN1 0.136966404471229 0 0.137003786567398 4.65317798339693e-05 0.500957292794678 0.148973257833112
IL12RB2 0.00923495313025461 0 0.00923776004322098 0 0.500092609856021 NaN
PLXNC1 0.0271409238544032 0 0.0271732613021543 0 0.500715203269908 NaN
KISS1R 0.0272757855792646 0 0.027290798115782 0 0.500333531461095 NaN
ROR2 0.0476097236511712 0 0.0476635387575055 0 0.500760647360819 NaN
PLXNB2 0.0565119573302311 0 0.0569323860584437 0.000481608847821879 0.508242091658096 0.171718198068957
PTCH2 0.0185366965165684 0 0.0185588926389938 0 0.500546938170649 NaN
ROBO2 0.0104052350497151 0 0.0104141917018247 0 0.500298275589715 NaN
EPHA6 0.0398947918048421 0 0.0399078327623172 0 0.500243195386635 NaN
CD47 0.143260992409522 0.000168804668872113 0.14342028804814 0.0002483276702129 0.502528607682806 0.380137865810566
AGTR1 0.0885121634832589 5.16816277245424e-05 0.08854118988256 0.000237495378051467 0.500519550307883 0.0587157949125289
ITGB5 0.201725105516252 0 0.201742188090446 7.26114805987277e-05 0.500480184539659 0.096865230735626
NOTCH2 0.00920739902001455 0 0.00921170310862889 0 0.500142532702376 NaN
IFNAR1 0.0472767916324442 0 0.0473214042165729 0 0.500628487343295 NaN
CELSR1 0.0291918771143865 0.00828124237247306 0.0291981715266004 0.00828459423317027 0.500147665531751 0.499831575238845
TNFRSF8 0.0358718949140634 0 0.0359219382381465 0 0.50104862033784 NaN
RYK 0.065304283645427 1.94765394716523e-06 0.0653172336612048 4.51103930471097e-06 0.500200427149792 0.303478391805421
NOTCH3 0.0092114228408257 0 0.00921967208824203 0 0.500273200817005 NaN
IL13RA1 0.0884621663270915 0 0.0885418582598071 0.000102161529150779 0.501425732794531 0.0512914846529173
