target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
FZD7 0.268777698824008 0.00586167036057961 0.268961128187662 0.00343487746287341 0.500829814411066 0.723024594476197
ACVR1B 0.380756659691565 0 0.380813020759929 0 0.500187258717848 NaN
IL20RA 0.374816391225114 0 0.375307692560344 0.00220968676261202 0.501760512328853 0.171718198068957
BAMBI 0.499781511755986 0 0.499893686920987 0 0.500439878304414 NaN
LRP5 0.359399900925725 0.301819357079893 0.359505169371894 0.284020371560477 0.500406944185852 0.533119495144857
IFNGR1 0.381573955596051 5.73058648001279e-05 0.382036388219718 0.00784390959490011 0.501495478497235 0.111301547196322
NCSTN 0.314699213443557 0 0.314766206292179 0.00150535671909591 0.500326477053991 0.151298420038575
ERBB3 0.593198660861899 0.00978299533392901 0.593324512630044 0.0446090183847625 0.500591307575465 0.0718897314042154
NRXN3 0.557664838091245 0.00189149932885768 0.557606080664936 0.0205904954627145 0.499697560477262 0.108537961830665
PTPRA 0.396872262368935 0 0.3969410037862 0 0.500300605183107 NaN
LGR4 0.482984999717565 0 0.482893540448552 0.00468265296436621 0.499329114255275 0.0936795870223389
RYK 0.452046003189764 0.00705118533539384 0.452071567624514 0.0110814931447012 0.500096749209849 0.381553866422925
GPRC5C 0.259407881906631 0 0.259521951252371 0 0.500470097044374 NaN
CD36 0.805851456510289 0.00717603286824575 0.806227190689302 0.00240655282143121 0.501712623264174 0.729266464641877
PTPRT 0.528674742793796 0.000820273039189301 0.528712951587403 0.00878491263206604 0.500217151422035 0.117954454547832
CD81 1.15796943363396 0.000114663048124131 1.15821832187584 0.117560399516858 0.501167980355728 0.0914356863957892
IFNGR2 0.317041072945001 0.00183735196112478 0.318135894687121 0 0.504398938493513 0.884114713517158
ADIPOR1 0.522769209435879 0.0050505197695816 0.522938567639285 0.011172255653692 0.501059295949207 0.247551104811354
LRRC4C 0.323252242196953 4.6301746577937e-05 0.324892144279204 0.154413627040161 0.506650927596875 0.0289641871016713
ITGAV 0.828065070741383 0.00165256140975401 0.828326044736706 0 0.501155323200152 0.828281801931043
NEO1 0.426857341181043 0.0143131682115849 0.427100852917697 0.0350719596661875 0.500912032458737 0.155097318779065
NTRK2 0.339862036419759 0.00784591721741612 0.34005610558484 0.00496924830106993 0.500660966735523 0.619522648597689
IL6ST 0.795509967659222 0.0131539319258078 0.794986610002949 0.135644239854723 0.497948474880581 0.106876268436177
BCAM 0.663744935672423 0 0.664156640755127 0.0780326248595808 0.502236710364098 0.0527646527485068
