target intercept intra para.100 p.intercept p.intra p.para.100
TNFRSF10B 0.00294104116649748 -0.0268143149115649 -0.045407501312159 0.0745660609022633 0.796266287706697 0.728330916580815
TLR2 0.000939804999706565 -0.0106263793014448 -0.0132373043547679 0.31370876082514 0.927718400036716 0.924690881916996
EDNRA 0.00988477894211062 0.00559868619574614 -0.0887787899980538 0.00369122973978837 0.958974521920073 0.42863012622936
SCARF1 0.0018172474390141 -0.836528515331175 -0.0133723540672407 0.161139111470402 0.328951752609428 0.866279657561228
PLXND1 0.00512533733724313 0.154862650752315 -0.0658269630683958 0.0315641476788167 0.100046454508139 0.512714002957827
FGFRL1 0.000957637321214729 -0.0182586569591814 -0.0180400629634374 0.309159056248841 0.89257320390963 0.88902083859657
CSF1R 0.00205400871250957 0.269574571340565 -0.0195099291337295 0.213325312016694 0.0183796276751396 0.819852512733927
ITGA9 0.00446078264087671 -0.151872511284505 -0.0263277289378929 0.102639517633244 0.652701852020116 0.783214311520493
UNC5B 0.00179342889486826 -0.0472278694067089 0.0765815759624256 0.187449997420462 0.755097766653942 0.486696319127905
TNFRSF19 0.00668679611465822 0.0252023753972349 0.0821730747421968 0.0345327507819239 0.832910397851621 0.54663879468717
FSHR 0.000945567395011227 -0.0212094632938541 -0.00977217376135496 0.312229075400648 0.907435704982973 0.917439061518539
IL20RA 0.00207461965394552 -0.109427054166809 -0.00884803707170561 0.134317701137185 0.635568873104477 0.876613242073121
PTGDR 0.000941796602521378 -0.00869021706429487 -0.00877130038857496 0.313196318881244 0.91785835517646 0.922496427268714
TNFRSF10A 0.00299921619250826 -0.0496101228469225 -0.0388770217834233 0.0719192540276653 0.729984972581248 0.722643083822832
IL12RB2 0.000955405195121137 -0.00805779235889214 -0.0320781117797445 0.309723835591968 0.919882612790569 0.874436610539109
CCR5 0.000945319217229833 -0.0154355765517032 -0.00458451346056259 0.312292615522546 0.895089147975215 0.939938794738399
DDR2 0.00456225882920268 0.174959265233984 0.0117765690362861 0.0636835339914249 0.246808774065524 0.914401845270384
TNFRSF9 0.000948119804998442 -0.010959743239606 -0.0194817815136811 0.311576566705863 0.909773786946195 0.904936726970097
IL5RA 0.000947825522197245 -0.0124041641371064 -0.0134536819742234 0.311651707749311 0.910177564593121 0.910270057540194
F2R 0.00459749453878074 -0.0662349157015526 0.388924301994203 0.0742972787640279 0.518765179156598 0.00033023831125909
FGFR1 0.0187173948840172 -0.0443429749829138 -0.0240088362227515 0.000475577927883204 0.763027095793626 0.802033021403064
CXCR4 0.00536708564654566 -0.017777693242978 0.0451265316679084 0.0252507650848327 0.875360935147471 0.560402569583231
LDLR 0.00380358031360053 0.0034155168807789 -0.0373226214642723 0.0447646143372946 0.970129398303747 0.717338436098303
NGFR 0.00178424908487483 -0.712427915442699 -0.0133923819492112 0.164997409206017 0.342999671159038 0.904148091766668
FZD2 0.00175360810085503 -0.826467959902607 -0.00545439036124052 0.168674779274883 0.344747921408684 0.930963930844925
CD47 0.013940241351126 0.157089668814545 0.0539705505295604 0.011438968436031 0.167825943307803 0.534897668450428
TNFRSF21 0.00409536749217507 -0.0581766206150724 -0.0426774645950746 0.0353319954205948 0.6095481915505 0.677689263607072
IL11RA 0.00180093127285925 -0.854073253974286 -0.0196641987831216 0.163033852071005 0.332788735461303 0.906932798585137
ITGA5 0.000940502450660232 -0.00800557803560898 -0.0150126616798053 0.313529181423518 0.946691923288997 0.905230140572791
PTGIR 0.000943494738902194 -0.00873967581243673 -0.0227416896737438 0.312760248279691 0.933393021431218 0.904663708793027
NOTCH3 0.00191685680832061 -0.0227272146552377 -0.0179874757227676 0.150100121764929 0.832369950936135 0.857698448816167
PLXNB2 0.0193302176607899 0.0122004237473139 -0.00845154967822493 0.000166431293917697 0.917375021117359 0.923698190863475
FZD3 0.00470893514160199 -0.204969632171745 -0.0240971703169476 0.0953540748454176 0.576056565514518 0.801134301596062
GPR39 0.00856138359417379 0.0253462366404598 -0.0552127623596489 0.00611716557238666 0.855374801864606 0.561883932991204
ROR2 0.0066267038510014 -0.0363881190374179 0.0077673969937602 0.0218913296227401 0.672730844716554 0.912519141398315
ITGB4 0.00327100572470551 -0.190792859889658 -0.0340999746064623 0.0600197353245133 0.515332597694925 0.722643432124968
PTPRG 0.00393950546976587 -0.0203487791542851 -0.0394762420889127 0.0390257492327093 0.775647612998408 0.66760430490314
LGR4 0.00626559567067883 -0.0649318837458204 0.0919884189746998 0.015384830501135 0.514767747503039 0.298037345319904
IL18R1 0.000958416450284095 -0.0180621876409794 -0.0143128081926191 0.308962233615667 0.886833365192402 0.899290366488356
ATP6AP2 0.0273332459552245 -0.011378050823858 0.144562556699343 0.000138683147798609 0.919966850455471 0.0475322353276839
PTCH1 0.0029358982438355 -0.027744008153945 -0.0262875906954215 0.0748206311192631 0.756703999763567 0.776157690367626
IL13RA1 0.0251858512132938 -0.11467942265671 0.124342758253949 0.000113987716618572 0.388096849916893 0.098596411286724
RAMP1 0.00180076574201238 -0.768568888396627 -0.0143049659731084 0.163053204282405 0.334606592303692 0.916563186955015
ACVRL1 0.000949920831754779 -0.0159047555867861 -0.0110175970445663 0.311117212940649 0.906044962108548 0.901963189101827
IFNAR1 0.0186916354855122 0.0333261920747483 0.276185755671808 0.00415663360174157 0.765021727376168 0.000266159662092115
IFNGR1 0.0100773053742019 -0.0699782606523458 -0.0131332018967904 0.00180020619677692 0.49313659451587 0.876879741910339
ITGB8 0.00305683184237228 -0.070933667700256 -0.0317148490522353 0.0690733575737815 0.651050949233797 0.753831396113441
CD27 0.000950311452344763 -0.0229027820192668 -0.0180059484302425 0.311017701090606 0.896150306792516 0.912276338425602
ITGB7 0.00178940369147864 -0.606276679014342 -0.0137908842309897 0.164387825626192 0.336198710038946 0.918998904539954
ITGAM 0.000972439391859068 -0.0532826225431944 -0.0136144962940999 0.305447394866558 0.852000565909361 0.8889933653861
EPHA4 0.00330638178385368 0.309099384637244 -0.0344822841589203 0.130724192215999 0.0110255977222328 0.678259676408085
S1PR1 0.00200399010469049 -0.0665193051100143 -0.0111899158979079 0.141140706368906 0.710675291679362 0.870148568180196
VLDLR 0.00352604192552264 0.00869401505352609 0.0346056286380381 0.0683912347543441 0.94093031327214 0.750443446490815
EPHA7 0.00179443134998726 -0.914374660949424 -0.0121398088325858 0.163795730121774 0.334686447246948 0.905658830671502
ITGB5 0.0144654430621253 -0.0947190953457304 0.0493186009336972 0.000618692924151974 0.479738729761163 0.531521150253681
TYRO3 0.00190770532925352 -0.0168186591417244 -0.0217487983201219 0.151077749877408 0.879143481561296 0.834759281004333
KLRG1 0.00204645580705675 -0.0681692482250823 -0.0139767655863942 0.13699314316649 0.670633602411334 0.852017429448381
ROBO2 0.00837331030086659 0.187114930698754 0.191519783527207 0.0649917586667804 0.0592647438873002 0.00296437693557446
ACVR2A 0.00416842239339364 -0.0914001780853838 -0.0344172599104915 0.0338116715788291 0.549665122978813 0.685132906244239
FZD8 0.00195153067780893 -0.036586629270075 -0.0344361208784069 0.146460243491889 0.797534805028786 0.821990270968332
ERBB2 0.0107857038283035 0.230674007991647 0.0340711957956635 0.0117856434053384 0.0362064491830727 0.695175015908187
CELSR1 0.00875363080918692 -0.0478923939806139 0.089212436798925 0.00459047015032995 0.554713708727008 0.267874199617186
EPHA2 0.000934906583543522 -0.00740496320179666 -0.00463401159142077 0.314973794334607 0.933033258953224 0.942282223879745
CSF2RA 0.000948313588233371 -0.0131352788866176 -0.0114347118544422 0.311527099717619 0.925005054280943 0.89226182534821
LHCGR 0.00197042444819109 -0.0320625414957478 -0.0369053762667911 0.144518807441378 0.791725386089591 0.80442983953612
ITGB6 0.00942925631877726 0.207430574658376 0.104810574055523 0.0225213091177255 0.0959180029701006 0.212653701371952
PTPRF 0.0244477125999031 0.176089935388139 0.21286621389884 0.00371021492002204 0.0820684015670491 0.0117797122999486
ITGA11 0.00190212276875426 -0.0108268559559174 -0.0189436438250715 0.151677652920208 0.894186640175258 0.840978803637968
PLXNA3 0.00190893854361364 -0.0111568282435452 -0.0220705408028829 0.150945590375447 0.889888249420643 0.824780931797508
CD46 0.00908330211403564 0.621840614416297 0.00428459990775833 0.160084677261753 1.63845702973694e-10 0.957588480149668
FZD4 0.00191501492577341 -0.0144310732333296 -0.0252265830540942 0.150296309293921 0.889219250128214 0.81420204068846
NOTCH2 0.0102969863443686 -0.100714683024183 -0.00818347061765439 0.00166266427502143 0.426761087118192 0.924172902082493
ACVR1B 0.00299381841414709 -0.0510430257931856 -0.0336414088701616 0.0728258493011263 0.719183231225397 0.750793208531319
BDKRB2 0.00179249414402033 -0.747717603144946 -0.0128781507566055 0.164023581643152 0.335913285641131 0.922577904521135
TGFBR2 0.00198841227957288 -0.0469616425082582 -0.0310464451383296 0.142697324738765 0.759990227165047 0.803244434080849
APLNR 0.00374069509288925 -0.0678003462333624 0.293687417448929 0.0893528763396681 0.620648894549414 0.0275045008634817
TNFRSF4 0.000963429576972719 -0.0436448283602953 -0.0126629129681805 0.307699705644077 0.851656283793602 0.924796144532351
IL6ST 0.0105197837860349 0.123422406456656 -0.0794545026993517 0.00290133738764384 0.165923142434173 0.400078986259745
GFRA1 0.000937533423438185 -0.00301951249970783 -0.0198289723206283 0.314294576911933 0.967387556375198 0.915530510641835
RXFP1 0.00196351614351993 -0.0324376931437088 -0.013539992963758 0.145855425604928 0.785089974353421 0.830658250733414
BOC 0.00410095514881703 -0.0548862624669761 -0.0506539326422481 0.0381602871210541 0.694718896858932 0.653787884658877
PTPRU 0.00525490613056034 -0.0736903802734817 -0.0535877242196761 0.0268640074617882 0.728761327626905 0.587379747416869
PDGFRB 0.00938697095114571 -0.0757219512474251 -0.0489585687831198 0.00275734610262058 0.577578821857619 0.637662321330919
LIFR 0.00360184586183918 -0.851547939105949 -0.0184834915489414 0.163034827264506 0.333260968028153 0.88566459716814
PDGFRA 0.00682786920607385 -0.12466296172861 -0.0895703299305625 0.00701659878024098 0.383341130843734 0.471648895932096
LPAR1 0.00599287140863672 0.304469799916274 0.0367351760513893 0.0674839203216749 0.0190830542641668 0.674189637582521
NPR1 0.0019298894506689 -0.0253602692632768 -0.0175120972001317 0.148720186579502 0.818632624522428 0.844166550195284
ACVR2B 0.00179608988861076 -0.872721085495186 -0.0111059082243795 0.163600941974749 0.334068976587233 0.915659252368928
ITGAL 0.00386504304929183 -0.0062124602311497 -0.0384999376315059 0.0961551286787909 0.9267343425079 0.743073809062729
ITGA7 0.00398427644267272 -0.0226104749680306 -0.0524739361162851 0.0399422451275638 0.851562052647192 0.62372522498513
IL1RAP 0.00178274076702975 -1.00912930977742 -0.0159810378862971 0.165176270644108 0.33999793493823 0.93147732969896
NTRK1 0.000941063297976743 -0.00464026941381761 -0.0184365232073951 0.313384871960787 0.946109002986725 0.903545743939237
IL17RC 0.00179189232935685 -0.796978750523881 -0.00976936782586501 0.164094439876315 0.334920069754829 0.925903584921251
LRP2 0.00323338537840592 -0.124349695029763 -0.0412661573345242 0.0766466853524827 0.666949311724238 0.728566270564058
PTPRM 0.0111645828260011 -0.0542115720361598 -0.0472192972286939 0.00215255639061762 0.648646400590931 0.611063524053713
SELP 0.000949586844220414 -0.0135047195624168 -0.0160562564259651 0.31120233020074 0.910960199394916 0.899173455170408
C5AR1 0.00207111640194716 -0.117599042366076 -0.0227191851942502 0.134647293227121 0.656855241854902 0.837935354079209
IFNGR2 0.0171978100460378 -0.168391060730156 -0.12747240204293 0.000115940680976673 0.233065130073926 0.186611654396318
FZD6 0.00724040579104508 -0.0608920828204718 -0.0543011643447585 0.00518871757891878 0.532539581627157 0.506379914281034
EGFR 0.0027040148980236 -0.396805458617375 -0.0334628441801775 0.0873287092771951 0.348217082545039 0.808568425838693
NRXN1 0.000970367727949506 -0.0547922596929082 -0.00808112373552807 0.305963383034779 0.838005269206344 0.93512751953475
DRD2 0.00103257479912661 -0.0853272192060762 -0.0147316661147851 0.290945601103844 0.741469632286995 0.919634307564714
TGFBR1 0.0104972409621293 -0.0446651001638231 -0.0839164045418451 0.00092465765921989 0.644946069507339 0.328739969214206
CCR1 0.00181819020870963 -0.72282972347589 -0.0161521336376447 0.161030399770746 0.32806195461479 0.861271918147385
IGF1R 0.00432360544332315 -0.0902429086342832 -0.0631262596571951 0.0339660915996389 0.588930873622578 0.6162857820081
FZD1 0.00206586574368715 -0.101844823439321 -0.0139701644082785 0.135349649518093 0.645198875853467 0.873740045229947
ITGAV 0.0106640271391645 0.0148832582592768 -0.0543372949493087 0.00533950891454651 0.923558187663955 0.504881450707214
ADRB2 0.000954559858832048 -0.0283970983366226 -0.00848471274541387 0.309938075119464 0.880681315208002 0.915782473398783
IFNAR2 0.0218035501407556 -0.196713089874907 0.25892117706944 0.000291244667598687 0.134883013386361 0.000606721994472655
IGF2R 0.0224291752938143 -0.160106156068058 0.147294248484138 0.000120864797712813 0.165210261626428 0.0408824383952271
LRP1 0.00505107073002621 -0.0560739748788576 -0.042293139211466 0.0194274797593763 0.622530231723571 0.658229287873669
ITGAE 0.00520078414871233 -0.071908082637843 -0.0512419462474113 0.017810319707148 0.545128894171735 0.612083147030287
LRP6 0.00440968202991809 -0.112879594328044 0.5075546235038 0.122002336564044 0.395824542766376 1.20608013531475e-07
ACKR3 0.00192135498299878 -0.0255094983135351 -0.0174486559528169 0.149622214590285 0.828230690217959 0.852902049066672
ADIPOR1 0.0120781385119941 -0.0195931906454258 0.193781173687702 0.00883744409829711 0.87394449463458 0.0222535190873536
BMPR1B 0.00317791588756065 -0.00299517343412609 0.155061355900839 0.119486732209073 0.986224423092384 0.222069115140124
LRP11 0.0117148194810266 -0.0123357651322983 0.032476695154551 0.0016737250518028 0.927434906750518 0.655521715317008
EPHB3 0.00261517194861777 -0.0541965823457789 0.11456978648927 0.115179890063731 0.668157090507722 0.329394394770141
NPR3 0.000946368911693994 -0.0125346006872399 -0.0154494009025297 0.312023980792735 0.918780809280536 0.90330532073005
ALK 0.0018293782140586 -0.820332640823178 -0.0210857639173811 0.159746652933581 0.325142418793026 0.903557235405731
IL17RA 0.00418828197760411 -0.100356982304042 -0.0359120157475828 0.0367604055386646 0.606061436488362 0.697013502261077
ITGAD 0.00103309398707321 -0.0844368996708668 -0.023279318968221 0.290824280383779 0.755642895180531 0.891947726155679
IFNLR1 0.00191657018784103 -0.0254718740592247 -0.00742791550940325 0.308995405293529 0.867405057015329 0.919368662224237
NOTCH1 0.00178498539717247 0.043340187627935 -0.0207875719398339 0.331941512429533 0.946009545327914 0.868922690575261
ROBO4 0.000937077603350561 -0.00297806013020555 -0.0140246036019096 0.314412300231117 0.955695602041698 0.913491528585295
NOTCH4 0.00198911818929847 -0.0779138524150656 -0.0249913056969058 0.14262637092867 0.749589072399995 0.819207723038931
SCARB1 0.0044147045702909 0.221123656532948 0.0298194479724853 0.0627135176920891 0.0377692873820496 0.77583984447017
ADIPOR2 0.00796544216559796 -0.0016065367693439 0.0392388005071316 0.00828230898690256 0.98982672159688 0.637473522681289
LTBR 0.0158615798912588 -0.054186509277603 -0.0744856108009563 0.000250944985588825 0.683153767702926 0.381542814701966
NTRK2 0.0125639519390854 -0.100121715253914 -0.0412697645478118 0.000421739074044353 0.393237670952766 0.626798830689978
NRP1 0.00471556674027277 0.0771290411519977 0.237166366421829 0.0937809537983233 0.472063475115478 0.00255005641487349
CD36 0.0244199522684115 -0.0803118231229406 -0.068770991374945 1.72585412279408e-05 0.495321394754478 0.408973263063706
NRP2 0.000954662853670493 -0.00971352641047173 -0.0193630719341645 0.309911962110906 0.920797159625211 0.876344413293832
GRM1 0.000943882989597667 -0.00881154114185534 -0.0076888949360394 0.312660659181945 0.914410979178254 0.917542437062083
FLT3 0.00266765822775653 -0.373083330969988 -0.0269302960332778 0.0894865573081939 0.359162527505922 0.81049831619023
TNFRSF14 0.00372592110357537 -0.389003104773088 -0.0267498270500362 0.0512799281203745 0.383952398645933 0.758645730939455
IL10RB 0.00849690839750938 0.0726872965904518 -0.101319897463264 0.00532921606436909 0.488621049838819 0.343541189259611
SMO 0.00146851497977472 0.551433527021346 -0.0172694303489411 0.358654972931695 1.26497385883673e-10 0.886798978697799
ACVR1 0.0145499112447329 0.0276387803256221 -0.0748561469509058 0.00065823690682226 0.793721937878944 0.38452318405866
BMPR1A 0.0189207643252301 0.019769668780557 -0.0931802101886542 0.0011791462810687 0.912552626862823 0.365594073161665
ITGA1 0.0074597536263235 0.0514661270049777 -0.0484316305539433 0.00956321952672426 0.744090622766122 0.614168203826953
RAMP2 0.00204305885024709 -0.016896141533835 0.271659440270985 0.209827655987456 0.830816686475832 0.00074165710045122
MERTK 0.00311155721889152 -0.0863570206012871 -0.027455428625713 0.155521642191671 0.670282870554174 0.839446644513589
TIE1 0.00166503881971788 0.0997308537397478 -0.0250143616902583 0.36370037232539 0.866920943101134 0.84882247593616
TNFRSF12A 0.00477173280317167 -0.0536900328437828 0.0148968966780293 0.0289174948211384 0.63066598374497 0.911607395690209
TACR1 0.0122838490320555 -0.0213491682605253 -0.0885172082958339 0.00265853211940212 0.885147250696488 0.447778272077391
TNFRSF17 0.00178272670185401 -0.714657636555437 -0.0156164461677405 0.165177939582006 0.338083285336789 0.908430082985371
PLXNB1 0.0232495177584542 0.194699103912488 -0.0884211927643745 0.000308236371015241 0.0810669602872129 0.354247722165335
ROR1 0.00181245093602313 -1.20858685708347 -0.0124547074251708 0.161693496839291 0.329317540574903 0.905380496376481
EPHB4 0.00814157943474414 0.232886252121934 0.133180442196591 0.0341598944413574 0.0267386012961606 0.12118080094883
FZD7 0.00290282719502477 -0.0896151015988528 0.0165327686775815 0.0892635982195228 0.748182718496887 0.878806119155568
GRM5 0.00179353176825515 -0.816504820754562 -0.0103567568682864 0.163901492752995 0.334917215961595 0.91374590340741
F2RL2 0.0017708731888186 -0.688339972124323 -0.00504935554964244 0.166591321964296 0.340810690874429 0.947979064513509
BMPR2 0.0110681876174515 0.300776652000099 -0.11136086606467 0.0117417156545498 0.0102776322532918 0.233302261496778
CD72 0.000943362446162389 -0.00286408742283053 -0.0302146274359753 0.312794191765769 0.9648400016075 0.888261452568363
INSR 0.0111936420425082 -0.115967048958296 0.00722094701003263 0.00101144091989458 0.358514981053611 0.938992850190214
PROCR 0.000955686151154131 -0.0151372706225206 -0.0213186986864563 0.309652673538886 0.894838417533412 0.895433959048452
IL3RA 0.00181280506389253 -0.747052671836909 -0.00545186368153966 0.161652492140286 0.32864082209699 0.963107079971499
IL4R 0.0100162156705888 -0.0567960413477221 -0.0223569705229798 0.0038389650055755 0.583842150841482 0.780387712335444
ITGAX 0.00296649946719056 -0.0326938033670493 -0.0397623859758038 0.0733438652404108 0.777215609924895 0.710831742977868
ITGA2 0.00817577542259794 -0.185911983523477 -0.0750954978389501 0.00515544360682203 0.398060085878741 0.457784191549714
LPAR2 0.00212690927361554 -0.11474026920553 -0.0150088094806311 0.129503661941925 0.605120260016015 0.880955007344696
IL7R 0.00103772000895087 -0.100094346517026 -0.0191838631420431 0.289746139277056 0.741775175218542 0.895860678782844
ITGB1 0.00711224275512805 0.286127714076075 0.00434161162616681 0.031035781617385 0.00208102404399008 0.953701142044663
ITGA8 -0.000482425388669566 -0.104605667627062 1.40817784240265 0.843894594004415 0.462975832838584 7.99636748386253e-29
EPHB2 0.00181973721014289 -0.885227796681074 -0.0245687576616602 0.160852194393079 0.32935901291683 0.864617269606928
EPHB6 -0.000687646744787771 1.25946789676166 -0.0487174401485369 0.669718597311198 1.2763370412153e-19 0.56018809482986
UNC5C 0.00566128837863281 -0.0237203993135852 -0.0046508797254726 0.015526805860028 0.748557132568093 0.958919415588793
VIPR1 0.000958508045982934 -0.0140813814101688 -0.0230073675113011 0.308939105512005 0.904529763161836 0.880669819730384
CD74 0.0233212788253689 -0.0616011756820989 0.588627889772008 0.0180609751480403 0.618784011281183 2.7807674444285e-17
LRP5 0.00555871428012909 0.0732955092246776 -0.0633464599936436 0.0196314432264362 0.455351730328993 0.530201473601625
CD4 0.000953059264555647 -0.00508794328345014 -0.0212633334622947 0.310318855999833 0.943041984338218 0.868882585895422
GIPR 0.00193480469707711 -0.0233770444706104 -0.0316104239318186 0.148203468155976 0.846589079411019 0.809373177840494
OSMR 0.00420896340249562 -0.0850185688096315 -0.061253931536674 0.108279143993642 0.780562995560895 0.720772822559202
PLXNC1 0.00633950576329781 -0.0794822418327866 -0.0643596777928566 0.010007368448021 0.547183507115283 0.573156934332852
IL10RA 0.000966260427054627 -0.0352447213091904 -0.0127080951398729 0.306989727071941 0.855269275795187 0.913134350596657
ITGA4 0.000977581170841275 -0.0336771446730767 -0.021771583675468 0.304171588843159 0.840642754494511 0.896763301500568
CD44 0.0197850239981136 0.173278788009981 0.0359459921243844 0.00139889606665235 0.0809764672022037 0.642755069484735
PLXNA1 0.00724096029321926 0.0575182129379306 0.286678966174074 0.0423852180170446 0.612113722082824 0.00211053558425863
IL2RA 0.000936318931970323 -0.00512502496414788 -0.0160210182018267 0.314608367797545 0.940260858884089 0.92664290545826
SDC2 0.00593921453676924 -0.0205621182023322 0.105367703186922 0.0253251146772593 0.877209729324649 0.387509682121034
RYK 0.0111666435306177 -0.15398158530039 -0.0523365877323028 0.000672040190980809 0.254944223156871 0.565285769646001
ROBO1 0.0160417142249015 -0.0294832930063888 -0.0554420114677883 0.000326696672264572 0.848773209648625 0.557532838508177
ERBB3 0.0145917646043098 0.126542395535381 -0.0512209497713201 0.000710562722674688 0.160448075974223 0.578002640518257
RET 0.000951005158808182 -0.0251956278533155 -0.0113325362778774 0.310841079207154 0.882733496979778 0.926691233014499
IL15RA 0.00194723453534647 -0.029940734508988 -0.0245861288310127 0.146905782522521 0.812186328606986 0.831899492894417
ERBB4 0.0850557649162906 0.109531128735814 0.358116902269801 0.000962442595187608 0.311780434237155 2.25204268649011e-08
OPRL1 0.000944006777663963 -0.0100917688498459 -0.008983578484681 0.312628915343518 0.911442034076446 0.921275464554522
