target intercept intra para.100 p.intercept p.intra p.para.100
GIPR 0.000177604447049577 -0.00556046006889194 -0.00189714421315394 0.316002748209603 0.950293947546505 0.96363217429341
TNFRSF19 0.000720090995272139 -0.0105452093812209 -0.0121222255384954 0.0992200399702968 0.866789338701563 0.875119173460136
IL10RA 0.00139704359014148 -0.0388965488024374 0.0437778055304334 0.0145052245820589 0.612752397726838 0.27920528024513
CD4 0.00139387057045722 0.0366609982117714 -0.0215934850736595 0.00644659450776336 0.643264291747304 0.707397516552384
GRM5 0.000543676649231741 -0.0230551723968107 -0.00552259670335339 0.0793425120802632 0.803406468255673 0.893378899904221
PROCR 0.00157486158832719 0.0257714951413408 -0.0150662837145552 0.00859525667047635 0.728580074072276 0.739610377645752
EDNRA 0.00428024751104124 -0.0124870825637104 0.00230751662427701 3.03776467299808e-05 0.858027896574143 0.962652397411995
CCR10 0.000539311693162388 -0.0139233538909993 -0.00883197438340653 0.0805585245070512 0.860647785029689 0.876862338510735
EPHB1 0.00597749315933103 0.0351149415684081 -0.0258617421034243 1.090325694042e-05 0.647918810106372 0.591931919127273
IL2RA 0.000358133378956168 -0.0115886246313949 -0.00503840502389771 0.154466690406894 0.899570399274732 0.910163477782086
ROBO1 0.00534019817129524 0.196155581680848 0.00354037568504374 9.14281378631631e-06 0.00304065868679884 0.932303800453597
CDON 0.00224826240566545 0.0395221221841647 -0.0104569375527185 0.00142256443635975 0.577967919045621 0.82888613996222
UNC5B 0.00212768640765669 0.0993203291469668 -0.0258971203300642 0.00135501962231605 0.149541530138602 0.553523988225659
ITGA9 0.0106251257524743 0.120993868996979 0.003629507943379 2.99881301755119e-09 0.0788666560461291 0.930210180164001
TACR2 0.000917284892453581 -0.0216180041136677 -0.0150794487290513 0.0226562035087213 0.727225329924092 0.787282917128202
IL20RA 0.000542795906590529 -0.0181247423144811 -0.00895236454176 0.0795862721238466 0.828662552643191 0.866690693304387
NPR2 0.000359577023666406 -0.0125638353383604 -0.0065148202312512 0.153638203656306 0.871329054603601 0.91820199182007
TLR6 0.0102779531859034 0.0566209544311212 -0.0529678405054445 2.2651987776675e-10 0.396751959173004 0.204147576425978
EPHB4 0.0184117822796627 0.0301799835729666 -0.0119436558058867 6.02865539794067e-16 0.61004207223596 0.761007823758354
ERBB4 0.00187654547406053 -0.0406403545298084 -0.0263461951694663 0.00295637365793994 0.583602950656034 0.65293531788455
RYK 0.0126458722513566 0.095713007050154 -0.0207907763502732 6.83451392875544e-11 0.137491205566235 0.600894854722031
NPY5R 0.000740391879086692 0.327988332316303 0.0317083719685103 0.118518668011085 2.62425094726592e-10 0.490903656907139
IL2RB 0.000177724978368415 -0.00665533203258795 -0.00402810711689667 0.315838577164461 0.954553005269332 0.953465325046074
RET 0.00188457448956819 -0.0468016857628004 -0.0210055941140906 0.00121532199725395 0.58677803517729 0.629553394760994
IL3RA 0.00322909895181091 0.0555547625215741 -0.0111291861901388 0.000150395326810126 0.453903318322447 0.818706110541669
TNFRSF10A 0.00571819310312817 -0.0282226311116668 -0.0166409553954669 2.71904071229687e-07 0.685119851856798 0.719628861973796
CXCR4 0.00478176081011697 -0.0914950719207005 0.00706956850820729 1.28545995358123e-06 0.205394073309609 0.880107183265579
FPR1 0.00091763297955536 -0.025123456830717 -0.0203067350983572 0.0226305109222752 0.738987678461581 0.772227682397576
TNFRSF9 0.00035909863385402 -0.0133122992367652 -0.00701096269423938 0.153912185198961 0.879928173759148 0.915121644348239
ITGA3 0.000889008102370638 0.560900938536751 -0.0235124927279528 0.153372763073946 3.44626364956083e-18 0.685410970385045
OPRL1 0.00303005003629174 0.474892030039256 0.0185880826957185 0.00376641587099157 3.6383679229004e-16 0.662423035202251
NGFR 0.000648055914443487 0.105889822648756 -0.00916235511375554 0.0696674222683949 0.146430354384515 0.850762928814229
CCR5 0.00209234567012349 -0.0146495114767456 0.0335749635520486 0.00458142083756701 0.861482122376649 0.588897847692987
TNFRSF10C 0.00183231784438613 -0.0172179147057712 -0.0226617171850364 0.00154546037418345 0.824051417669711 0.643843198042174
TLR2 0.0084850360631438 0.148791120017592 -0.013867203357763 1.90896138204811e-08 0.0339342537153019 0.728610005516826
ITGA8 0.00111778214940727 -0.0426873615973195 -0.0148206481902827 0.0118662474177482 0.617062835129518 0.778939389585666
PTH2R 0.000725336001043239 -0.0219375084674205 -0.0131247046311038 0.0426996332447057 0.78954269793709 0.845126394306916
OXTR 0.00250582724719796 -0.0317173981065202 0.014803414750892 0.00119778022616445 0.650826301689619 0.774511729172016
PLXND1 0.0163511763433205 0.23431602034012 -0.00564162571569712 2.21255983938885e-11 5.36390846145285e-05 0.884720962934502
CD47 0.0359118752091316 0.416796869758122 0.14415810621397 1.75671967163252e-08 3.42368563903319e-18 4.77400593049572e-05
OSMR 0.00420908557954833 -0.0613538689972069 -0.0286214040329598 3.7192797535326e-06 0.334831128448397 0.533752119947299
IL22RA1 0.000178004344756687 -0.00785020709927584 -0.00354813872286519 0.315458492044174 0.94438718611706 0.953642497589092
ITGA5 0.00240191578213314 0.0559589915629525 -0.0226405560377833 0.0034195144772156 0.512935594379205 0.694539631622031
FZD3 0.0051694903798722 0.150441135968643 0.0292812428798427 1.44186864814086e-05 0.0211603737054093 0.525293183485256
UNC5D 0.000357055854063707 -0.0100730070692292 -0.00233421733462876 0.155088369035768 0.894371754453479 0.9453189830582
TNFRSF10B 0.00839353410650538 0.217570300965993 -0.000782076721795644 1.43735793060369e-06 0.00537960602939631 0.984835778124502
PTGIR 0.000356549449981029 -0.00472486521637019 -0.00621756011448378 0.15538151941457 0.926293293212171 0.916707371156873
CSF1R 0.00309826709546086 0.0662022848175747 -0.0444012606953392 9.10884700350815e-05 0.316853676849677 0.385922166936546
TNFRSF21 0.018799372350949 0.022594938572602 -0.0326227279639854 2.65931204372516e-14 0.733604281449588 0.438770387237708
ITGA4 0.0014232054233258 0.0850140359265486 0.0305070991671835 0.0176350669192482 0.240887496627187 0.581806014391328
FGFR1 0.00297078786446733 -0.0383351976751839 -0.0120519197252784 6.53393796546229e-05 0.560501258198377 0.798098886568433
EPHA8 0.000544036580448978 -0.0205918646299067 -0.0111777639043294 0.0792431267479515 0.817639679136725 0.864899615894904
F2R 0.00206046087084859 0.139848934950231 -0.0275640441459718 0.00352247242626065 0.0423431164251475 0.60385469482154
NOTCH3 0.00170893242487343 0.0646193651879954 -0.0281612830459305 0.00315960446454076 0.424316148878554 0.600985249574216
FGFRL1 0.00472120591969856 -0.0216298648586062 -0.0495786333343005 4.00278651844814e-07 0.706532687785819 0.259869733001637
SCARF1 0.0015115390428299 -0.0517669155332658 -0.0207808849365888 0.0035122279129178 0.545157912522443 0.698762565172237
IL21R 0.000362689913797952 -0.0219285068299746 -0.00406905763929986 0.310959460434637 0.876098939159857 0.956655292582282
CCRL2 0.00017758393260111 -0.00355247910922501 -0.0028700333467977 0.316030701270873 0.951497163793548 0.963157400988282
ITGB4 0.00838947335366732 0.0241897367734262 0.0271924207065659 1.35700411954834e-08 0.747492098787687 0.513047857508461
IL2RG 0.000539826272532183 -0.0156621443239066 -0.00793307717129012 0.0804141316992824 0.847634386523396 0.88529408135198
ADRA2B 0.00111576421766585 -0.0309192770518117 -0.0197581325283913 0.0119430125586101 0.655077588799331 0.730806393626154
IL12RB2 0.000910298648260356 -0.0215359627164488 -0.0170553636194024 0.0231783043764353 0.758714707561509 0.808757715843512
PLXNA2 0.0155058886678969 0.436774079265577 -0.0242690937515878 1.67816938930991e-07 2.93751303232203e-13 0.55728820748272
SSTR2 0.000177846085176335 -0.00463052729148372 -0.00585085899758309 0.315673734699515 0.949014433995458 0.954507187150183
IL11RA 0.00673841550809626 0.0564187437136897 -0.0362653483431998 2.68442554022056e-07 0.361095365449254 0.402695840486136
IL13RA1 0.0220219511399812 0.229478087220467 -0.0203949290836171 2.42679512626428e-13 5.21740888818733e-05 0.617169040515352
IL18R1 0.0020552526363281 -0.00400389266455312 0.0382374513804334 0.00802770552958126 0.960648001029755 0.518304289523286
GFRA3 0.000178214499378643 -0.00808517771864887 -0.00304594386120273 0.315172965693021 0.93653725416435 0.955585807736439
MC1R 0.00536421463283614 0.000626364627563398 -0.0504914345969702 8.83049520614249e-07 0.992867451685102 0.2826331597427
CX3CR1 0.000179144606352358 -0.00825499867611824 -0.00594127862088919 0.313913326545316 0.924110372355023 0.940529648076825
TNFRSF10D 0.000692542728198173 0.419133561490304 0.424514856691325 0.447594838100357 2.27929551370728e-08 2.42271147210981e-15
FZD2 0.00439606301299192 -0.0476037798489067 -0.0395333648547963 3.43281038976474e-06 0.518048356298808 0.437612940467479
LDLR 0.0060572413597906 0.16015879793796 0.141555817124301 3.19066591335345e-05 0.0184561917782423 0.00136444971111937
CCR3 0.00058849036549221 0.162847626161932 -0.0139001917727951 0.111125440321655 0.209499649504767 0.830256138396072
ADCYAP1R1 0.00017807259178521 -0.0117368973930057 -0.00547093188398264 0.315365731200256 0.947774433007298 0.947439924342853
ROR2 0.00165581666231818 -0.0210182613271519 -0.0234477733489991 0.00242386990982504 0.762228356355823 0.662139099682566
OPRK1 0.00396775396056162 -0.00358232339466185 -0.0188248242126536 7.11463458583492e-06 0.958838045335102 0.678212124376471
CXCR2 0.000357973448408525 -0.0191566509448397 -0.0079112645445806 0.15455878352788 0.890000661732448 0.930486621338849
ACKR2 0.00121977272213766 -0.0190665556578875 0.0290823537690328 0.0106875195346368 0.815519803509394 0.555013163684446
TNFRSF13B 0.000719830058598741 -0.0134878062329138 -0.00949741142748991 0.0992813063155921 0.872267586396924 0.87393218443162
HTR2C 0.00111481454025032 -0.0421158626555783 -0.0136685991044908 0.0121275814167818 0.633612353918545 0.7904621309661
DDR2 0.00317200715765607 -0.0442460504709688 -0.0158206356228533 4.03421345486484e-05 0.560004469789883 0.752293036775832
RAMP1 0.00127114785250339 -0.0171615836351387 -0.0178868896321946 0.00759304495632214 0.82652315664713 0.737885166649887
GPR39 0.00266173781824225 -0.0442918274279381 -0.0369388166029973 0.000128401926449474 0.591296047246279 0.473211763416427
ACVRL1 0.00356816452931819 -0.0251198340341264 -0.0459440725893875 1.1884220599813e-05 0.728780881446933 0.377887963067736
EPHA7 0.00072878242930637 -0.0174574767621636 -0.0153346332826018 0.0422096705411895 0.783258491374444 0.816452286213387
ITGB5 0.01611216520908 0.299729512744196 -0.0325641667994719 1.20219451040591e-10 4.04254188922271e-08 0.408584789741556
CD27 0.000918809025340394 -0.0259847532694044 -0.0120936557142123 0.0225439290864069 0.70045063068108 0.811644771433512
LRP4 0.000730153467616521 -0.0295597817639903 -0.00867341837330561 0.0420164022326748 0.75083843246668 0.848912930991243
LGR4 0.00949342249880078 0.107671810169626 0.0143247125604075 2.82050029234023e-08 0.117380612062559 0.719271407537879
ROBO2 0.00204528896192168 -0.0297463999319945 -0.0263525505504407 0.000731383898622962 0.660186200674248 0.601417706878809
PTPRG 0.0117912623230549 0.126875348939762 0.0116865955618848 7.50538171477531e-10 0.0612208784887648 0.776680697936514
GHRHR 0.000178532244687811 -0.00883749609991155 -0.00397819776433499 0.314741902965227 0.933072190654423 0.949031708060111
IFNGR1 0.0150038019922378 0.206081870471324 0.0479804879278232 1.91427103667082e-10 0.000214233789346136 0.232103838758668
PLXNB2 0.0379200784576912 0.166076563631199 0.00650295599034837 3.10458739258681e-19 0.0030331841897571 0.860270490831497
TYRO3 0.00735803530870071 0.118565644936635 0.0154957685142265 2.15326358139749e-07 0.0774408715315176 0.723033898337148
ATP6AP2 0.0479487806875059 0.852562698427626 0.0971021925977174 0.0510184850900054 1.02279759396965e-120 0.00341031712710229
KLRC2 0.000177610355462765 -0.00727584773961232 -0.00157845084794894 0.315994697984975 0.946533029547171 0.969167478622609
CELSR1 0.0156407810945646 0.187447037800166 -0.00138507314963574 6.18523734769384e-11 0.00267679139621936 0.973487803187669
ITGAM 0.0033981965376264 0.193842246182403 -0.0530030058336252 0.000103757113555402 0.00152531276026815 0.264754127872455
SDC3 0.0096172901682683 0.198573369496345 0.0133620039029809 1.10502788159998e-07 0.00229497191324008 0.743263916934912
ITGB7 0.00436563028471825 0.0398723740183129 -0.02753221210806 8.39756574848805e-06 0.567980239205281 0.611384075087048
ITGB8 0.016578594329527 0.262680008903334 0.115779988794005 4.02241928222236e-08 7.10152391511305e-06 0.0031068454152568
S1PR1 0.000524698945230864 0.0187841308064527 -0.00852765594538734 0.0885138211207539 0.726421777166211 0.878318603822507
ITGA11 0.00189237160538584 0.0548059723467718 -0.0184410736343889 0.00717848333477721 0.535813196663557 0.700771013920835
EDNRB 0.000360409257719727 -0.0169842943732031 -0.00498947101037634 0.153162886112778 0.852653102135214 0.933190354064316
NOTCH2 0.0244803914467213 0.380344176648833 0.0261937947615709 4.48793736132073e-10 4.36652181409525e-12 0.488974335158253
PTPRB 0.000720982568926261 -0.01276943564975 -0.0115772774833266 0.0433271004555936 0.837834086420637 0.837838290601334
PTCH1 0.00393017998423472 -0.079987119821948 0.015420799135987 5.74774879372291e-06 0.278539648651043 0.74949624005724
MST1R 0.00914527098738001 0.0504741220571051 0.0436825144336192 3.71225469494912e-08 0.467242844259704 0.312219867495147
FZD9 0.00114721245563126 -0.0149922038823945 0.241270017737043 0.0265150891309151 0.880850350148192 8.70939132941583e-06
FZD4 0.000734750493267577 -0.0342872225020226 -0.0149090587108908 0.0413751386641857 0.740451059615192 0.82641408691543
IFNAR1 0.0196913700202364 0.338970149050625 0.0560378298276905 6.64583380541509e-09 2.21447102763432e-09 0.15851628265581
CD46 0.022101858419578 0.304239619063899 0.0551987164113452 6.93999543070353e-11 1.37978339369457e-08 0.145072833287364
F2RL3 0.0024082690435142 -0.0719544693971119 0.0190331529811728 0.000313732854192232 0.37308160608053 0.692600499332484
VLDLR 0.00364848297994916 -0.0471946601939824 0.154914468476757 0.000133629183862324 0.386436223237024 0.000429967404382378
CCR2 0.000537314770027985 -0.00822816937958525 -0.00639435565794577 0.0820719749708418 0.905195172105161 0.893399407826199
GLP1R 0.00076636424214045 0.173097699540356 -0.0126108378321025 0.0559136411176458 0.0236533231538166 0.794740211213252
EPHA4 0.00204165512350492 -0.00582088949670841 0.11791245175503 0.00220106531197758 0.940033155960324 0.00951817149784812
ITGB6 0.0139663171407299 0.197141273833207 0.123619799105659 4.03465225879261e-09 0.00118339240232782 0.00106068174041336
RAMP3 0.00146131024971798 -0.0140805537881057 -0.0243549571521361 0.00434414058679678 0.819915765807483 0.688169724118773
ACVR2A 0.00887553976732947 0.238287913873473 0.0781141619731859 2.32360536047492e-06 0.000151119923653987 0.0701526058259513
ERBB2 0.0163466909600832 0.239385972615755 0.011029351832837 1.04143877099905e-10 2.37672575752174e-05 0.786377485582297
PDGFRB 0.00407558490799745 -0.0555683143919256 -0.0404087954827996 9.70566449841426e-06 0.500784014225036 0.368388955725688
