target intercept intra para.100 p.intercept p.intra p.para.100
CD47 0.305753461896864 -6.15873211227193 -0.164364668052225 0.0104585700319903 0.0294104546009164 0.635177025097653
MC1R 0.20726678204423 -5.91124394520899 -0.0891922972444746 0.00190168820773477 0.00340814856168017 0.822897255983259
GFRA1 0.124384166077703 -0.290335552575415 -0.219848472641801 0.0751510510903133 0.549987117608058 0.493971192516096
FGFR1 0.0835754469118715 -0.253605592745048 -0.549311105526679 0.0591229684525019 0.522917021789332 0.222880878629845
ATP6AP2 0.0633174836514449 -0.318728040238352 -0.0853293785424288 0.141019229096887 0.533600872304095 0.779923655054006
ITGB4 0.219282005172148 -5.809244631156 -0.0298261296355708 0.0013475291273012 0.00237825820246856 0.927930198485077
UNC5C 0.0798755097455037 -0.451186539903276 -0.245774076340957 0.0773213945166662 0.428227877981263 0.400802788545208
FZD3 0.0281845735285112 -0.165119297888248 -0.192821489793003 0.276020593802079 0.781636804087157 0.656134466915281
ROR2 0.224570935263269 -7.12646759857955 -0.163416157245077 0.00115653942887218 0.00213728538946282 0.752145679887255
CD46 0.0644010023723149 -0.28640663744452 -0.274322313912687 0.096706766533189 0.642618807169258 0.40746602417635
PLXNB2 0.0304903767274256 -0.273367332646971 -0.233077879557246 0.256938928377736 0.775983901746363 0.626368695656867
ITGB5 0.0539409268570289 -0.323589057046101 -0.0276950897361392 0.187423276943673 0.620145505477079 0.94111174861182
ITGAL 0.0303502681867264 -0.234415772095552 -0.231846713609526 0.258051949293989 0.784226253321625 0.62876658632143
IL6ST 0.068524749591212 -0.170103632107321 -0.36630771388213 0.0885368209115375 0.725994770750556 0.332887605509571
IFNGR2 0.301541890041262 -4.14382931016993 -0.15787809403535 0.0113692777320816 0.0295967543351282 0.568437556986713
SDC2 0.0693253691841852 -0.236242623407282 -0.264696343951226 0.0953997365759447 0.568384116267643 0.422726582781317
ADIPOR1 0.217781440546551 -5.36223573354034 -0.329206009972117 0.0014070549152987 0.00275088216920811 0.405537320596624
IFNAR1 0.0277468279633908 -0.124376922495212 -0.206495730025847 0.279835622739986 0.834475531373686 0.651628381165948
RAMP1 0.0735714926791359 -0.236648013097031 -0.340229104015842 0.0804662384560603 0.567944554446125 0.337246233257483
LRP11 0.0303861761065879 -0.192533346113424 -0.231189730360525 0.257766145966137 0.782081090311329 0.629890128043968
ITGB1 0.0259201358910286 -0.100908628180346 -0.107689558808348 0.296475620969072 0.825931768361735 0.730508249606838
GFRA2 0.0264711899132383 -0.0640542111399279 -0.125095447264055 0.291329547829671 0.795369114631919 0.725407245795008
EPHA6 0.110723377216008 -0.486937212138656 0.053036387683547 0.103412772484983 0.451636094055861 0.871006607058563
IL17RA 0.0297927310469718 -0.188719218202031 -0.218434032405795 0.262538900427319 0.726998557384418 0.649815690518556
RET 0.0305616027082839 -0.254942884716595 -0.235822452289481 0.256375320540753 0.771919654341872 0.62154930733518
PTPRF 0.0586411280850702 -0.102240874939572 -0.236068124894042 0.114190195451047 0.825652012335003 0.482151150672774
IGF1R 0.0277172104387034 -0.0842319543598869 -0.206401188374717 0.28009607467441 0.836855183841674 0.65178292273163
ITGA2 0.0303861761065879 -0.192533346113424 -0.231189730360525 0.257766145966137 0.782081090311329 0.629890128043968
FGFRL1 0.0294537703627275 -0.181871788152195 -0.223882830064312 0.265312824334264 0.743137724938562 0.642157899060267
ITGAE 0.218211564366923 -6.95782921003602 -0.318136531436372 0.00138973702294699 0.00247225341925986 0.377875464766561
IL10RB 0.0282800113208775 -0.0865787419179233 -0.198065293925193 0.275197315280229 0.770678360727522 0.666444274675274
ERBB3 0.054975992711961 -0.173296613227275 -0.126078308752618 0.183630312838323 0.696502784259594 0.793140830427884
