target intercept intra para.100 p.intercept p.intra p.para.100
ITGA5 0.000282562854565459 -0.00101364124612601 -0.00543357708975167 0.316017152470342 0.975386067262235 0.942183755176969
EDNRA 0.00174466321827362 -0.0123072011385508 -0.0215948671260352 0.0309086738981201 0.801439212298765 0.755631587368413
IL2RB 0.00086347993833915 -0.0119156861892512 -0.0147431993409315 0.0802263197525025 0.867611568443569 0.845825998985557
ITGB4 0.000571601793143326 -0.010176404967442 -0.00894275190193064 0.153809773598555 0.896187552580232 0.891571440660043
FGFRL1 0.00443496642328371 0.00177999908092423 0.070731000687996 0.000627210644055164 0.980995783861246 0.196215673204415
FSHR 0.000284269083956328 -0.00978548856792314 -0.00583202126931413 0.314560248723438 0.928170332139587 0.948238846619419
RET 0.000919144101630917 0.192562737239117 -0.0176660767332412 0.107699923666875 0.00656518823861181 0.818744431433188
IL12RB2 0.000283728188332689 -0.0136698309622126 -0.00267772400333103 0.315021152218878 0.929663019127202 0.962158959603402
PROCR 0.000861641089642786 -0.022983117766026 -0.00873497453685673 0.0826566113583311 0.893677373832198 0.86959706174837
IL18R1 0.000437418805996033 -0.588798839102006 -0.00120239441891322 0.212184611891757 0.456455942917449 0.982941610898762
CCR10 0.000856764637910696 -0.0129146897992804 -0.0136529759317077 0.176218006306156 0.898550191235009 0.904555969353776
CDON 0.00331935468972482 -0.0536121255140113 0.0626200902314131 0.00265252359194526 0.571699244772164 0.209155961379755
PTCH2 0.000575391957885362 -0.0157355475203043 -0.0094446493035959 0.152451741662598 0.864306827625143 0.888958212064916
TNFRSF21 0.00677939289685037 0.00779328380717684 -0.057282685822678 1.25327073202573e-05 0.938172226581522 0.316559341120921
RYK 0.0281604644565967 0.0692288276267687 -0.0738159411674232 1.58402979752573e-12 0.361369292197896 0.15255374314865
UNC5B 0.00405607632140791 -0.0107033649702308 -0.0217145217725185 0.000283703063419462 0.898372411362773 0.69747248815464
ITGB5 0.00468495072090198 -0.0680116149368637 -0.0444302388930996 6.60451441763521e-05 0.451680810163736 0.432673180099469
IL20RA 0.00309323615463492 -0.0781607521313175 -0.0416357665063483 0.00093859163648544 0.439255222020702 0.543260671683033
PLXND1 0.0140247765953911 -0.0901243693965442 0.108830956352022 5.00373868989369e-08 0.278220590273836 0.0390836491932929
PLXNB2 0.0387370445472023 0.365605510354864 0.102007863416608 5.54553991959215e-08 1.81939002924614e-08 0.0333192468828473
FZD2 0.00393837282964382 0.318569975227043 -0.0112287050723662 0.00518806094185671 5.9246202446343e-06 0.83854711771722
NPR2 0.00149863306764419 -0.0562951086753056 -0.0215010453260188 0.020896709938382 0.61186154686465 0.77610631942782
TLR2 0.0036518741388946 -0.0425587475137521 -0.0432290790681722 0.00130369013992417 0.687496276793983 0.525082255881334
NOTCH3 0.00932287354050555 0.174653427080005 0.0346128644494493 2.18452303367994e-05 0.0487801407146411 0.490980954189293
PTH2R 0.000870361863728337 -0.0242241925481426 -0.0137085578088864 0.0784048861434835 0.806620043209424 0.8424393856793
CSF1R 0.000290853672606147 -0.029580514635475 -0.00401690619889688 0.309019345903145 0.857174568299088 0.952606371143752
CELSR1 0.0102864190216029 0.141951563414689 0.140444998242988 2.58830423856083e-05 0.0449076639230661 0.00645482439252094
HTR2C 0.000770687157511725 0.108338826871589 -0.0149012724976538 0.123448139201592 0.434620499945749 0.851235893092184
IFNAR1 0.0229511321214474 0.254457108568402 0.0277429058089669 4.27090524164745e-08 0.000800541558465947 0.564585969407883
CD47 0.0252754149984052 0.130632684752667 0.0541638603116622 8.60918432044359e-10 0.0799886619965511 0.272443706767625
FGFR1 0.0219709700800892 0.266662162310349 0.119580167501739 1.46476717986227e-06 0.000218759434558604 0.012176030263883
UNC5D 0.000282781858713341 -0.00590208502007577 -0.00577197228678707 0.315829657483543 0.954006761934165 0.951648426933031
IL11RA 0.00117190832782203 -0.0339144889196006 -0.0206396350704188 0.0411091764210747 0.740897354970173 0.796595208715334
CXCR4 0.015994359986797 -0.00372682138856142 -0.049961410553286 7.19908959548389e-10 0.958298118286053 0.332005133764031
ATP6AP2 0.0333434878994037 0.366940460840423 0.0152671074475305 2.3157325902152e-08 2.44879346558921e-08 0.758709459179948
EPHA4 0.00230278905499371 0.00857073647670988 -0.0342031329034281 0.00567532562336066 0.931216382868601 0.608042604829682
FPR3 0.000284426603411298 -0.0131269109449361 -0.00386212125719683 0.314426190309864 0.918966276143426 0.960638272309932
LGR4 0.00397764074488243 0.163743187427325 -0.0567144131241672 0.00195376005266749 0.0598872287589909 0.380434953479334
F2R 0.00833853303871463 0.192211404488447 0.0515363754330373 4.5491783507264e-05 0.00380586325499832 0.311042630788701
ITGB7 0.000866130129751442 -0.0158627515218243 -0.0120685993419787 0.0791342628896644 0.817289767690325 0.859894643008927
ITGA11 0.00522213126267042 -0.0520888369416099 -0.0421078860029732 0.000100237076944632 0.609163186944804 0.424612184559606
LDLR 0.00364103709854951 -0.0668105603817766 -0.0255509773919677 0.00193742008050618 0.493790541828051 0.690267683561937
PTGIR 0.00312657859272021 0.0209137162646698 -0.0381976532105342 0.00398187281169015 0.84852041887883 0.579618175491647
TNFRSF10C 0.00389004378918779 -0.0598533383616475 -0.00837772670608858 0.00029416219938708 0.501409406464218 0.872220700498299
ROR2 0.00999279601558879 0.0199743785934716 0.170888567391332 1.22921497227933e-05 0.78822753303735 0.000996622395630569
ITGB6 0.00476358248325767 -0.0065831060461119 0.0694798043375229 0.000158463220928072 0.927935399101448 0.206442725333684
PTPRB 0.00173947961496043 -0.0162399897017845 -0.0205105275056523 0.0132391523900925 0.82486436670154 0.738947861849848
ITGB8 0.00696054421421349 -0.051596462458247 -0.035983829348268 3.04374615648925e-06 0.479309177310086 0.500567869690081
FZD3 0.000779624617210927 -0.0225795698819526 0.119443117242488 0.113841518164761 0.80749982391156 0.097977705908183
GPR39 0.00531648843261971 -0.0805871104522574 -0.0331720630671737 4.77294760768911e-05 0.311722247499737 0.537522627146258
