target intercept intra para.100 p.intercept p.intra p.para.100
PTGDR 0.000350382626748634 -0.0142295229435309 -0.00264825263753957 0.313442920123024 0.903292332134626 0.960493426190307
ITGA4 0.00259637485027797 -0.0509581190892884 -0.0305513604675585 0.00615136986463457 0.582408442695667 0.643961143377909
TACR2 0.000347775342628074 -0.00747304505835851 -0.0040210558140757 0.31525046234447 0.9355967652306 0.956062861041074
EDNRA 0.00577792118839512 -0.0765497567136244 -0.0375711877470519 0.000311097561979635 0.402730978642763 0.490125162802187
TLR2 0.00310399473503602 0.0647810836309314 0.0414461529582276 0.0202730788039765 0.473042679507925 0.531066647053138
ITGA9 0.00530369075950648 0.0625420120454282 -0.0187433871270304 0.000699524152096122 0.500224378722069 0.776980141091663
IL20RB 0.0030492047131503 -0.079528353436183 -0.0361317395363273 0.00320386318668027 0.510949594075877 0.593037890435858
PTH2R 0.000713602112281292 -0.0246991453794764 -0.0147641396860885 0.150238465960546 0.8380397281841 0.864354694153332
TNFRSF10B 0.00716837092279893 0.121427391836023 0.0285016128897591 0.000198962406399959 0.189888388662113 0.595230478495414
GRM5 0.000348834622854009 -0.00641507197539208 -0.00902186084297946 0.314514460445911 0.944039149297547 0.929604634379114
IL2RB 0.00129186970254834 0.0485483933095684 0.011339673878336 0.0688300908979868 0.623099293452391 0.858118870788029
SCARF1 0.00186311750356429 -0.04700731139595 -0.0318110221304515 0.020372032904649 0.620627368867288 0.703566629334073
FGFRL1 0.00108812055406963 -0.036438028767716 -0.0159905093067599 0.0756148090082473 0.734511287183713 0.83735662852972
TNFRSF10A 0.00074119843419948 -0.081484576664939 -0.00943266660762892 0.142579011901153 0.720680583444835 0.876193580156422
CDON 0.00346650613489148 0.0918274471000401 -0.0246442415459797 0.00872609395782902 0.24701994433397 0.71633620062011
CCRL2 0.000350427712041183 -0.00860984929871852 -0.00439289645866178 0.313411783234866 0.910610010682753 0.944953240371219
FSHR 0.000347227676679069 -0.00604877635889639 -0.00403966603186877 0.31563187132601 0.951430561710292 0.947785316304238
CCR5 0.00223611176682599 -0.0651352765833472 -0.0155921323060695 0.0274983654560139 0.592553908100713 0.784628686089892
IL20RA 0.00082437042621614 -0.181122651075176 -0.0100261935290728 0.122016194265089 0.542852088647486 0.896207369177332
FPR1 0.00263188644004126 0.220442712630028 -0.0310069689560417 0.0281582304625709 0.0698176210356058 0.636024586994835
MC1R 0.0064836803372958 0.0460296821696034 -0.0356061234720878 0.000283646409547058 0.558580583941005 0.570455622283857
PROCR 0.00351792997410744 0.12124504441424 -0.0455175141278821 0.00371544642890495 0.186767770704058 0.49687577257197
CSF1R 0.00769513893718244 0.122788254828774 0.136032369751438 0.000777240373355214 0.182662625042537 0.0424094648922262
IL2RG 0.00628833909500027 -0.0764885120231703 -0.06968850350919 5.73392495947707e-05 0.337249444489857 0.319687959477207
TNFRSF21 0.00317212593051204 0.0163261108669976 -0.0357498928063119 0.0035178585688619 0.884034416944551 0.562001032397588
OXTR 0.00146757512785392 -0.0568027075775799 -0.0239865312109947 0.0392198121288253 0.680161301470656 0.767749319666441
IL12RB2 0.000347990146775496 -0.00808061608408594 -0.00570952270792695 0.31510103169184 0.939041277659583 0.949190183864173
DDR2 0.00308788493837513 0.308552672104645 -0.0343905049458028 0.0175185929595011 0.0038425023369793 0.572493617085872
CCR10 0.0014624319801879 -0.0592565487367566 -0.0147933211809585 0.0394025948116004 0.66625260719286 0.810789112082506
PTCH2 0.00187686316173055 0.151178383610004 -0.0302984189772938 0.0314755158065773 0.151662420308407 0.643992582452801
RET 0.0160768791546256 0.6121212936313 0.152568942096671 0.0146136147264778 1.41976614459801e-19 0.0020706571283614
ITGA5 0.00434008181516266 -0.0227367117242962 -0.0263372283950294 0.000722453330448889 0.813873594108996 0.672284969898557
FZD2 0.000702492984489223 -0.01608994942429 -0.00951733383150806 0.153452170974236 0.88515220606777 0.89136730062911
F2R 0.00769154629919663 0.0973222473695659 0.0497694681096413 0.000166242100170525 0.305722063917489 0.381569451991719
IL21R 0.000706070069096374 -0.014835888827932 -0.0173730940745382 0.152408956427189 0.872517869097214 0.875690021400764
UNC5B 0.00837862035331795 0.000305615388075451 -0.0523915631022974 9.97207919467763e-06 0.997262445170941 0.34957959231738
PLXNB2 0.00651343240974341 0.495506850972533 0.0796534088453427 0.0090560820583715 3.64009024327956e-12 0.146353548650776
NOTCH3 0.0152668269757368 0.0903390309725281 0.0343038889459615 6.11282515771343e-07 0.20108983033446 0.510689130691205
NPR2 0.00142656166023503 -0.0189869614246686 -0.0114255711564242 0.0418992631681436 0.765213966245712 0.817509866631549
ADRA2B 0.000353451686993965 -0.0164200280679012 -0.00556418704253678 0.311332538311807 0.890515256628187 0.932123671787292
TNFRSF10D 0.000349073253075542 -0.0230323834846883 -0.00362578073386526 0.314348967098446 0.917858482092624 0.958027158887044
CD47 0.0418098033618943 0.416208021701772 0.0215891200656656 1.46638067136805e-07 2.87143092967939e-10 0.660080578431057
ITGB5 0.0101978140510287 0.423721249367929 0.0429222663540051 0.00118016457160037 7.53470814841945e-08 0.455420841034464
UNC5D 0.000349597231992589 -0.00833627951586674 -0.00930133144648108 0.313985979512076 0.940030628153831 0.923285908635099
LDLR 0.00803570405224008 0.236397702762534 0.0375523631725634 0.000414504090251595 0.00497518788912061 0.468092614920102
CNR1 0.00180281747923764 -0.0227991920435989 -0.0247300388407052 0.0226209166753923 0.759813514016496 0.734242176009581
PLXND1 0.0289202853629896 0.247986058520836 0.115844689450603 2.64693455068288e-07 0.000151370441724056 0.0149309342427225
GPR39 0.00304536665767185 -0.0751513123644804 -0.0302069197968349 0.00298987227440154 0.458625978622449 0.608145361255895
HTR2C 0.00680647392399985 0.0735755919850171 -0.0413975289208213 4.85691814550853e-05 0.399555337368269 0.433916014438781
CXCR4 0.0122660961825634 -0.0595294033744441 -0.0202634694567284 4.14373022870128e-07 0.514069168825912 0.731084867951859
TNFRSF10C 0.000709259639569862 -0.0209237677185114 -0.0188892896111531 0.151485524091437 0.861161311815004 0.864476463737034
PTGIR 0.00718377247491334 -0.0484647330877645 -0.0535023703507827 5.97932502516184e-05 0.588029016638179 0.413881208268155
IFNAR1 0.0192095456961277 0.185997357474269 0.0298777569303013 2.19237353191387e-07 0.019145455387327 0.560327270019837
CELSR1 0.00395517238247479 0.141635078085273 0.142366852495363 0.0171360574277325 0.168434568289027 0.0130015115480841
ATP6AP2 0.0348100559816997 0.630559921729849 -0.0173896351354072 4.60102440195773e-05 2.91407515528012e-21 0.71342329511237
LGR4 0.00175352285306672 -0.0367163918371939 0.0169109694131816 0.0269528412750232 0.660330891958179 0.740865699933524
ITGA11 0.000373828821915238 -0.0816585499333387 -0.00378609397420694 0.29777785559915 0.775238946662075 0.951355110545686
ITGB7 0.000704987778833043 -0.0174132526174723 -0.00904477266841109 0.152723743714849 0.851806663871212 0.91361448623771
EPHA4 0.00167096524973375 -0.0177924544724871 0.0435308123484777 0.0704135783030774 0.819308472605977 0.435307884448942
S1PR1 0.00281695914253147 0.00369296022534133 -0.0262576626304142 0.0125678952393358 0.971862346877073 0.688119571345575
FZD3 0.00674015827105272 0.169249302894131 -0.0361473936320515 0.000308336631567411 0.098483544532649 0.517527793085495
IFNGR1 0.0119382158352067 0.183017635820462 0.0115942977394973 1.05239556957348e-05 0.025611861168862 0.836953435360062
PTPRB 0.00265751940970927 0.150904964794099 -0.0317410249583035 0.0272745741304561 0.10039443850731 0.617474517011459
ERBB2 0.0117628567636961 0.103445209372967 0.0365883914161831 4.63779527763132e-06 0.203127263457258 0.554026464884289
IL13RA1 0.0119341860482608 0.115067162981875 0.0241744437981477 1.18057118585104e-05 0.179045594649692 0.693333201455486
ITGAM 0.00301885755504591 -0.0555694282145844 -0.0401870291765136 0.00323571087054407 0.553352005319967 0.563524033730311
FPR3 0.01390976094259 -0.0523677788905324 -0.0687091494043747 1.22699347076941e-07 0.505100522226185 0.241022341998247
EDNRB 0.00492592142252178 0.130656910673894 -0.0206739184076185 0.00109100926257139 0.145956025772106 0.757263086770319
ITGB6 0.000349685615451496 -0.0141920584889668 -0.00341157646748414 0.313924805648554 0.917232017737007 0.947004238320783
FZD4 0.00224164322070215 0.0198150111631377 0.0512945506782323 0.0210361856021181 0.859127560014116 0.420109996599039
LHCGR 0.00582317034077779 -0.0349777321719562 0.0948757503941453 0.000282430120342034 0.708402564883369 0.100998979437569
PLXNA2 0.0163714377810942 0.103487491578021 0.167601261546902 2.70476531369717e-05 0.209027201568781 0.0015639208549004
ACVRL1 0.0074604368778053 0.0259480408874843 -0.0578156971509933 2.88482446326122e-05 0.777459998119869 0.331877157503043
PLXNA3 0.00262745238578159 -0.0530403633401795 -0.039857230727805 0.00574902556807701 0.553573389794075 0.615780831463714
CCR3 0.000350321240151011 -0.0097653893880222 -0.0116951012460129 0.313485321541339 0.926972941348877 0.92571841608968
MST1R 0.00828696213139801 0.0340428939442762 0.205978028587339 0.000752995509735319 0.71655268298844 0.000188625203371153
EPHA7 0.00135507521408867 0.0431936326222309 -0.0228729830302259 0.0553516158974747 0.697840579863511 0.782168360456889
PTPRF 0.00834544909278516 0.095594618600725 0.194206270300158 0.00083624321155425 0.374344307231044 0.000245591380814716
IL27RA 0.000349674573838086 -0.0166765844115842 -0.00783547713143658 0.313932447156913 0.933445070399828 0.927713138221643
LRP4 0.00143234555523003 -0.0364203294948214 -0.0163490973127094 0.0414857200149266 0.746351064003696 0.814478660676836
FGFR1 -0.854523401141035 1.29750238780341 0.262585219794078 6.56525437876934e-16 2.33255776871927e-195 1.68893021481576e-12
GLP2R 0.000703616517922039 -0.0230939655733902 -0.00908006657440784 0.153123636946592 0.880364700273799 0.886502373684163
PDGFRB 0.0131504392478495 -0.00454205746157634 0.145666755906227 3.79085896012121e-06 0.955544993061239 0.00682545086658442
TYRO3 0.00108773192846462 -0.032816594742754 -0.0152961836649648 0.0756670855192772 0.726999580083747 0.851802745813598
BDKRB2 0.00275844863948985 0.0245585106974481 -0.0307068607368864 0.0152649635484878 0.785130545615735 0.672575461292737
NMBR 0.000349204005521831 -0.00919283329493925 -0.00710286343034867 0.314258336730055 0.928936854082802 0.938952926820249
ACVR2A 0.00787841995309448 -0.14993781193354 -0.066713695006146 2.40151936114925e-06 0.162177829072665 0.240266392746791
ACVR1B 0.0163815864897328 0.0416007015370173 0.177180667276394 3.71570633273495e-06 0.615591143529325 0.00166557869629388
KLRC2 0.000750509011726681 -0.0696504052338062 -0.00539818218030353 0.296858243350143 0.773236129354131 0.936146361748551
PTPRG 0.00556303434968904 0.487139078025512 -0.00879891796598821 0.0117339889388085 2.88330248513039e-10 0.859496931808487
TGFBR2 0.0143706656196806 -0.0179599792338803 -0.0502468318534545 8.7808812683365e-08 0.840375724312616 0.347469188907059
ASGR2 0.000347066829988192 -0.00318363275830871 -0.00309163888182665 0.315744003885227 0.948460222047775 0.953786152971989
IL13RA2 0.000349880177568114 -0.0164547023373324 -0.0125585403749045 0.313790195965605 0.923275645376369 0.935585157236591
DCC 0.00302020974291862 -0.0665219565915086 -0.0387470044127142 0.0030741209144286 0.516530598139491 0.553650055859809
LPAR4 0.000350554145923537 -0.0112545389613696 -0.00419836388593218 0.313324486768226 0.906017292766416 0.951845248416099
EPHA2 0.000844549246817357 0.4151640311018 -0.0133310929005156 0.244821684377481 0.0110970176245043 0.845167256922246
QRFPR 0.00107270954748795 -0.024577030197994 -0.0143869204494334 0.077717909512284 0.787648291210295 0.841057848646927
IL11RA 0.00496882666314916 -0.09383426975029 0.0783718338669614 0.000440285399351745 0.33013135724497 0.295622835526323
TNFRSF4 0.00458043809251455 0.0335867161114037 0.0766799494610756 0.00170291680767934 0.756363053841187 0.161546522896799
NMUR1 0.00035016106763398 -0.0116978295899014 -0.00512053531729686 0.313595992388643 0.910872973002985 0.949112906187696
GPR1 0.000712135005695417 -0.0396453640232546 -0.00828794959888577 0.150658481949966 0.821826548370249 0.896838777712114
IL18RAP 0.000223064046752108 -0.00707308568120612 0.92870750853181 0.7010040074604 0.946265704624984 5.94582983376699e-54
PTPRM 0.00466339067206152 -0.0240573653458503 -0.019325906853741 0.000935641868444976 0.771866893564859 0.76715350341738
NTRK3 0.00524058284730826 -0.0731089250006542 -0.028225864540969 0.000126386371046168 0.377655402291937 0.680571524635101
VIPR2 0.000349100278973807 -0.00922585145773855 -0.00724337546182799 0.314330231439865 0.925926566421126 0.944390262518561
FZD5 0.00142190142477057 -0.022440988047778 -0.0157399960081644 0.0422356145323275 0.797532223470789 0.809061074895273
ITGAL 0.002342463734462 0.324604037579207 -0.033727231620528 0.0303264362021001 0.000684415892666529 0.594545591799012
NTRK1 0.000709725699270113 -0.0291749376676527 -0.0103256727351278 0.151351123177876 0.829172791603107 0.904512911907603
LPAR1 0.00542054759684242 0.13811480360374 0.0469243970280939 0.00150572302412463 0.128922004969731 0.398531752532445
TLR4 0.00372172275334739 0.398904212006773 -0.0579715496258633 0.00903853310156662 3.69804412953952e-05 0.331169495438226
SDC3 0.0181715266405143 0.0239646601248034 0.0905749650888383 1.82481235757742e-07 0.787133298050861 0.0821527067095582
ROR2 0.00769913600682565 0.0645605597448115 0.188536630711336 0.0010306973401292 0.506688716285842 0.000480965075181302
IFNGR2 0.0137637282979848 0.00605774583154959 -0.00403188511948435 7.5863534140238e-08 0.944560782311353 0.944790328519664
PTCH1 0.000350515338304407 -0.00857302779850046 -0.00948691782782507 0.313351278171669 0.913756266246406 0.93860409311989
RAMP1 0.00145371365783487 -0.0380087977119815 -0.0185504087615738 0.0399946954381905 0.706528574630873 0.783458392388567
VLDLR 0.00213941675335106 0.132016142751653 -0.000373918653836776 0.0234232664246586 0.152764372427518 0.995470358855872
CD27 0.000348898799298675 -0.00319929731383698 -0.00762615300047178 0.314469942006181 0.95314695570588 0.922542081654103
TGFBR1 0.00616396217474454 0.151410241806867 0.0843154278950021 0.0012777367608556 0.113170760150772 0.16401254534533
CD46 0.0244657476484919 0.634611866397561 0.104347153258897 0.00441689732867547 2.33717998551014e-27 0.0304396699518788
ITGAV 0.0129091041493756 0.222552392705257 -0.0123518135912062 8.48409670175515e-06 0.00547567816199938 0.831645333726338
HCRTR1 0.000350328624928118 -0.0184710523893677 -0.0116274766295856 0.313480220275635 0.924696269384915 0.927854153427046
BOC 0.0010831309827624 -0.0360386795026689 -0.0209286556028504 0.0762889475268226 0.756826287239898 0.824603467179661
ITGA7 0.0137137923125961 0.155092571441138 -0.0405282541734759 4.33915921979127e-06 0.106203505069405 0.510121274563445
CHRM3 0.00146334865408366 0.167301133568995 0.0449559809985787 0.0635514896872692 0.17139671647058 0.509235306828291
RAMP3 0.00524693460138802 0.137112018524554 -0.0142562020522976 0.000713133214969311 0.157516271909389 0.817408114282951
LRP11 0.00447760774761316 -0.0442828591495288 -0.040664931643521 0.000350414370317796 0.582906249075418 0.464277856401127
ROBO2 0.00838355427862801 0.164941506982101 -0.0450532496031303 0.000282013990208926 0.0434998794800726 0.427525832296569
APLNR 0.0197667438750315 0.227022680792689 -0.0263930084479307 1.15734711212475e-05 0.00420211234383137 0.597306439716516
ITGB2 0.0158337180056159 0.269239336275981 0.0767070288279748 8.92169442072796e-05 0.000899722235338333 0.177169695451599
RXFP1 0.000350474683652616 -0.0158550192832346 -0.00645461945297985 0.313379347908168 0.917040861712429 0.934919083774272
LRP6 0.00653082820634033 0.0325587891450893 0.0194992814874082 0.000212906324039128 0.701714293389532 0.740821659797918
KLRG1 0.00143745982230779 -0.0322547832991865 -0.0120292588804426 0.0954516163812412 0.770753560103525 0.858840585899104
FZD1 0.00209738702907128 -0.00109822199340937 -0.0177466415448058 0.0586340033326296 0.989321085222351 0.824182540074311
NOTCH2 0.00284495856005814 0.00157371285833916 -0.0350962417384636 0.00532384024693321 0.98759343983149 0.602864149278501
ACVR2B 0.0048566426362744 -0.0322851685599866 0.0219851466061593 0.000387762980918557 0.705910247176005 0.730741165485415
F2RL1 0.000732292023297486 -0.0438562795704604 -0.00872267586301135 0.145001849154694 0.743563637830122 0.891839814858369
GPR37 0.00324496616699254 0.121661168364339 0.0187899850405861 0.00762944097324845 0.212026492811624 0.758075248826265
ADORA2B 0.000350085754428167 -0.0118593942865894 -0.00807190540930853 0.313648047514071 0.92815125528099 0.927471743352073
SELL 0.00324576029240664 -0.0213875426306431 0.0816730127594542 0.00476358193225791 0.814108050629446 0.244178513866675
PTPRU 0.00210045202050594 0.670504062716564 0.0780929585286993 0.1466209996618 4.73789051585954e-15 0.182109731707833
FZD8 0.00609954563117577 0.147313907801013 -0.0275150722877182 0.000557984610671317 0.0953566062046556 0.644793504175735
KLRC1 0.000347307414056176 -0.00614877593307971 -0.00458689420193317 0.315576302581077 0.948652927092092 0.94886515917282
GFRA2 0.00302133433817236 -0.05057563024875 0.179420366620584 0.0150115081006044 0.493513718254898 0.00738343064107431
CNTFR 0.000350190178063287 -0.017294986392797 -0.0058478368024321 0.31357587480922 0.918134698174019 0.939836356952081
EDAR 0.000702277726606302 -0.0164666795319417 -0.00754591445915586 0.153515205964358 0.87623583348931 0.904328212583777
EPHB3 0.00313947988418198 -0.0971538489380109 -0.0360912949410188 0.00253211474398315 0.357817837385076 0.596090187369966
FZD6 0.0156128823779819 0.350117841667303 0.0301118716453485 3.21461253358511e-05 9.07001280969035e-07 0.568340988163551
CSF2RA 0.00177706690860507 -0.0150619349191825 -0.0182775370369463 0.0239418326413348 0.855562179583179 0.773099870175047
NPR1 0.00385511988741618 0.0179902960792138 0.116885914304495 0.00392767309349534 0.85295780542651 0.077101787621096
C5AR1 0.00212322724842987 0.342148108665107 -0.0391724071680871 0.0490854424970613 1.12614984052791e-05 0.562815011225782
NTRK2 0.016866583938857 0.453515983159707 0.197923597973098 0.00587396448217137 1.15535290815145e-10 4.18681502951453e-05
MARCO 0.000712024457875578 -0.0236418183112356 -0.0139028797810082 0.150690184288337 0.843619519254038 0.867472590188719
PLXNA4 0.00620865465569555 0.233520780697477 -0.0255201534242457 0.000649136592891333 0.00357071716010451 0.593766976844634
ITGAE 0.0203715135928639 0.0135654895306337 -0.0984058416604359 2.1071975581477e-10 0.860935044430554 0.0625959975361814
IGF2R 0.0128290389591886 0.0387935494467788 -0.0154570651272733 2.7529234961507e-06 0.657897188831147 0.798945623747913
CD36 0.0138016445025506 0.159840461337092 -0.0361035100816702 7.96731146065453e-07 0.0497386345371647 0.536248532370438
LRP2 0.0220169615659829 0.172385442635344 -0.0287436159833085 2.11448740643404e-08 0.0158338916199866 0.572554546652232
UNC5A 0.000744712637915155 -0.084420617160117 -0.0124790155870247 0.141635585353229 0.714231824334472 0.865918066372382
