target intercept intra para.100 p.intercept p.intra p.para.100
EDNRA 0.00180690789064195 -0.0274046736359072 -0.0230419909518267 0.0779095191307542 0.814435592655795 0.813128998249857
MC1R 0.00154505345196195 0.210568540896088 -0.0259862242857978 0.136943333893113 0.263341948161843 0.796229509170323
RET 0.003683527316769 -0.0249587798818883 -0.0392714203375383 0.0140449869200576 0.84186800724246 0.647376952687821
IL2RB 0.000612085402929265 -0.0371734685020823 -0.0098027684642357 0.305003048147196 0.83053609623716 0.935173374796616
IL12RB2 0.00123541125360824 -0.0463875484246471 -0.0255209054369942 0.145895143772759 0.783469801255802 0.840530377740169
CCR5 0.00340055275000569 -0.017984893086363 0.0366738863461566 0.0437305520027123 0.778290210098592 0.627890625599132
DDR2 0.00503692022816413 -0.0373289995535874 -0.0596138678034501 0.00337336272824119 0.679885811519188 0.509830304756678
OXTR 0.00361473011688306 -0.0467873758300992 0.0135440829684186 0.0152051668419239 0.596421475456949 0.8870157741187
PROCR 0.00245919239570855 -0.031850587735583 -0.0364401652229804 0.0402621935582065 0.763466330452004 0.719878064316787
CDON 0.00182864537138494 -0.0251039318484386 -0.0202722245931247 0.0811696816376218 0.849598998754234 0.79469376229219
PTCH2 0.00119496002542676 -0.0262107261090621 -0.0159452032212949 0.151730476118041 0.857587191661819 0.871228583580398
TNFRSF21 0.00120266754154128 -0.0223801784101725 -0.0114864126367901 0.150415888577637 0.833524080054934 0.874228703352718
CCR10 0.000592580859192004 -0.0150147640361765 -0.00940072734194501 0.312838945696301 0.913658745265597 0.928051092015889
CD4 0.0024766445781324 -0.0330254915006494 -0.0285106767889486 0.0418705016140269 0.782612939562664 0.727360861313334
FZD2 0.000624279777482618 -0.0519945123040067 -0.0124312057596239 0.300232795238808 0.797489573971837 0.923359532000759
ITGA5 0.00209514873194821 0.0547050205268919 0.0507640706050121 0.0763000525743196 0.392841165560234 0.512269402390032
ITGB4 0.00120422357268079 -0.0475610488033101 -0.0136062958476772 0.150152058102387 0.826147147932175 0.88152542920091
PLXND1 0.0166331405099128 0.199104072455503 -0.0270959051033356 0.00012815944643843 0.042512482702732 0.709137071211256
NOTCH3 0.00461373936591858 0.172383237241157 -0.0425042839346796 0.0189262813136828 0.299587418429455 0.519416607717031
UNC5B 0.00711447209462776 0.0422953168348292 -0.0628794585356706 0.00267930109332359 0.726280392616814 0.426127146720459
IL18R1 0.00180790081910352 -0.0248794516587145 -0.0134271749596698 0.172032920048524 0.841512473790138 0.867529650389186
NPR2 0.000589531906999323 -0.00796934035966404 -0.00876801920706653 0.314087438510222 0.938987217918077 0.922830475166155
IL20RA 0.0197861912354502 0.162588536907715 -0.106000708637715 2.68954088867643e-06 0.0796275052326506 0.104077935298065
RYK 0.0165247107195785 0.157539073174426 0.0700932761603522 0.00025970546690366 0.170137598933426 0.307607282896741
CXCR4 0.00235093616078177 0.0156838754231585 -0.0276011643354553 0.0488873688157238 0.884254976577095 0.75307733950816
ADRA2B 0.00130360541162651 -0.112486679280755 -0.0182560744076262 0.134332565226778 0.646997714596673 0.851169162012884
PLXNB2 0.0418644929813111 0.346962166082088 0.104792937736129 5.79078520413366e-05 1.63167988183832e-05 0.0939498847412295
TNFRSF10D 0.000597957392099507 -0.0227741129705529 -0.0083755865517327 0.310653070225052 0.882764401121973 0.927684422731357
TLR2 0.00246629624681499 -0.0258407290875307 -0.0347347784726061 0.0393993382923329 0.759691131102892 0.695913317802875
FGFR1 0.0135497134901175 0.0761822586820167 -0.041425463322087 0.00015535596680878 0.43576067758019 0.579142496867518
ATP6AP2 0.0680452417652329 0.166365281027907 0.0978297762941225 5.27042037499263e-08 0.0335122719387599 0.125722302802393
ITGB7 0.00082885121569589 -0.0136587365882419 0.259446269895299 0.317842367851654 0.890064968784208 0.00113016571398424
HTR2C 0.00196025038127825 -0.0947624114906662 -0.0176423919218326 0.0663133419271184 0.572420107992872 0.86024082142788
FZD3 0.00815182426199726 0.0274014606591278 0.0346815963517833 0.0011819759851956 0.788774174324992 0.6573289107013
PTH2R 0.00452606322338013 -0.0760973738905393 -0.0466438806265298 0.00537772356259116 0.521740515254453 0.561922904758327
S1PR1 0.00183390053792325 -0.0729214400744541 -0.0259473984362843 0.075720124601526 0.768859918020306 0.798941380483503
GLP2R 0.00117579697450242 -0.000534230980835423 -0.0127051154196781 0.155900416726982 0.991779725903756 0.877589328204387
CD47 0.0230960192557157 0.448514579415017 0.0181651810505097 0.00139850894160722 3.07750780705354e-05 0.778921239141715
EDNRB 0.000589084983611163 -0.029278060899129 -0.00629204423664933 0.314270992155384 0.918811896588156 0.953411265806065
UNC5D 0.00119947101227704 -0.0221623334638604 -0.0158437527092091 0.150959516652675 0.855246266560037 0.856596747725957
ITGB6 0.00119644409894576 -0.0254958860223058 -0.0158602800882449 0.151476347025687 0.870695919188124 0.853612755233675
ITGB5 0.0483928293868519 0.217135528950123 0.103928410904786 2.71373059413578e-06 0.0196597833255608 0.110700414763415
IFNAR1 0.0345836387036959 0.0302759067906956 -0.0350509520462358 4.60066206143328e-08 0.742796226250079 0.615584187395519
CSF1R 0.00400278416670623 -0.139270302440648 -0.0342939989726696 0.0230219438381698 0.481427026318635 0.684901987851025
PLXNA2 0.00185489920677495 -0.0530245353176823 -0.0128921668404492 0.0740626148171902 0.696310716870846 0.833737994742838
IL11RA 0.00377100868276399 -0.039740758592916 -0.0528026249688942 0.0124471932129172 0.737269367350829 0.606567417058582
LGR4 0.00847316259394889 0.0257008479469026 0.125172998144099 0.0024277812346177 0.802535186904873 0.109239231457804
NPSR1 0.0010569963779272 0.110238845214377 -0.0123463104962654 0.208438612665996 0.409705996255902 0.875391847326681
PLXNA3 0.0014151248668118 0.445516060266279 -0.0428840906864217 0.239633170160488 0.000166027030827279 0.727816985050789
ROR2 0.00375865427385149 -0.0438970282069084 -0.0371264826083718 0.0109623044953258 0.613178581891367 0.633450090618888
PTGIR 0.00326487026113044 -0.0934729161209685 -0.0412133831364601 0.0199435690202902 0.584606542932081 0.676328513397517
CELSR1 0.00753076248909688 0.29279532188756 -0.0273735093952757 0.00526654742627465 0.00748770070185393 0.728793917475967
EPHA4 0.00378569813911552 -0.0122402063745712 0.218761841030139 0.0747838519862981 0.926491646772313 0.0269151479718689
CCR3 0.00186346180924007 -0.0615457452079097 -0.00654890886220152 0.16558236326433 0.737744013137779 0.904805905614815
ITGB8 0.00189585645606241 -0.0656182881070808 -0.0241295524059278 0.0709405758419596 0.660315541198648 0.781951105938069
F2R 0.0116188982790292 -0.0287993310277594 -0.0245703985829188 4.79184811234318e-05 0.759750129912689 0.746549467889027
IL21R 0.000583935711366239 -0.00536731715685186 0.316255212114169 0.94070752242008
TGFBR2 0.0129206782244399 0.0473239512564477 -0.0142072243512734 0.000116312137129553 0.513045643110621 0.857499195056218
ITGA11 0.00563331482361479 -0.00974876626169974 -0.0610845825729534 0.00637002260866088 0.936052431849217 0.473836760510655
PTPRG 0.00434893184593391 0.0964640049795458 -0.0259547838531612 0.0602959219133867 0.543106011757942 0.695360458138093
