target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
CTLA4 0.0412263388761342 0.0832506997004273 0.029299446070296 -0.0536055185733941 3.49859478176404e-08 0.183937318641866 0.588186756216997 0.137484032177638
ACTA2 0.0238323047234799 0.90762305884596 -0.0246461685521388 -0.0453189957708303 0.20787383160691 8.04599491915456e-143 0.528441425104288 0.15096543748064
BANK1 0.124368877788558 0.0718422080234521 0.0292305549950592 0.00916312492279987 1.92242764540329e-14 0.183073202050256 0.497237171321377 0.77815798402435
SOX18 0.0482469474274358 0.372004514248153 -0.0142933604004906 0.0535309221655693 1.56179756255487e-05 2.16090619328665e-12 0.723445834564367 0.111927107769493
GRB7 0.128143578549218 0.0952403658276145 0.00639610691185414 0.00948186579619339 9.33023779197976e-14 0.101703106071216 0.880841451519898 0.782375901716387
CEACAM1 -0.132041638108315 1.02060531955142 -0.00778651435010082 0.0884626295934185 0.00127864066137908 0 0.796949987397409 0.000371848643783629
TMEM45B 0.0915498827017472 0.322335735678036 0.0574460126967284 0.233806866728781 0.00102939646383498 9.00234836650643e-11 0.166921241010379 1.32831706916283e-14
CD14 0.0326334661868012 0.606856948533494 0.0864238909134127 0.198637960395192 0.374153790805422 2.67394595364613e-62 0.0204845223266406 1.03144734305423e-12
FAT1 0.224332905751064 0.36404808349486 -0.0185915478407697 0.0787831752744533 4.30654420343345e-09 1.76845303286395e-12 0.654055107731095 0.0115564620094345
CD68 0.151235382474779 0.238450963993693 0.0594712687579315 -0.00252204436969114 9.43932220958803e-12 1.14709332640192e-06 0.171779131561007 0.938498074336409
IL2RA 0.27128047837736 0.124360274579755 -0.0933933303845102 0.0511896070254947 2.58519651193669e-19 0.0246546602451109 0.0354722323589414 0.109987654681945
ACTG2 0.0265488339201352 0.214907222156747 0.00212230291988907 -0.0335951463558543 1.85131331826957e-05 0.000560178188412477 0.961387209432338 0.384542274774306
PBK 0.0115894940245586 0.998936297759847 -0.0140834768078685 -0.0521363571106674 0.526918725222189 2.1974808548608e-233 0.704753950922907 0.0604688236831117
RB1 0.246465688446256 0.425083362284022 -0.0287184032008803 0.148477974363722 4.09397981396619e-07 1.91952305895769e-18 0.476423899306638 6.39740475651514e-07
MAPK13 -0.0077902507538325 0.843283560559176 0.0767347963280295 0.0565163565541658 0.900285937150523 6.72532935320618e-147 0.034332269479831 0.0418993482506293
KRT19 -0.471786716862816 0.941139736919281 0.0271998960265545 0.131850490789039 6.84349187345139e-25 0 0.0948296575519376 1.69690907219234e-16
PDCD1 0.0498379674727393 0.0738059792045908 -0.0423827402684835 -0.0135434539456191 1.09343493211807e-09 0.223783390010159 0.365833129792747 0.713144364728213
BCL2 0.0835391912135304 0.586249115652204 0.0823009640941368 0.117881351397853 0.026373826727997 3.2600975207432e-42 0.0315454105219397 7.00376168948585e-05
MYL9 -0.0299748184585586 0.887748635628682 0.0965774654004342 0.00904175622271303 0.478111696218162 3.92343311653844e-166 0.00893044233612791 0.758500472706722
GSN 0.17676560931608 0.366149442076882 0.0916221512858978 0.160036439269743 2.55013273080225e-05 1.11146652111796e-14 0.0194795151542353 1.36382381016373e-07
CD69 0.16460470908711 0.136181780302538 0.0907495001752518 0.012406487899905 5.10977516962089e-13 0.00873009720408818 0.0357375906804606 0.7028171897223
SOX4 -0.299412728673062 0.931389804298391 0.0186925684779964 0.150408807056726 9.75824634101513e-05 0 0.534935086998992 6.37413788141963e-10
CTSL 0.498154807179647 0.109924089708817 -0.0165195626398793 0.0748746451064413 3.37384972876628e-21 0.0339949394863445 0.690270233663966 0.0159512846858276
CENPF -0.113530418856143 1.09653967119479 -0.0399468342621487 0.140799267210434 3.09791488722911e-05 0 0.247932565379148 2.49030193004417e-08
TMSB10 -0.127722227633053 0.954851697362125 -0.00141190048616795 0.0777808779769606 0.42096448879708 7.56987909369614e-283 0.967708437635463 0.00339101444583933
KRT5 0.0544974804678317 0.0407892817559216 0.171469147129152 0.0525509127154867 4.38274113489605e-07 0.488853546124348 0.000172949506509564 0.132270238563144
CD163 -0.0706917715195065 1.07087936791135 -0.0633120420939065 0.0466461762772646 0.0125750715341758 0 0.0131684726844089 0.0204623351207957
IL32 -0.182999295547793 0.988826563660975 0.00208126639541921 0.0977587556412876 0.000563812920989332 0 0.943943757390578 6.0401712426075e-05
FCGR3A 0.0142324854576701 0.958998647413697 -0.0522201891303874 0.0252940862306185 0.761003932204832 5.10154112974346e-316 0.1640236332364 0.359923198393291
PDPN 0.0626533506481939 -0.0548487652157973 -0.0522653970679225 0.0686036489159191 8.51425406078843e-12 0.380018738893361 0.273196365853824 0.0677579906427278
MAPK3 0.206822679670426 0.385111590148217 0.0783164605019313 -0.0611654470956546 2.69965831680873e-10 1.0545924438779e-14 0.0603964504345732 0.0515946857077268
CD7 0.0555712337004733 0.163737976316482 -0.0463161319511693 0.0640395270038089 6.83768729417782e-09 0.00163079451761876 0.296628997211806 0.069351394080517
GZMB 0.0212532123549911 0.558605088820304 0.00108924590386027 0.141529539483866 0.0600207938873012 7.74350551105744e-32 0.979054901462213 2.40664299878189e-05
CXCR5 0.0486070152582682 0.0165047797234085 -0.0452897224405201 0.0142175588526697 4.19786438049341e-10 0.787666461420093 0.340673793561606 0.693842360593295
RPL13 0.500061097674576 0.227476403896306 0.122540446209217 0.0305465829353821 2.60386663423928e-12 1.37116363698603e-05 0.00329873359626258 0.312829031040087
ACTR3B 0.300800527006905 0.425773036190498 0.0855313114547395 0.0181879166282411 1.33819840117163e-08 1.39857052184466e-20 0.030574374469133 0.551791775207989
CD19 0.0465647568836798 0.0551471349729027 -0.0271260428640417 -0.00188792032418227 1.98269742317625e-09 0.343196957497077 0.590504309436205 0.956714059524947
KRT7 0.0850445499462041 0.0712685568192552 -0.0579547424627757 0.0575678931455207 1.2622723671697e-12 0.183153223463161 0.223256446786721 0.0912480334180344
BGN -0.146713657883669 1.03420877044061 0.00708962452373208 0.061680491448837 1.17386169757019e-05 0 0.764055414438613 0.00327956834102395
FCN1 -0.0383546935215122 1.164992611244 -0.0054039224233017 0.0309124941386756 0.010014120489069 9.07423889736341e-311 0.885856906085829 0.295325641374317
MYLK -0.152496840764775 0.999947057328248 0.0169114323532954 0.0830862140031911 0.00044854624294884 0 0.568204964935948 0.000612848517353273
IL3RA 0.0838346401124883 0.274881458251096 -0.0125339626819761 0.0296516934599945 2.85048839651757e-09 3.47921666700749e-09 0.770399535860237 0.381299136109794
CEP55 -0.101026038798246 1.08349834485023 -0.044229765757574 0.111024848879322 0.000181192121615986 0 0.187116962845719 1.05433524603669e-05
TP53 0.259598684594165 0.739440878288567 0.0587061752865286 0.0391499820522986 0.0290691985686102 8.99464286637123e-70 0.164399232663614 0.189772605665818
SPDEF -0.0994699948302063 0.904080042896181 -0.020930277136871 0.170925809339993 0.0312592388781292 9.30282885182878e-267 0.503949295447795 3.50677499807204e-12
CD2 -0.0295517886453921 1.28054858558672 -0.039815015659202 0.0275274896471282 0.00464680700739695 0 0.210607782678205 0.284750886330351
FCRL5 0.0464837440528303 0.121337552126308 -0.022125117520576 -0.00465204246345719 1.46220268273379e-08 0.0435373129302775 0.633736962413011 0.898990281597277
RPL18 0.329310213950569 -0.0119558687020404 0.0285936283347791 0.00616354442576848 8.29933697519821e-24 0.823299449454287 0.489364237950018 0.848914558696471
