target intercept intra para.100 p.intercept p.intra p.para.100
TNFRSF19 0.000385076647675849 -0.0130245663164509 -0.00563539243492737 0.15317576587661 0.867818851109126 0.906810302424
EDNRA 0.0016526180089193 0.142124645932592 -0.0116053637632849 0.00731778550221347 0.0424400740348899 0.821465590276799
FGFRL1 0.00120378340319796 0.213647683503417 0.0164864369292489 0.0273688653355559 0.00209090917234135 0.758409475493576
LILRB2 0.000978093827549337 0.182645857865463 -0.0184619508528628 0.038644800242247 0.0389520289474183 0.734397235379366
FPR1 0.00170278753329741 0.0241932265398014 0.0799225678019842 0.0110276891615463 0.750024658354095 0.120098770963564
CDON 0.000959600181357509 -0.0132793781239544 -0.0094868963569559 0.0566683302373351 0.858061557366368 0.861307897093736
DDR2 0.00312922081840755 -0.043844344883779 0.0625526975113079 0.000546017219977485 0.574770176272973 0.202812997424819
GRM5 0.000577470050131717 -0.0115041479526219 -0.00833757507512172 0.0809283412682148 0.862278189669255 0.884726170020437
NGFR 0.00160178755393812 0.0596785693789247 0.108234434341548 0.00921303563623967 0.415899018332598 0.0494629713363215
OXTR 0.000190016983744015 -0.00821905201235459 -0.00187533636144238 0.315692162781247 0.938671642911639 0.971023457434389
TLR6 0.00077847048281839 -0.0224121081599782 -0.00889763984061516 0.044495772155266 0.832081039694602 0.849567618470314
CCRL2 0.00177819573378105 -0.0707281389804781 0.00750611949077004 0.0113712081344238 0.561198859444521 0.887112213051232
CCR5 0.00038013579821328 -0.00655583877972168 -0.00266265719390745 0.15583829100715 0.920508563721961 0.943417764493911
CD4 0.00261224870530541 0.186865100289847 -0.0424584050246773 0.00158755745093944 0.000427713190413685 0.386084774732433
TNFRSF21 0.00159982650230157 0.189083063771864 -0.0231259709486962 0.0168384555940743 0.00491278336691535 0.653668684822544
FSHR 0.000585597761274555 -0.0347675882173127 -0.00416816589788724 0.0781427451842407 0.766645312005391 0.906633313066595
ITGA5 0.0023156712804506 0.0489400292244518 0.00881098669498258 0.00241543443574125 0.52865494363794 0.870856033068043
IL2RG 0.000872156551774559 0.281577560635225 -0.0184215073052319 0.0650258549634429 0.000626028449772636 0.740545137996592
AGTR1 0.00137743494718225 -0.0277562085038301 -0.0186771834660962 0.00688782099230622 0.683465101417772 0.721579746836095
NOTCH3 0.00134116724337625 -0.00289679861747535 -0.0148216260614728 0.00942714902725444 0.974565139061301 0.765390657168289
PLXNB2 0.0109796409568012 0.293518453037955 0.0832903750650003 8.18317004343497e-07 4.88316147924466e-07 0.047920879086393
HRH4 0.00038222315889742 -0.0138282847423974 -0.00235092536776495 0.154707101576051 0.885506254403065 0.941850966994656
IL12RB2 0.000808471398288341 0.0389506208599047 0.306461000794419 0.0860601670338568 0.636546640356325 3.26445036264834e-07
CD47 0.0180130223787166 0.480881552586816 -0.00820213697223173 4.21252841010739e-08 4.05185991027712e-19 0.83624699782619
FZD2 0.000382698644314156 -0.0131623115158054 -0.00603877670957108 0.154450729553116 0.889130578883055 0.923924208364669
PROCR 0.0232015653826973 0.288266459019685 -0.0220995276606187 3.20747054435886e-11 1.22476923755734e-07 0.589419496392897
FGFR1 -0.442247243234715 1.16276547531704 0.386608027953366 2.58320406207547e-32 0 1.52726225093861e-58
IL22RA1 0.00118863542884265 -0.0295626755981396 -0.0158893033968847 0.0121844220334773 0.670427024411531 0.748781227701079
TNFRSF10D 0.00259192989573015 -0.0282440908099495 -0.0298240606644946 0.000259910669491948 0.701572257023804 0.527435441067815
UNC5D 0.000556163819072755 0.030265115806793 -0.00951182107787257 0.0935438727455109 0.727026994951132 0.856702606826755
UNC5B 0.00184927642721 0.251261923607669 -0.0293879511834796 0.00601874987941375 0.000161166912318827 0.554792131724649
HTR2C 0.00114819054633517 0.0016385255825543 -0.0159850412673362 0.0142977302809814 0.975589964770319 0.757424675473514
ITGB4 0.00562140823108066 0.403938435389072 0.210305888138173 0.00467236866923015 8.28995998876041e-12 7.88784976979123e-08
RYK 0.00840511609806991 0.23934671102033 -0.0368274461920237 2.32761859945612e-07 0.000237193529805809 0.380489756024067
IL11RA 0.00279228004495207 0.0529843664234891 -0.0415417791022479 0.000314687088147649 0.497366339113312 0.443947086625846
PTGIR 0.0045202402969991 0.125697658271237 -0.0268100134741644 3.58958710690023e-05 0.0533589809319064 0.551729810806368
NPR2 0.00248768231874672 0.0211309274672966 0.0454586034919309 0.00163657195307855 0.823259853765579 0.398141436220681
IFNAR1 0.0188305062167684 0.605514465088834 0.0282155140815452 5.05424829923575e-06 2.01941074526653e-37 0.448899120511938
IL18R1 0.00216404398229297 0.0347500554374976 0.0200241190040574 0.00158941992151584 0.762871283139806 0.630379441287982
TLR2 0.0019614669108805 0.0253938630498166 0.0420364285563028 0.00254058672079666 0.775074103784282 0.493621030375026
EPHA4 0.000377737603998829 0.343605427888584 -0.0079679227318972 0.251252060624421 3.60262372990665e-08 0.90411556879224
ROR2 0.00118538707415155 0.237962505534413 0.112005208850536 0.0431425675140505 0.00998671850607925 0.0357936842822063
CXCR2 0.00040169308968693 0.404973640422069 -0.00928153829645858 0.223333149706428 5.64314666098987e-06 0.868071003893754
ATP6AP2 0.0118603229626336 0.820712013223888 0.137606712176487 0.176185220475856 5.99524104829185e-84 5.54830441864219e-05
LGR4 0.00894242537744875 0.508608741764622 0.108474640860828 0.000521588354966037 4.70003952086235e-24 0.00575321306099137
CXCR4 0.00330325966226312 -0.0219362415351012 0.144370822577705 0.00103011060728331 0.719013593510497 0.000549719731148194
FPR3 0.003206165171885 0.278649762445288 0.0552711567262141 0.00395650691536883 5.80093102078865e-05 0.247274369727853
ITGB7 0.00199331486111082 -0.0360224268324257 -0.0249943793798847 0.00306035556569324 0.608048445555635 0.671029890977276
PTH2R 0.00438723027997515 0.273922797882451 0.0627884747143098 0.000518484812721586 0.0001590145037788 0.150973143382729
ITGB5 0.0075215880514048 0.293242092784364 0.0967196247955553 3.44702115222762e-05 8.79760669763652e-07 0.0177646005619408
RAMP1 0.00379425705506978 0.191274205357872 0.0410052471283808 0.000463867441960582 0.00102097143627995 0.293972828032791
TNFRSF10C 0.00127587148008973 0.0518548890950004 -0.0125139750576638 0.0657631876474211 0.602253853503795 0.834182243910166
S1PR1 0.00195541306138864 0.191242114676045 0.132010207740257 0.0108954156794745 0.0125464842657239 0.00610144124647016
ITGB8 0.00356438686162789 0.150029610689069 -0.00147829703887429 0.000413427479757162 0.0159888168731737 0.973964211407422
IL13RA1 0.0176321408579719 0.531451725287908 0.0851366216477459 6.54997921029142e-06 4.99614822939562e-28 0.023336929948579
EDNRB 0.00167420523258852 0.46185012308213 0.0151990674393652 0.0563548306384191 1.59381984751315e-09 0.723962811928524
CSF1R 0.0047590918566622 0.119776438251928 0.132869293553921 0.000114755647391779 0.0809288483098422 0.00437153670539205
