target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
FZD4 0.119601041677872 0 0.119616949722232 5.18442202257496e-05 0.500160991686968 0.171718198068957
ACKR3 0.167224837273276 0.000329516864004953 0.167238384306125 0.000995315172219735 0.500124102610726 0.190139417824588
GPR37 0.160756921021627 0.0280105296324373 0.160766892457746 0.0284578682441339 0.50010749724102 0.494416400700485
FZD5 0.127502207137725 0.00391854767894384 0.127518412713929 0.00440787610439641 0.500164469368033 0.467402752598541
SCARF1 0.198104278674816 0 0.198115932496032 0 0.50009952062882 NaN
CNTFR 0.213971216284621 0.00110057090622728 0.21398228028709 0.000721185412246861 0.500151390167258 0.662007704543906
BOC 0.464026989168689 0.0295019954358 0.464102450862754 0.021006351606353 0.500843377794471 0.591268177264145
LRRC4C 0.216481934707558 0 0.216491044125343 0 0.500092219922739 NaN
PTPRO 0.316807745154965 0 0.316831877301949 0 0.50036251113392 NaN
TLR5 0.360040085601252 0.00101096251978183 0.36005525640937 0.00151605899959217 0.500267446821165 0.384804193674486
EPHB1 0.25213751915443 0.00101048026371453 0.252136858860854 0.00353541633752341 0.499993213612252 0.164427946037575
NRP1 0.470736668895106 0.00142210627751549 0.470791618737776 0.00816152330723185 0.500715113727754 0.128911246284067
IFNGR2 0.571467916641373 0.0157076352644725 0.571432324882942 0.0694013261535142 0.499458568117197 0.0550018360312375
PTPRR 0.128151442333617 0 0.128160455384105 0 0.500079013286683 NaN
KLRG2 0.451693292444873 0.0315620693016416 0.451618136828163 0.0744035545199651 0.499481200461574 0.138967476475497
PLGRKT 0.614777530111766 0.0152842292409849 0.614836659923328 0.0153282794274989 0.500806560666196 0.498827416982549
ITGA1 0.597443101710587 0.0301866950096175 0.597256228203333 0.0827844232798736 0.497879354635336 0.0938906806435196
CD53 0.447111488744186 0 0.447190062557245 0 0.500916579783025 NaN
CNTN1 0.275964932500204 0.000760506381697335 0.27603634837175 0.0036137940162928 0.500538349396393 0.226826982042303
GPR39 0.246144391814484 0.000591798264799603 0.246143503013138 0.000169044416450381 0.499990107900022 0.798063577069067
C3AR1 0.284459636577792 0.00673976797629039 0.284463918329868 0.113566059610458 0.500054562197663 0.0556964095589345
IFNLR1 0.258781723573334 0.000910204388856473 0.258807944903603 0 0.50022044682223 0.828281801931043
ITGA10 0.111307852202947 0.000148537620777711 0.111328599183674 0.000686992072184145 0.500223701773263 0.0885786607619482
GPR4 0.117651632467774 0.000101230702764799 0.117666943959949 0.000345386039123374 0.500158897084523 0.15621872631878
ACVR1 0.502364270152513 0 0.502392718343073 0.00862625664166949 0.500458253453764 0.0471413248991855
FZD6 0.660426893301769 0.0317259913182333 0.66039702349319 0.0397603209955344 0.49965490241413 0.400460066005489
ITGA11 0.212735384085648 0 0.212769298562742 0.0575321352395786 0.500399172629083 0.0870405417979499
KREMEN1 0.247218237700773 0.0512732267527083 0.24723361900033 0.0493676428634771 0.500121402409482 0.512060316465121
TLR6 0.407039602097133 0.00136890521879818 0.407079018179123 0 0.500413878029743 0.899799437258109
EPHB2 0.333493181443826 0 0.33348272397864 0 0.499877913216035 NaN
C5AR1 0.240580573541534 0.00905591350122581 0.240579327966146 0.010589747023626 0.499981490390995 0.433934735176459
CNTNAP2 0.291903180915428 0.000177031599851718 0.291909803487414 0.000621993494126505 0.500090723519199 0.189737567172418
PLXNA1 0.447608776373441 0.00536624908760941 0.447637399873867 0.0117524665940527 0.500264083462893 0.2890166741251
NRP2 0.49759790089523 0.000280071672419391 0.497542438000588 0.0297931576176347 0.49931191750093 0.0480450202079917
TLR7 0.112354748629168 5.09944067539347e-05 0.112364836789835 0.000401121185967801 0.500106001628608 0.112684446468669
PTPRS 0.603215829723114 0 0.603201408515418 0.029004836429074 0.499777685355212 0.0178931761931651
GPR55 0.274931699850582 0.0067704411760805 0.275021442923732 0.0184272138262886 0.500664901055856 0.167564117881383
NRXN1 0.133678174444212 0 0.133895264996452 0 0.501610584398098 NaN
ACVR1B 0.388931283360007 0.000250851935718055 0.388931348871123 0.0294758127138839 0.500000583587228 0.154289218963203
FZD7 0.395746186329116 0.00278013162884339 0.395765299112069 0.00200704111626537 0.500193362147078 0.608933515127109
CALCRL 0.299015948791957 0 0.298860464583972 0.184949239749557 0.498495774095274 0.116975354376995
SDC1 1.68595648194554 4.36850901141305 1.68254760725603 4.76059442765998 0.447505686004577 0.210137657694285
COL13A1 0.156443562114169 0 0.156455803799126 0 0.500114487691644 NaN
ITGA2 0.321188541455551 0.00150149476967121 0.321194772537939 0.0324620880668225 0.500066133898443 0.0851774434598135
ACVR1C 0.0841446600315028 0 0.084161666438677 0 0.50013261136676 NaN
GPR63 0.241076401201414 0.00143642090020935 0.24107053773764 0.00307125670004682 0.499916921143162 0.235673043720352
NRXN2 0.145072659562283 0.000268906943190483 0.145079532287086 0.000238140797071962 0.500073309047939 0.542020975079253
KREMEN2 0.521988965522629 0 0.522095195678474 0 0.501868262915927 NaN
LSR 1.07595954907064 0.373188856809448 1.07534700076856 0.501066493911734 0.494280698634526 0.215522785876349
TMEM67 0.181611779040998 0 0.18162073625875 0 0.500101500596168 NaN
PTPRT 0.206336185629615 0 0.206370234205169 0.000741589009124466 0.500363377587956 0.135764761437563
FZD8 0.226653448386481 0 0.226669731698577 0.00340493002575215 0.500148554645495 0.040953919789433
IGF1R 1.04734775754359 0.461617490434013 1.04647676064378 0.695967679598237 0.491988826747321 0.172410622417329
PLXNA2 0.597647687233999 0.00110371052642333 0.597696462636799 0.00406698282908735 0.50048435773829 0.176232308925637
CD63 2.06139699660444 2.72351864139228 2.05709904962249 3.12731659967666 0.416254923731585 0.186715792907972
NRXN3 0.236480501701708 0 0.236472657851452 0.00190267681653089 0.49988092761273 0.0448159681130784
CAV1 0.288223821077376 0.00235278741729905 0.28822140608037 0.023892371594314 0.499959046809086 0.0384729735542756
ITGA2B 0.265238232650733 0 0.265255444621881 0 0.500177506181451 NaN
FZD9 0.130880589970275 0 0.131017899011794 0 0.501624864962249 NaN
COLEC12 0.300500264116298 0 0.300505676738266 0.0258077418185876 0.500056924244837 0.0481315774938643
GPR65 0.254634481811113 0.00107438958626416 0.254666784074746 0 0.500458833568352 0.904102549890843
ITGA3 0.189726908585761 0.000762111032573953 0.189723194418058 0.00361859012255938 0.499917983345338 0.0464599146422108
GPR82 0.136445017557399 0 0.13646084067302 0 0.500171743409025 NaN
PLXNA3 0.193819087551459 0.000475954150700453 0.193829899645882 0.00254088879194314 0.500109484426023 0.0928532477120561
CR1 0.150031380194305 0 0.150045369127301 0 0.500130799056197 NaN
ACVR2A 0.534126119842481 0.0104571225622896 0.534107389268276 0.0106200415307767 0.499801878302995 0.493859604445151
EPHB3 1.07250669313477 0.349783464620863 1.07212742757096 0.395193995677642 0.495440505898858 0.372466620321057
CCKBR 0.304559922097896 0.0116319376290497 0.304580058349196 0.00893543229317006 0.500218685822285 0.606935656245104
LTB4R 0.453523210210715 0 0.453539343931756 0 0.50012651333449 NaN
TNFRSF10A 0.333224176772447 0.000116716945310902 0.333247258326077 0 0.500258849832691 0.828281801931043
SDC2 0.61331889743591 0.0222895478331209 0.613417577093088 0.00461198957255382 0.501724425844191 0.920898593577481
LAIR1 0.49293913064606 0.000743131086859972 0.493003721826381 0 0.500614471958912 0.898302018151532
CRHR1 0.0949940715586584 3.09288691635601e-05 0.0950078230892124 0.000232753245378303 0.500139555629782 0.117965101977532
ITGA4 0.305384316620177 0.0015941180994461 0.305404443039302 0.00134205718851921 0.500298596352256 0.557614776934282
CD68 0.492359317387388 0.0178956574028755 0.492313783165731 0.0308663886944582 0.499470152877512 0.306645817661164
NT5E 0.460395483968407 0.00144476786742787 0.460426085607491 0.000478092008426856 0.500279130941383 0.730829849536276
GABBR1 0.473343909613876 0.00344793502876195 0.473457393580145 0.00193905385807991 0.501095910149981 0.645732325625995
ACVR2B 0.329102322728541 0.000185301377825242 0.329085168840954 0.00425297767333133 0.499456686678252 0.0606790588034987
PTPRU 0.802186260062122 0.316217722208851 0.802172392149185 0.29797270065982 0.49980915556268 0.56005271653812
GPRC5A 0.547412131808259 0.000953294614672862 0.547435368299866 0.0127081507310489 0.500258159962608 0.106780578011879
ITGA5 0.25380024470918 0.000547700553533703 0.253822505834657 0 0.500163692157102 0.828281801931043
PLXNA4 0.56084255284311 0 0.560859333321084 0 0.500182583932746 NaN
NTRK2 0.26187503932672 9.86393944513164e-05 0.261919327390911 0 0.500594601185489 0.828281801931043
CD69 0.163869734010204 0 0.163875422148789 0 0.500080520568199 NaN
CCR1 0.324557168873829 0 0.324673910825557 0.0105091058878559 0.500945363100091 0.171718198068957
PTPRZ1 0.151379356298053 0.00127492001399498 0.15156473005633 0.0100863516543082 0.501797133791132 0.203968889465585
EPHB4 0.528910600167733 0.00706066175404807 0.528923976737368 0.0204651572933678 0.500131939915229 0.144207774757298
GABBR2 0.42413257235328 0.00499413622965683 0.42419454781807 0.00532148842278479 0.500692879968217 0.471291331123986
SDC3 0.47956644201066 0 0.479603684059735 0.000528173606658688 0.50051472646239 0.171718198068957
