target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Androgen 0.840915234000906 29.2346820952248 0.835517210897711 30.1390340586956 0.291425791827167 0.265413139316612
PI3K 0.781410146292573 38.8233373361212 0.776491442410362 39.5955418082299 0.305588154345605 0.203051026495432
Hypoxia 0.919828114803119 15.2869994221348 0.919032779524342 15.4363233787251 0.47538346748176 0.452402743760126
NFkB 0.537411998485503 71.0473444852021 0.537130026956347 71.079218563091 0.490678388928907 0.481506046687077
Trail 0.956436045482269 8.43869090435432 0.956361259115265 8.4531805085322 0.495341306235801 0.493544273624663
EGFR 0.817154704730988 33.1854097684864 0.817127174435577 33.1894442297112 0.499141090034906 0.498650107097848
TGFb 0.833727388009066 30.3717031997507 0.820911628259525 32.4956811227848 0.151822988353376 0.00716706100226337
JAK.STAT 0.769362825365745 40.6069838667214 0.755725229616857 42.7138128759147 0.260609492379649 0.0126411713586344
p53 0.998677060880373 0.22417782954557 0.991097326071186 1.68961456966469 0.271161690993097 6.33612658284655e-05
VEGF 0.990215986853538 1.94388097302988 0.989147347857926 2.10640668176774 0.451581781101272 0.382590801870465
TNFa 0.495456062406384 75.4266583907289 0.494843770729049 75.4873589388613 0.465205486211504 0.454587538056334
Estrogen 0.990896987355526 1.74081892002393 0.989511036698822 2.01185022125949 0.436087198232362 0.216781519158876
MAPK 0.843495818597714 28.6878654450249 0.843194140795598 28.737018458757 0.484106188813422 0.484486671289742
WNT 0.992478751891604 1.44468569332597 0.992365405635887 1.46803679061552 0.494999857560577 0.468547113763573
