target intercept intra juxta.25 para.150 p.intercept p.intra p.juxta.25 p.para.150
Androgen -0.0137018777990179 0.938374407704724 0.172508035400994 0.13978507608631 0.0635650480327719 0 2.83896526138207e-08 3.17608393448851e-13
PI3K 0.00727077898015703 0.983531516396516 0.13810093735493 0.133222316189993 0.289389697768121 0 1.51885361495952e-06 7.21384511233049e-14
Hypoxia -0.0134858832155065 0.850219621701968 0.090510499996596 0.0691491469720365 0.0971105691887795 0 0.0148206718059802 0.0011461119222176
NFkB -0.0115572594533711 1.06234143429024 0.0520271620732099 0.0154238700580904 0.0151546497107688 0 0.00404364553283959 0.209422498572012
Trail 0.00701606022166124 0.781149056521533 0.0416725189486175 0.0405252349616706 0.406469505719032 1.32745034634176e-241 0.299446975982127 0.0696162822398613
EGFR 0.00284085913949973 1.02585800522971 0.0589869340071416 0.0361246848643516 0.693754386037666 0 0.0904689973827186 0.0643048885038094
TGFb -0.0198638996294591 0.922159914971947 0.25938554843641 0.197292567644518 0.00623885030270627 0 8.0209072172531e-19 1.63764656616632e-24
JAK.STAT -0.0204573298258245 0.944163594422115 0.156211210595232 0.227522806007792 0.00223462828537672 0 9.24135606722348e-10 7.02700343221826e-42
p53 2.8376277163231e-05 0.188750750402846 0.137268595383014 0.270758156164829 0.997412491714506 2.20080166805892e-06 0.00124829596545348 1.38785735997244e-34
VEGF -0.00762849474427302 0.488754241613869 0.157249266676862 0.067423545861793 0.383089619115655 6.05856332888627e-53 0.000136162768194555 0.00359991092409063
TNFa -0.00532318914334345 1.05506933473856 0.0393864936418115 0.0380169535589841 0.224276648931114 0 0.0209063763177313 0.000759146543869295
Estrogen -0.00153853277926779 0.496126957858416 0.0855522175724106 0.120257165303637 0.860179942395099 6.96010234305723e-51 0.0455704588072269 1.68380996934418e-07
MAPK -0.00210089974294673 1.0011843625013 0.0948670230570674 0.0325348361363198 0.777794788830046 0 0.00980100865399731 0.103067700955808
WNT -0.00154822626950595 0.452787875850407 0.106779976812097 0.0108019183410392 0.859759224031645 5.93641290066546e-42 0.0115566063793262 0.64956491080178
