target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD19 153.37469128712 0.6768777533335 151.597207641539 0.684461269179096 0.433075131989316 0.351392181976491
KRT19 682.133362090874 0.716452461780388 675.161689942883 0.722304462533218 0.339752959032127 0.339210895966493
ICAM1 413.170976795762 0.542435350397994 396.457201247376 0.584071418594907 0.316237490283862 0.117079202639775
CD69 229.764451309228 0.872191915793107 229.561386132025 0.872446934221758 0.496011046896256 0.49094553046406
CD40LG 86.9409652502061 0.569401938181774 87.3855078525876 0.565692308998111 0.512949506817822 0.513227014971538
KIT 229.280455424999 0.423352104532501 226.571906305114 0.438303193266367 0.462885405916928 0.457382374360047
CD1C 216.652478912882 0.28999566454443 214.090707668966 0.310379817124056 0.37716348646193 0.442489475146478
CD4 111.312970280324 0.544757204691144 112.518890803911 0.538753659238484 0.51552947830197 0.525934711223429
CD2 641.089551648077 0.766815407199414 641.074191604191 0.766827537755888 0.499566388063141 0.499273470445997
PECAM1 153.532851174946 0.545714990532354 150.70627641071 0.56198445214692 0.270007976330456 0.264652468174112
HLA.B 279.530775140822 0.614727980270635 278.758431943308 0.617101822114979 0.489440506314102 0.464589619776653
LILRB1 160.29248703106 0.421601778525124 165.666750924989 0.317495284194767 0.5191187863964 0.851643688179443
PDCD1 120.533721366539 0.41582802680185 124.445197345836 0.346375729730337 0.523504311044248 0.716276978765384
NCAM1 112.791897772536 0.578969103902426 113.806301910387 0.572624647625446 0.510948376918879 0.5240994855034
ISG20 386.578893321956 0.583250891608049 387.23402394746 0.582001163841604 0.506874887738069 0.510211782871622
ITGA6 133.1256453738 0.263041033692558 136.506888338705 0.194274102277392 0.515703399565274 0.761809699081135
B3GAT1 101.101222047177 0.704088104735373 101.687538512699 0.699817294006027 0.512629838339406 0.518687983798372
THY1 561.898903680295 0.41231907170812 524.927383706929 0.489243995251066 0.00907229985999504 0.0372802312736869
HLA.DRA 808.670230626426 0.550988876896937 792.702018814193 0.568655354097128 0.16611033747109 0.123368493161335
IGHM 585.227951266776 0.231684148593801 555.141763313474 0.319666349798909 0.354971596341824 0.00424323943823313
PTPRC 576.452838739604 0.78475662291578 575.711271539045 0.785309496421614 0.476873644708223 0.452991257678183
CD7 1332.7276788156 0.426912584827753 1332.05965246626 0.427446796468467 0.496728311174142 0.491970811004804
CD5 650.53539786531 0.648287429688911 650.003736829976 0.648853803248469 0.488053048438469 0.484338065925151
CEACAM1 838.197913121158 0.754973136470156 825.797025354739 0.762173689815601 0.378756449381075 0.267484899507729
IL7R 57.5789076148149 0.626577448470881 61.2913129365608 0.374939487595879 0.532519823375067 0.938869499983248
PDPN 186.65684963705 0.200883217614899 175.504945597937 0.281090268853336 0.308813255226433 0.195360696367855
MKI67 154.989440746598 0.0131552323503061 153.745661436267 0.0309455246027297 0.472055314012004 0.0344160731080971
MMP12 15.7120849692287 0.633761997346209 17.2867042111751 0.443313727940944 0.552481975022587 0.830878636889795
FCGR3A 71.2849606299779 0.220763679001563 76.3022829404203 0.184914381673851 0.537208507786011 0.632857553390605
CD40 567.756535962061 0.608406150456699 547.681287774454 0.635911861513191 0.23684970699205 0.0966328265431388
FUT4 83.6269385849426 0.480021264671755 83.6509816693899 0.483219488327326 0.500329394286027 0.487906193095971
PDCD1LG2 34.5424027210152 0.291028032608858 34.7345514783831 0.28004669329794 0.504398617193804 0.527398783070535
CD274 804.278705543157 0.783754340717301 804.399208235244 0.783688166602396 0.501175599362074 0.502247400282556
ICOS 260.336481422943 0.674815101624806 260.37581088035 0.674721533728794 0.500666221982938 0.501261849528422
CD36 86.3439803919193 0.310870862919483 88.2296585721061 0.306358647801545 0.530333125648188 0.509405503875605
ITGAX 608.200254689196 0.746511522850031 592.289214127783 0.759968079916473 0.351396105421096 0.264504489669995
FOXP3 166.476022275368 0.639790428998923 166.740600281639 0.639078014603526 0.50818087984491 0.502521972235838
CD8A 593.781196555878 0.554566634173989 592.658759155213 0.556296666340939 0.479469327877509 0.469277416118178
CR2 95.4460683254871 0.293157620449839 101.662022793584 0.155751237833136 0.536651735170802 0.842083677822603
FAP 60.7202019575466 0.8090362871951 60.5765828367741 0.809935004330407 0.491835037477087 0.486547482378105
CD9 731.472129980067 0.635543185912058 722.538522017412 0.644309526995093 0.385169650269411 0.246222740376258
CXCR5 101.605539648233 0.666838567190844 102.652885946762 0.660060919228658 0.50998439403343 0.524209930961782
VIM 835.004403526266 0.300715755512896 826.913113777832 0.314407365528746 0.380546887810974 0.259304722172626
IL3RA 131.594122307168 0.27091396556172 138.012890007358 0.228038552526755 0.533396252399227 0.673043811266494
CD38 494.939693354806 0.675008916234925 483.116674397862 0.690338535646842 0.329059617705926 0.252611309631684
PTPRCRA 674.010378778704 0.251564527946341 669.746382010547 0.260308823015468 0.459601734356173 0.432072054131318
CTLA4 40.7811591427639 0.493579124121121 40.7773998631 0.493486542234872 0.499684652404771 0.500681448342125
ENTPD1 194.366275846918 0.214652720635009 194.009558937619 0.21928441478865 0.498108118691749 0.476987006731118
