target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
MBC 0.298499631485732 0.00046974261423971 0.276413910829115 14.1750748698403 9.43400504810353e-09 4.82938526256741e-08
Hepatocyte 0.1461207527474 0 0.144662050448307 1.71252792311452 0.419489524986602 0.00080812282977092
Endothelial 0.0544630600404757 0 0.0536020155714138 2.95308490799562 0.363618713010932 0.00055788545758565
B.plasma 0.0863333957738236 0 0.0842025011398822 4.92390137486723 0.265456805471696 0.0041842362243325
Fibroblast 0.0737684029951053 0 0.0703280805976689 9.00985432716894 0.0839569189134614 3.65498703738118e-06
T 0.112215834109146 0 0.111102599866872 1.81308121452147 0.385507702336476 0.00113966334378644
NK 0.0224378231040401 0.000149720912460127 0.0221356446742415 2.91578262355774 0.468355996931097 0.000794001301855989
B 0.00031957114468626 0 0.0003199949786486 0.246147975483847 0.501139493100746 0.136269246221589
Macrophage 0.128904202764393 0 0.125532319239569 5.02902881377417 0.201470673117674 2.66616891719264e-07
Monocyte 0.0601605242169694 0 0.0594831615613319 2.3025903861175 0.410733227798442 0.000552012347447758
