target intercept intra juxta.25 para.150 p.intercept p.intra p.juxta.25 p.para.150
MBC 0 0.0600752746183586 0.366663256600019 0.583034614755211 1 0.0546099530534651 7.95427724185638e-26 6.93580621588533e-73
Hepatocyte 0 0.459272719030682 0.111898953493467 0.371712311815306 1 4.35488761630953e-12 0.0174465129157938 4.63135758633427e-23
Endothelial 0 0.297973698280994 0.29939981335698 0.316807909392109 1 6.31957688311021e-06 1.76767241598105e-13 2.4779628128138e-18
B.plasma 0 0.0740978147401129 0.227765865783044 0.619266158412283 1 0.34742790171215 2.01153100211521e-07 3.63196498738261e-61
Fibroblast 0 0.103399997136944 0.249568022535664 0.56137592976531 1 0.0578089233586624 1.00266794157619e-11 8.60491471983879e-67
T 0 0.43217166649415 0.263504692087594 0.248957513575386 1 7.66194082000509e-13 1.73550897145379e-10 1.57892988837181e-10
NK 0 0.409105700467219 0.224118103025902 0.301589925918977 1 3.21812792229321e-07 1.06838653829258e-07 4.65987366396552e-15
B 0 0.705355426952809 0.211355716928989 0.012936104115596 1 0.00417975012918279 7.08860058760547e-05 0.828031813376656
Macrophage 0 0.13568987922203 0.359781782918725 0.42983173590566 1 0.0163648325756762 3.85660725016517e-20 4.41920207055904e-31
Monocyte 0 0.359037240357755 0.359779722060517 0.209884695790765 1 1.26140685084721e-07 1.01632534163303e-18 4.22192341514731e-07
