target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
CTLA4 0.0892568060184144 0.166843200954832 -0.0531604091178115 -0.0465431331799894 1.85150738474087e-06 0.0369495149978028 0.46512095405674 0.354458318570934
FAT1 0.0357639209129866 0.653451584052284 0.0825534534507696 -0.0338039731576093 0.163227068403021 1.97978962912351e-28 0.140315416282606 0.471508503511657
CD14 0.151183579876781 0.266799147009237 0.0705184737842376 -0.0137780223451332 1.73015164505837e-05 0.000100170958917243 0.253732168986418 0.764410475852413
CD68 0.115042656738735 0.471748157017645 -0.14020143628645 -0.0419619577600811 6.01303144199308e-06 1.16067071240085e-13 0.021029286312978 0.383631980458446
ACTA2 -0.0385632240142786 0.916887215908006 0.0424532507204148 0.0233094866742101 0.349836141844612 9.57951887687737e-131 0.389118797537376 0.559883925036926
PBK -0.0805704781327469 1.05599955142313 -0.076430130345812 0.06310625052603 0.139727294065852 1.29400542872045e-300 0.141140996369358 0.0974957645890668
IL2RA -0.0197439160587507 0.983025425818116 -0.075718611637185 0.0607457069254683 0.894182125787888 1.88653219716201e-104 0.241115886620384 0.143183977905505
BANK1 0.258184365840937 0.157320039621528 -0.0809535782273551 0.035376078769116 2.10862881106491e-10 0.0331559432098524 0.158633497325922 0.422633514739005
GRB7 0.149336172298638 0.776442556546268 0.0214575233926223 0.0366051434666248 0.231194032059562 8.85361618099966e-47 0.736931750489864 0.393605876374708
SOX18 0.0907582090207202 0.60246314924978 0.00301726000766503 -0.0355940322115922 0.00384705232753151 6.69040047266034e-28 0.956463523907709 0.438366094798452
TMEM45B 0.26048987092498 0.476475344277843 0.0139056123849159 0.0716623573783043 0.00120222968624144 5.73241317062069e-14 0.827170963996759 0.0946821838229232
MAPK13 0.0267362530667884 0.857035629631184 0.0453892578853653 0.0619481217753947 0.884553209144224 2.40512875794427e-70 0.517453187659306 0.145506386417075
ACTG2 0.0938828537471786 -0.00480244420911641 0.0302304263875943 0.0950915946571629 8.74453177938701e-07 0.95049955977884 0.651329546409324 0.0722286058149062
MYL9 -0.0926668390719074 0.926104166626599 0.0338028614361891 0.0491484489744516 0.298543850040946 1.69904972503237e-114 0.549950456337304 0.230621272096961
RB1 0.125560706858525 0.804282852421619 -0.0191594567680927 0.107700786562602 0.491689015084627 1.76936517196131e-43 0.786918117220234 0.0119238282241064
CEACAM1 -0.328375353768233 1.0111301928256 -0.0609972211207021 0.141807730189724 0.10037065349424 0 0.200421613775706 3.52468315704094e-05
CD163 0.0417348960217899 0.790384209463577 -0.00494136762352078 -0.0257761795556876 0.351840195960603 1.10953855325195e-51 0.932327454853681 0.570860971172534
PDCD1 0.111672314577028 0.143410635689408 -0.0586636435517313 0.091445553764676 1.48818433196058e-06 0.0671007545424419 0.300622860184185 0.0578134451326206
CD69 0.307481594015824 0.52292483323227 -0.0195878364416429 0.00810763861244664 0.000317122068875675 5.24190844440033e-16 0.760443022243904 0.853114700148158
FCGR3A 0.524321869857251 0.416992591877426 0.0749359622702426 -0.0498766871937555 5.03454166862116e-06 8.79580114837323e-10 0.237865672667566 0.27892034376731
CTSL 0.0796237624978025 0.848785649729191 -0.0270975130968577 0.100680539985507 0.631251764087979 2.05444276637699e-57 0.699779847514119 0.0187104647403455
KRT19 -0.53082105852873 1.03061363942429 -0.0749274911653711 0.113693546437627 0.0174117891140473 0 0.0246382539131663 0.000101624296884441
GSN 0.187677781918973 0.639236250096929 -0.0422012279441448 0.133247420826838 0.0487759055061675 4.72116296957191e-29 0.480669773647943 0.00222451366431915
IL32 -0.0455443226153386 0.748728146282214 0.0425243382679868 0.157445654730808 0.548579229518694 1.27792859668937e-41 0.438818050495711 0.000157178567947014
BCL2 0.24154566781749 0.888746751205346 -0.0127859245771355 0.025879552799038 0.25266279295099 8.22779933975941e-88 0.856629497941722 0.535494109011727
MYLK -0.046115575696925 0.953539214547843 0.0156438979863992 0.0502299281835808 0.204973302141714 5.4891030378127e-197 0.74455907861201 0.204280075865873
CD19 0.182158624617301 -0.0125504515431243 0.034132130375907 0.0500124501489108 2.46030111183325e-09 0.870936330367342 0.568793752192681 0.301644883208472
MAPK3 0.238146718557753 0.536605748535613 -0.0390007297450248 0.0886683823664834 0.00301979648049345 2.140025389705e-17 0.510038376311219 0.0469258756242334
TMSB10 -0.272644111865558 0.773923651642187 0.163026978923255 0.16981639373353 0.0660160489508361 1.07897119320528e-50 0.00844640272893906 5.00554713972415e-05
ACTR3B 0.377408601035825 0.687171749555691 -0.0120559418804892 -0.0160749065412415 0.00445473282075468 1.79006970437797e-30 0.858750808360252 0.712796181991229
FCN1 0.131993523543667 0.261451880391909 -0.0589488693259761 -0.0623945283455981 7.50544118206559e-08 0.000312630054202765 0.325553317880617 0.195268321899026
RPL13 0.416452783982018 0.576428193279299 -0.0416330367013259 0.0464452209648619 0.00112622413345234 3.09165818662234e-18 0.519154772124272 0.27983774279461
CD7 0.225549320787048 0.270740362518979 0.0379240302456592 -0.0667193976751753 1.24287576107344e-07 0.000196040762518374 0.510338446736844 0.137363686846973
SOX4 -0.491147011945205 1.06704530282721 -0.0640461986953667 0.155658248111671 0.0596775499814345 4.92400656306891e-122 0.361653014604469 6.74846038362871e-05
GZMB 0.183031003970013 0.0500661011443065 -0.105103553642896 0.0288483732779544 1.07750061292018e-10 0.50865569491654 0.0823845584131761 0.542586524293102
PDPN 0.426159717865941 0.133160966108977 -0.0544956444299907 -0.146759370300614 3.07351601941922e-15 0.0647435920008142 0.401358741003241 0.0018495175465403
KRT5 0.396483705651173 0.144357727713984 -0.0775877323911361 0.0780017515374431 6.40212184922468e-10 0.0501788272914524 0.220789514469643 0.08634396979741
CENPF -0.42467447167671 1.10246831639428 0.0827697855660175 0.1358746277434 1.71613792883837e-11 0 0.0626501051521284 1.50567412418411e-05
ADGRL4 0.0774434986402061 0.718410160242733 -0.0375929131409248 -0.039818547453768 0.0207234284311133 1.84541763330346e-52 0.478093255468068 0.390384618561809
BGN -0.137215153512354 1.01142493169876 0.0174382519502246 0.0474895662563099 0.00230091642207942 0 0.604423596856843 0.117983868885907
FCRL5 0.123479279495697 0.236199469215613 -0.0533801216392247 0.178210104637369 4.94933487943547e-05 0.000733546034282671 0.356360291883535 6.75250379838201e-05
IL3RA 0.341800549850567 0.1303873722167 -0.0135958010296601 0.0881080744801763 1.38681474086224e-08 0.0758587794889793 0.822373928079193 0.0509021051217895
CD2 -0.0213291083851875 0.805616143146083 -0.000137412661797616 0.0979417020657889 0.58888832378388 3.96095861447126e-47 0.998151764664532 0.0171599649833124
CXCR5 0.322966322967681 0.509111624258138 0.0548858050550317 0.0235075200316184 0.00132373338142301 1.92306718793266e-16 0.396643399969732 0.583337055845645
TP53 -0.726314389022008 0.999594436117276 0.0839562589646185 0.135596597143931 0.0153102715276074 2.76978973924085e-108 0.236099666014859 0.000720878320416015
RPL18 0.18137579653289 0.655324118521994 -0.0155587993777232 0.137404296111814 0.133670797696576 1.631870859346e-25 0.814676629072659 0.00136624982466302
MDM2 0.305952056504127 0.533768058022636 -0.0241776094822226 0.0486280607503236 0.000669771910302897 4.78113821292014e-17 0.706468710141651 0.258851355605767
MYO10 -0.244619182509664 0.933501808004599 0.119273784728428 0.0379901781876004 0.220296632079559 5.04637855479083e-72 0.0871911724514451 0.372421366997268
CD74 -0.705668618895078 1.06985236993358 0.00684057005513801 0.258516213966942 1.98152294700555e-07 8.96432200398257e-174 0.908274024860883 6.84958318196378e-12
PDZK1IP1 0.209607433028147 0.481318679314979 0.0817398150491798 0.0141172374390508 0.00236261140575066 1.23720532606896e-14 0.180168372585109 0.754560016722968
HIF1A -0.186381722103211 0.902125140492675 0.128304986895582 0.134153984868837 6.35085900208495e-05 2.64496883163101e-186 0.00390389311003345 0.000645136284807682
CEP55 -0.143220524356002 1.0917820078106 0.000114304050206065 0.115281825049042 6.04383571005917e-05 0 0.997891695168845 0.000385855365790295
BICC1 0.106031279267743 0.328636783258115 0.166007814441376 0.0521028307314975 0.00470881069421768 6.04942933037997e-07 0.00237498394038229 0.239246690324087
