target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
RET 0.0216778955040531 0 0.021723741919266 0 0.50071355841833 NaN
EDNRA 0.0216740044408757 0 0.0217184922595867 0 0.500692393362588 NaN
ITGA4 0.0146034164231114 0 0.0146459119154718 0 0.50092948220756 NaN
ERBB4 0.0478779594741003 0 0.0478977722840188 0 0.500210408331012 NaN
TNFRSF8 0.0288699700344845 0 0.0289296736071888 0 0.50099694180003 NaN
PTH2R 0.0146055205276564 0 0.0146186951804683 0 0.500288131280979 NaN
CDON 0.0146065021938258 0 0.0146150369152968 0 0.500186653227474 NaN
SCARF1 0.0289544706974047 0 0.0290261564999887 0 0.501191724668771 NaN
PLXNA2 0.0568571965716584 0 0.0569400000833591 0 0.50084145675529 NaN
C5AR2 0.0146237452055898 0 0.0146363836130944 0 0.50027644672495 NaN
PLXND1 0.184935586494005 0.000415083153084694 0.185254356780167 0.0124133705700368 0.504813708041079 0.0907045961684714
ITGA9 0.225661326726378 4.52055683501484e-05 0.225632401430151 2.90258193091364e-05 0.499769670367371 0.616338260408357
TLR6 0.0688844540539011 0 0.0689086460316712 0 0.500338755621237 NaN
CSF1R 0.1020852186559 0.00101369269802701 0.102305982711714 0.00161910253628564 0.501896551526853 0.350556614685365
MC1R 0.0288963147003511 0 0.0289676987815918 0 0.501185894578488 NaN
IL20RA 0.0993209873618199 0.000224755429109458 0.099712437449167 0.000914126826844053 0.504658469281908 0.0936430150451371
TNFRSF10B 0.0146061908255822 0 0.0146769849305479 0 0.501548662017279 NaN
ACKR2 0.0426365737761165 0 0.0427859213017756 0 0.502205700244592 NaN
IL11RA 0.0507881922796047 0 0.0508645983385352 0 0.500984892908032 NaN
TNFRSF10A 0.0145925612305865 0 0.0146176870781549 0 0.500549471577227 NaN
TNFRSF21 0.0146035594349072 0 0.0146459588721769 0 0.500927380849338 NaN
F2R 0.0146073384465788 0 0.0146316507906255 0 0.500531747908647 NaN
