target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
TMEM45B 0.0841117453759267 0.0163049461547431 0.0669238750563979 0.00564963864556016 1.20296007282198e-31 0.638974243096509 0.012046364938647 0.784128589780461
GRB7 0.144592635634208 0.0635697577762952 0.0435481936139747 0.0291946214329209 1.80695440583366e-37 0.0597300296995067 0.0926359568155384 0.128666643247593
ACTA2 -0.849388487001208 0.927491769921628 0.129513072131095 0.305190405428929 6.70466965484689e-76 0 2.60116635814894e-09 2.02212138422213e-92
CTLA4 0.080753912659335 0.00949419615123673 0.0322206355787941 0.0326695344860431 6.85293827425431e-32 0.784351395255778 0.236135661953563 0.106459812407517
MYL9 -0.539966649881535 0.811260093467745 0.259198074506442 0.189506052386325 6.36698567560645e-35 0 3.8619437787945e-29 1.59596419580275e-32
IL2RA 0.0778507315434512 0.0771634869382992 0.0525081831373619 0.0468232908906248 8.11679315024208e-27 0.02281666987891 0.0425688359522095 0.0199534713108157
PBK -0.103111589222077 0.69494174559644 0.247243366705517 0.15177330661809 9.54981852692504e-10 1.30085225342157e-226 6.971014124853e-29 1.83758425796451e-19
MAPK13 -0.331774754770565 0.791433240879104 0.195613438198887 0.151412797980927 2.95900901830207e-12 0 6.38548380976795e-16 5.8567516145197e-20
FAT1 0.222882328095707 0.341561680931243 0.0722239551475337 0.0925170610926148 5.64304971541915e-17 1.73592547164984e-29 0.00513529824608059 2.96313199568382e-07
BANK1 0.119503080923889 0.0791937760504976 0.0615049887573361 0.053340020241849 5.68087739741471e-32 0.0158491577429926 0.0163211253579556 0.00644631824078826
CD68 0.129881841059904 0.146745766863776 0.0923979775491804 0.106945678178839 3.32941963972382e-23 1.776806188949e-06 0.000326279749809932 5.08231892679756e-09
SOX18 0.0448371376495453 0.445749903216548 0.126764686656378 0.0742605548589536 4.25954542194617e-06 1.56438188479712e-56 1.41821000651272e-06 9.19783875556435e-05
RB1 0.021424200528875 0.602648715379686 0.178892856283097 0.146731252566877 0.685755321057125 1.61823292274065e-113 2.22958766504397e-11 5.85782632319998e-18
KRT19 -1.49249375230483 0.860513786340125 0.142425973411619 0.253458737184347 2.25204765769761e-73 0 4.81087779319158e-14 1.4433226035678e-67
CD14 0.101081868300591 0.290371976490136 0.0643934721624526 0.0795208335007716 2.80242643705642e-17 1.27369282513521e-25 0.0137037509356608 2.86797619215095e-05
CEACAM1 0.0649217622869492 0.470074415215152 0.160578831951443 0.155725905957854 0.00654071934010275 4.17828695284518e-73 5.52265211244612e-11 4.74691084807695e-19
PDCD1 0.101006965699234 -0.0234953685011989 0.0215023380528601 -0.012532695652498 2.01468560629013e-41 0.490448973746113 0.439399930410526 0.539434336909612
GSN 0.236071897561302 0.166759614367392 0.0614484848434551 0.0511594748381195 3.97313665302563e-34 3.87902826926481e-08 0.0197380466761584 0.00595496064277275
MYLK -1.06970647452329 0.974771774167352 0.128820204891393 0.220106261759993 1.40091386641694e-73 0 8.72056394350626e-10 1.42984882871661e-49
ACTG2 -0.0545560269065728 0.570973439232518 0.164666740656305 0.263082082762598 0.00561639852974916 7.79496112354226e-123 1.17573814080559e-11 8.89800980610201e-56
KRT5 0.0659580600297131 -0.037162223017797 -0.0320229699299363 0.0104230895410966 1.47824401945455e-35 0.282072927721278 0.24471324995826 0.628342144235718
TMSB10 -1.63290969624518 0.879138338726753 0.146196897146923 0.290470724593363 1.39964403227898e-47 0 6.01374970163785e-10 2.01889903309743e-81
CD69 0.163111521643163 0.202875725164483 0.0583592515465746 0.056300566827968 2.11585184841641e-28 7.7276387909906e-12 0.02240847411579 0.0025630505176695
SOX4 -0.2096777810871 0.645696718099069 0.155061730492058 0.260395855434446 0.00911701809045241 1.34794327640299e-135 1.80555915657981e-07 1.5700778689613e-56
IL32 0.131805847597892 0.338392737168753 0.0970454192871941 0.167122196766512 5.21606101448491e-10 7.05074617632683e-35 0.000240249002958208 5.7690817115245e-21
CTSL 0.273645109907436 0.350353681402598 0.159796680608511 0.0879681684399562 9.21711322283109e-15 1.74908012723697e-33 2.5584432567172e-10 9.56271447921299e-07
BCL2 -0.0250720564402566 0.611364538495967 0.214885798494167 0.119651564291679 0.457304962606326 2.62655948564709e-133 1.06160663698926e-18 3.73618504671033e-12
RPL13 0.667976509146572 0.131841490045955 0.0758263052336947 0.151976050826196 2.70912555776813e-33 3.73797701324805e-05 0.00828554808497914 3.62728376648568e-18
CENPF -0.762160379904758 0.829961051043322 0.240552956132346 0.351882398788307 3.36595379391672e-169 0 2.35136298085973e-42 2.40562772302719e-135
PDPN 0.0486639361328264 -0.022806277110975 0.0220525494177311 0.0409854142936325 5.96799373766916e-25 0.524355739447926 0.435166550342077 0.056229748612609
FCGR3A 0.0874035656013712 0.578647851011661 0.0935853008946026 0.15481274011968 0.0223016353487744 1.77312420007191e-124 0.000280144416630024 2.25864039850513e-19
GZMB -0.0409212682167674 1.01594633761856 0.126992819894995 0.160870831527488 5.80532493848112e-12 0 1.11303970929315e-07 9.49108827454611e-17
MAPK3 0.336214998250676 0.0139373246938984 0.0707003213890084 -0.00816605476682487 6.1195098505113e-58 0.670108946890861 0.00552437265871375 0.664126942579338
CD163 -0.682404714880764 1.02223183728215 0.115008761390038 0.326029563918456 1.4982726567073e-83 0 2.49677984954532e-07 1.57083962678104e-101
