target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
CTLA4 0.0382234649348718 0.0806977052937385 0.0150554515337061 0.0113590167917378 7.77578710540901e-17 0.037340557204824 0.616964885476336 0.651356579022893
SOX18 0.0586745541443618 0.191376471158102 0.058743964475667 -0.0173746328250485 3.53914732773197e-18 4.81013934627399e-08 0.0461430202985029 0.443545257522808
IL2RA 0.098257291604116 0.127664746163781 -0.0115572272475163 0.0887206824784053 2.79476538697853e-24 0.000379874798299609 0.697442723782515 9.62059550333758e-05
BANK1 0.0821911359750033 0.0749090288240183 0.0332477198962596 0.107708504589874 1.19447436541433e-21 0.0406338039851018 0.245058794562577 1.15940502778645e-06
CD14 0.000658677808139625 0.451993967511783 0.282081580959078 0.174434555878667 0.977269902460961 6.01541595097518e-63 5.36225990100526e-28 1.08625619349993e-20
CEACAM1 -0.134446540546667 0.8016593080386 0.15486704895536 0.136563200965944 1.30220169280286e-07 4.603569975658e-267 4.72344592239541e-10 1.23171185813616e-13
MAPK13 -0.0667818624554991 0.659511591212346 0.211546908025266 0.141811013492809 0.0150758646999429 2.79237894604472e-169 2.6173031834473e-16 3.19774503777589e-14
GRB7 0.10075311113161 0.0482048929355078 0.0131274366229789 0.00526288425562943 1.36202416479693e-30 0.209722105373659 0.650994137881513 0.815858675158658
KRT19 -0.569143563549999 0.595180774214574 0.261223581642374 0.257672986032749 1.47141359294329e-73 0 7.69511612920576e-53 1.28984713974489e-72
ACTA2 -0.0566805080423758 0.504179112348207 0.214109582356338 0.323005792480618 0.000370092799350436 3.75096575912455e-71 2.95787579718466e-17 1.13226555843621e-65
PBK 0.0145150300349895 0.574391355558891 0.183733254204611 0.0981227607391981 0.294647549876961 1.89945331386362e-103 1.17982294813967e-12 7.22509500142387e-07
FAT1 0.117506506665401 0.208547842069962 0.179853077959725 0.110466831055185 1.47688867477047e-12 6.81158545765128e-10 1.85399702416801e-11 8.58948569004768e-08
MYL9 0.0103542627495109 0.585087521900262 0.120807790900232 0.168699904935791 0.568656102549683 3.63347264234498e-107 3.62471581393462e-06 6.73532471150418e-17
CD68 0.206819393419009 0.122631463760606 0.115300179399942 0.0788648583184096 1.56622867662472e-26 0.0002726749210711 3.02470898332361e-05 0.00015648325903492
RB1 0.113600239363797 0.376561138784267 0.153574933876923 0.19158482246784 5.64716876208399e-05 1.04603210839318e-34 1.65879265908784e-08 3.85583073676123e-23
TMEM45B 0.161183169780452 0.174700727060908 0.0820041900906434 0.202653967712316 8.67738195820628e-15 2.65364566770501e-07 0.00516483551191847 1.75890485879329e-24
SOX4 -0.257627672123837 0.699414434416623 0.150290402248795 0.237973737462845 1.72710609478872e-13 1.24495121324465e-287 4.45849714225047e-11 4.04797316754007e-44
BCL2 0.00271592313560848 0.443174757697718 0.286020019178437 0.167317666970653 0.879301453971069 3.34395176069928e-58 2.05454062465358e-29 4.93424645208387e-18
CENPF -0.11245362072611 0.818392435395039 0.220865565787588 0.146095510975292 4.07141469222136e-16 2.31407991832547e-303 3.63943614871456e-21 5.43558510970595e-15
CTSL 0.352200104095153 0.24554580184606 0.19372568728746 0.127808409537351 3.2482085544768e-14 1.07203941753127e-13 2.7104240772985e-12 6.37309381438846e-11
PDCD1 0.0751203799514519 0.018915413130512 0.00990834225517916 0.000297276698757518 5.51029960942211e-27 0.627534449185346 0.756946311566867 0.989825949373181
KRT5 0.119123236542334 0.119041531684703 0.0581347725748944 0.0308392242844383 2.51597192788937e-27 0.000825062529119937 0.0465212860067523 0.151607665675583
ACTG2 0.015903942841169 0.274553931616346 0.0664845740724192 0.267094655125305 0.000826421497544486 2.35074715260854e-13 0.0265175579070775 2.65718133606402e-30
IL32 -0.468371465613343 0.691148746534371 0.200586749993119 0.275462449338728 3.01237488304436e-30 1.1744017968044e-256 2.96885255908507e-18 4.59050446453159e-61
MAPK3 0.171074882025858 0.181804211553897 0.148035822459308 0.118093196707189 1.24832338384611e-18 3.85594246333344e-08 4.27559327913462e-08 7.56947792475735e-09
MYLK -0.295553405727314 0.486540893415685 0.274954967059983 0.338223768765197 1.59849779240523e-08 1.85568139126857e-85 5.44033475416897e-24 4.77301633763147e-87
CD163 -0.262419538126256 0.840277138769435 0.080068307993081 0.335476660620058 3.53975152317162e-30 0 0.000369663740864745 1.00401657941827e-83
FCGR3A -0.00644064010981364 0.655352059503238 0.138692359605225 0.128398257153583 0.856540402304242 2.41175947010573e-163 1.24689422091198e-07 6.03076117906793e-11
GSN 0.0335476000405177 0.435028029636184 0.238558281385047 0.156440489278463 0.0654514025264261 3.52789717676127e-55 2.23079752448131e-20 7.8077598610101e-16
RPL13 0.604998782411626 -0.0260181049126458 0.0685037984115287 0.0537616530806319 4.22018780123556e-53 0.451790877188053 0.0194833427534317 0.00739646582241267
