target intercept intra juxta.25 para.150 p.intercept p.intra p.juxta.25 p.para.150
NFkB -0.0100291644740597 1.06510867387874 0.0261677952628654 0.143684943645541 0.187397346997029 0 0.325866273592361 1.98930016181097e-12
Hypoxia -0.0136890312754353 0.790699980359634 0.0451123108812812 0.219241326870441 0.404799872830918 1.49056188959757e-93 0.471355873741501 3.56481789560006e-07
Androgen -0.00792131163896195 0.909063328174861 0.0989690294720337 0.154904084540376 0.612863068305897 1.27107960722151e-148 0.107133218979017 0.000198955245348617
PI3K 0.0107492096368473 0.935158014614431 0.177518110237303 0.111290514078716 0.478091526869375 1.23836842585979e-181 0.00172211320458397 0.00534990613284528
Trail 0.00450743207265224 0.65259909685357 0.187520339278244 0.141387159403892 0.793095111606677 9.18563485824563e-40 0.00699208774506306 0.00198173284614009
JAK.STAT -0.0152160066854214 0.86111645702357 0.0667669199096955 0.387174775865759 0.217794804918249 3.81175598291688e-318 0.0974938728569509 8.88238471162828e-35
p53 0.00473083263649374 0.602025050700974 0.36445829075448 0.340807356071806 0.767803133531531 2.13009401125129e-47 3.53193930976209e-10 2.05827549917352e-16
EGFR 0.00646785958824795 0.91879113753862 0.126468368985196 0.267882541465556 0.685505895683168 2.78872305353659e-122 0.0453340306501715 7.05560774116633e-11
TGFb -0.0139423145212609 0.886361048223307 0.343362614625727 0.32069212378334 0.31829643118185 4.10565201684555e-223 3.98349676058448e-12 1.60885474883073e-18
VEGF -0.0002324745761822 0.0963362116348377 -0.146928239715184 0.113083084251586 0.989645508749218 0.186244784257915 0.0550321366437534 0.0199706662382221
MAPK -0.00245312386970026 0.876175144541892 0.300462525423763 0.216276120996097 0.878107397254985 7.64429133837921e-104 7.96845690801473e-07 1.94498648595144e-07
Estrogen -0.00507621089356515 0.397557766959653 -0.087136325132485 0.13693128359808 0.775358705447275 2.15651910650388e-09 0.258700649173523 0.00284333589403938
TNFa -0.00465933630518646 1.08721730492168 0.038101537538291 0.0230526299221 0.544426026727759 0 0.159642122201924 0.2651132079019
WNT -0.00576966154726629 0.655536642288084 0.0392780700288214 0.0896534863277319 0.741065139746224 9.5578147517254e-34 0.585040268721375 0.0539077027096399
