target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
KRT19 1.16863597385026 70.5220484405048 1.1686878918218 70.5194052930259 0.501681603452723 0.501980880366896
IL7R 0.489767735147334 84.9923103462163 0.489659813049503 84.9991513358599 0.495351120621333 0.493264478348344
CD40LG 0.448550683856089 87.8037502676702 0.448597351097696 87.8012256395561 0.501857529251681 0.501640712387423
CD40 0.719086993008381 76.1591594854574 0.718926373563694 76.169436981932 0.496843986602915 0.496158711202526
ICAM1 0.584051172828262 78.2042849393231 0.584071623750164 78.2027876352245 0.500633232164232 0.500758932212117
CD1C 0.477468906433324 88.9744865206744 0.477271711535816 88.9836048692303 0.491457332673433 0.487618362844194
CD4 0.659375895753925 88.7947657552335 0.659258992754419 88.7986889735723 0.496435226304302 0.495729014393266
PDCD1LG2 0.382301543515139 84.9301987668076 0.382080375475394 84.9476394289601 0.491766584139383 0.489041101446788
MMP12 0.592000549732348 83.3873293024119 0.591953266127099 83.3899513205074 0.498426082406985 0.497971189183742
PDPN 0.621764455013872 87.5778564057835 0.621789347981592 87.5768208565042 0.501254475665491 0.501130745921718
CD19 0.916103075192965 64.704083260768 0.915399143740554 64.7592081496088 0.484993161944622 0.479379769398998
FCGR3A 0.587940365165834 83.7387400596337 0.587854075839366 83.7434706924365 0.497257566275145 0.496479108046454
CD274 0.494155891851147 78.8630487923708 0.493961949025208 78.879464350848 0.492252790352962 0.491702255836466
KIT 1.37245460491161 44.7793382154086 1.37176536346183 44.8348378741773 0.484500411036389 0.472612598884484
CD69 0.670992620367627 79.262086495264 0.670818397299112 79.272830361979 0.494462891530618 0.493480497379446
FUT4 0.854204102395593 70.8786420470531 0.852342497861298 71.0055129251928 0.449918260438564 0.444899585189299
HLA.B 0.814834721453943 67.3220438549537 0.810968559078805 67.632870792544 0.416141902859414 0.375915294418088
ICOS 0.839153730064035 76.1048988752982 0.839086156468521 76.1085591458269 0.497943623238086 0.498074570655579
ITGA6 0.781368239070798 72.932176828628 0.781151885200745 72.9470315172904 0.491966367256391 0.491892615650426
LILRB1 0.572983827714058 86.3640159437033 0.572839863101656 86.3707023764396 0.494693656365866 0.494321065021127
CD36 0.4762096777046 85.6060558914881 0.475996351313052 85.6193369782861 0.493507283444503 0.494629583994105
PECAM1 0.943251001247986 79.3186093611516 0.941860468749207 79.3796156309537 0.46064135333586 0.445995280604316
CD8A 0.503332129557659 86.4626545994374 0.503381134175437 86.4599588437445 0.50188011955906 0.501795625845906
HIF1A 1.11158626316141 71.0971250166177 1.1114393452723 71.1051630210157 0.497082885045726 0.497005668700696
ISG20 0.7721959999003 75.8880659320898 0.772161139512095 75.8904667863327 0.499148398613512 0.498976278403304
ITGAX 0.705725645232822 77.4972030648898 0.705546655679476 77.5088548788229 0.493909833369847 0.49322591690539
PDCD1 0.615162363705584 79.9020731030353 0.615093030451732 79.9068474286381 0.498309820308324 0.497486578298391
FAP 0.793777459625114 82.8022970704127 0.793757068947371 82.8034137292744 0.49925474869516 0.499048544386185
NCAM1 0.982574286913814 71.9374650160271 0.981891947407554 71.9764797697327 0.47355768195102 0.462588564669362
CR2 0.617861118912679 85.3529051253877 0.617870333281517 85.352527281685 0.500534218807283 0.500368586792887
FOXP3 0.686299894218358 81.8555623087839 0.686297715677683 81.8557455160394 0.499917365973506 0.499846438022286
CD2 0.658066870334781 85.9997065499848 0.658022859510244 86.0015374326367 0.498554257175605 0.498314467122714
THY1 1.14775853725312 61.2132821817596 1.14592062211388 61.3377787808999 0.448784043211789 0.439894824558212
CD9 0.92944928459837 72.9897217172574 0.928637074895673 73.0366893306424 0.479400477112275 0.47443250720047
CXCR5 0.526587588571783 82.6690356617627 0.526476730165545 82.676260892028 0.496039464579633 0.496066906889645
VIM 1.61656483777775 70.0056272711138 1.61470513736314 70.0752200286803 0.436364703662906 0.43555418207648
COL4A2 1.3345539990538 76.7577362046816 1.33046605579846 76.8991525246639 0.376096721955586 0.360819707415642
CEACAM1 1.79234282418362 34.9084823089536 1.78985983526321 35.0897489635214 0.431480933180339 0.420379498056444
IGHM 0.722334067870156 52.7864424668099 0.703816350114108 55.1765169713361 0.0528818972283844 0.015624122180596
CD7 0.695755977512746 83.1314616157617 0.695625169306041 83.1379585856951 0.495666942472173 0.494838022524197
PTPRCRA 0.633393193881639 83.476676928734 0.633406926025418 83.4757813852461 0.500339688669089 0.500394915770113
CTLA4 0.939704669896951 77.8486164481838 0.93796222888886 77.9307749336263 0.42943391857327 0.410186046333775
CD5 0.52136941769058 89.0236350218733 0.521374496617095 89.0234067318171 0.500196355690976 0.500292513311909
PTPRC 0.699568849448251 75.8748864083169 0.698211550842452 75.9691110936816 0.463875437081812 0.462753809434774
HLA.DRA 1.41174949649037 59.8272680429852 1.41183486620952 59.8223296249945 0.502879701101709 0.502143081128199
CD38 0.60515559013398 67.9283135062249 0.603618611198076 68.0871294457799 0.460871978016224 0.464141903010912
IL3RA 0.514381529231393 85.6494065154636 0.514390019079377 85.6490362111285 0.500227671958505 0.500185087610612
B3GAT1 0.562139680727437 81.5835289573426 0.562123385035575 81.5846308153204 0.499688385387814 0.49960730844814
MKI67 1.8586721384601 73.4521142378506 1.85873759187427 73.4502437175089 0.501217978786507 0.50118409776305
ENTPD1 0.716841701784477 79.7259268643485 0.716833263985409 79.7264016580925 0.499758326337974 0.499723506472032
