target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
FCGR3A -0.391417390125663 1.04573669976229 0.0263335607843912 0.0138551259840004 1.23782065395733e-23 0 0.00593023408478862 0.120625844021544
IL7R -0.161457171094799 1.03207633734621 0.0202181037865672 -0.0114057676727038 7.44053745253381e-08 0 0.0118560822654814 0.153773993718505
ICAM1 -0.489867137516091 1.04482593430387 -0.0564864270003605 0.106030830546523 2.64027245052733e-43 0 2.53732306518828e-08 9.01705167782896e-35
CD274 -0.303712099663605 1.04576284290414 -0.00728983389925549 0.000858655169624815 0.00108089211157727 0 0.47833554858665 0.91813365102875
CD19 -0.153283401355215 1.0397032538888 0.00991737773517043 -0.0192371862140716 0.0199878721881965 0 0.336021172022911 0.0199898110787246
CD4 -0.543807020687424 1.06157747828044 0.0392323218735747 0.0319044331363248 3.61155770339957e-50 0 3.77567638122157e-05 0.000315409303291814
MMP12 -0.276022797145826 1.02889781823957 0.0202012911477095 0.0226116753092651 6.26619940881323e-12 0 0.0766675655054031 0.0402244938044008
FUT4 -0.0331005327244034 1.08832002204922 -0.113376110361291 0.0336377999373417 0.305189393279658 0 6.72041941091417e-38 0.000168987433134223
CD40LG -0.166412847014446 1.02486872732145 0.0300503585714773 -0.0219265625850454 0.00532601985371143 0 0.00241194671324072 0.00764976896843557
KIT -0.240796167426284 1.02105821700528 0.0262205472655727 -0.000441063829192814 6.34088529996881e-05 0 0.0116505008484829 0.959505285292098
CD40 -0.0523248239659211 1.06394821883363 -0.055917329088876 0.00265289237550961 0.236761910045732 0 2.58049921521818e-10 0.739213044774731
CD69 -0.438053876329376 1.0552099816128 0.0381534746587494 -0.00881076156241286 2.60475468025633e-09 0 0.00273730387187818 0.374188995606781
KRT19 0.328096430365923 1.10857656203013 -0.138106031928843 -0.0191946448382971 2.63930340977245e-10 0 4.95865998521726e-49 0.0177844461318282
CD1C 0.0975907382677245 1.02074608681293 0.0158404477848494 -0.0558999912686769 0.221330444340754 0 0.257777307935943 5.46619523223064e-07
PDPN -0.780564611659764 1.05490991157077 0.0864673809777382 0.0322965320119053 3.99100875155623e-33 0 4.69857605547595e-10 0.00573080199049869
PDCD1LG2 -0.421127926761231 1.01511745748183 0.0280131420690649 0.0670151105506773 4.82752095206981e-58 0 0.000248898327384306 5.02962143248028e-17
FOXP3 -0.149681733520403 1.02741405932517 0.0257509394333134 -0.0262873315189007 0.039672881458054 0 0.00957079965934426 0.00147887238342032
ICOS -0.0735110159555142 1.04017907724665 -0.0154892129966046 -0.0113919204921735 0.300295291505034 0 0.114238035684117 0.141825967817178
CD36 0.131946848622761 1.05091543964754 -0.0134597659382504 -0.0627269393474967 0.0317967057451206 0 0.2191193814889 4.13392469563516e-12
LILRB1 -0.196733254774838 1.06699767695448 -0.00655114072688046 -0.0174900443235599 2.32345712076636e-06 0 0.441671817091565 0.0298118103186261
