target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD80 0.245436614097779 0.000200662378716521 0.245493505655364 0.00380458669002159 0.500355574917061 0.023310528073665
CD2 0.291639115782451 0.000836147456838576 0.294432743585288 0.72763555107933 0.51591227082347 0.0727133318039068
ASGR2 0.268055868576015 0 0.268138877294719 0 0.500450156920963 NaN
CSF1R 0.36163551619056 0.00588330867694054 0.361660885932519 0.0135140453455906 0.500336901614295 0.110598464729173
ACVR1 0.342222743392014 0 0.342517219405841 0 0.501144601040141 NaN
ESR1 0.351032867169936 0.00625313826184581 0.351750634699586 0.0594016537477038 0.507257198923464 0.0655754191981612
LPAR2 0.369494679244863 0.00434652582908868 0.369484750036576 0.010372867458035 0.499882003774528 0.135310106569533
GPR65 0.238420625562793 0.000587525328000771 0.238541060706377 0.00214560442477807 0.500617014135816 0.174906433860222
TLR4 0.28923177883748 0.000214053514883128 0.289398412295831 0.00370864501268775 0.500924025352133 0.0682092729602734
PTPRS 0.337731083783142 0 0.33777117228859 0.00218485176395888 0.50027892283947 0.155119614383305
CD226 0.199989362987536 0.0021286416666455 0.200037700228574 0.00370603970012762 0.500303440562225 0.246923739498163
SDC3 0.329366982590033 0.00122695186805521 0.329466948379105 0.00415473055940696 0.500456906139373 0.193507015766504
CSF2RA 0.222314262283925 0.0018019356930854 0.222351921193908 0.00543564999621604 0.500266653852401 0.053569887734291
PLXNB2 0.75156698468033 0.00216580954556234 0.751724338516347 0.0270669759287645 0.501014729067078 0.125597674275807
OGFR 0.823487273922158 0 0.823612604643959 0.000890380298014248 0.501355720296775 0.171718198068957
ACVR1B 0.283383845886021 0 0.283736417861793 0.0225530514767924 0.501743314146507 0.171718198068957
ITGAE 0.556286635137257 0 0.556293685690384 0.00453874936387599 0.500034913521524 0.171718198068957
CXCR4 0.212642138437556 0.000271596034656651 0.21386690391858 0.0216557707468901 0.507328016070426 0.174623955725497
IL13RA1 1.29183658473631 0.0218516449388695 1.29076014808333 0.178505954280666 0.492363821203805 0.068153918504985
LPAR5 0.25008925674824 0 0.250221707840176 0 0.500653232712017 NaN
CD300LF 0.206000142957292 0.00177971360860063 0.206080210521504 0.00169607109680836 0.500390066100739 0.516837788713841
F2R 0.558281634863516 0.00719373092154085 0.558287003570205 0.0113082364462969 0.500029179776466 0.317933053659899
TMEM67 0.358889000091555 0.00391012125478207 0.359143809251988 0.00560741744009108 0.501102305297842 0.332097316196523
MAGED1 1.04398580003763 0.0124847953462082 1.04437161512122 0.00663059388324228 0.502102713777447 0.693315158782257
GPRC5A 0.480428530549602 0 0.480602369421157 0 0.501402543096614 NaN
PTPRU 0.415935215864203 0.00267616715184604 0.415927598181315 0.00930461052639719 0.499948342945374 0.230837525720539
PLXNC1 0.380259370262034 0 0.380275584385741 0.00707898100862248 0.500099889713855 0.0259470669019357
IL15RA 0.198651518230137 0 0.198783675492868 0 0.50061400961444 NaN
FCGR1A 0.273235644567313 0.000547509109088962 0.273301228561025 0.000101433373963511 0.500352809600981 0.866593512624643
CD81 1.16225122400963 0 1.16246469063936 0.00303044563059185 0.501593633021157 0.171718198068957
ATP6AP2 1.00795540425938 0.00549282324273759 1.00812678800092 0.0207241200177699 0.500998998065575 0.165486730272321
ITGAV 0.571504056698254 0.0107556253163488 0.571675114236944 0.0099438985607081 0.501003658058513 0.531287986471323
MC1R 0.27125867566903 0 0.271325835232428 0.00149953111224566 0.500367185184366 0.171718198068957
SDC4 0.695533878618798 0.0410157031592484 0.695908879933893 0.0209320896553133 0.501976930976743 0.81615833120474
DCBLD2 0.455470536585158 0.00646805260318573 0.455598452459214 0 0.500792516406004 0.915483233344816
ACVR2A 0.560872274008855 0.000904175501731386 0.560852384053761 0.0445992594488276 0.499840710328272 0.0620415861057535
CD38 0.336556990156349 0 0.33659481029769 0.000460570775455693 0.500240398875108 0.129538085250922
OPN3 0.697288350824462 0.0127176325319145 0.697146533486439 0.105928772622094 0.499329323604595 0.073811985384861
HAVCR2 0.351407003082188 0.00148991163994139 0.351469375934863 0.0118226443459402 0.500332772576566 0.0354814793776734
AXL 0.212199098117326 0.000856742763392093 0.212249422303084 0.00296146529793595 0.500286828197267 0.0793240377253291
LPAR6 0.637233966417255 0.00665132024269766 0.637285765549444 0.0154561266543607 0.500341202798742 0.272377788919823
IL17RA 0.249058435196012 0.000891035316581412 0.249066323292734 0.00407614939729073 0.500070071279352 0.0605403078513607
DCC 0.205767801089023 0.000265432104029628 0.209968304221354 0.0543596010222791 0.520341136287122 0.102645654473074
PVR 0.409616018557126 0 0.409668715791499 0.0136117032880412 0.500310082909906 0.0467602682761462
FCGR2B 0.269545255981494 0 0.269628382459591 9.7257450681898e-06 0.500462641005547 0.171718198068957
