target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
IL10RA 0.00551187148039272 0 0.00551241840227474 0 0.500029242038715 NaN
GRM5 0.00550876731114622 0 0.00550911411541134 0 0.500018541166962 NaN
PROCR 0.0109597703257051 0 0.0109615717310107 0 0.500072691429585 NaN
EDNRA 0.0294073709601558 0 0.0294172766127732 0 0.500227244442416 NaN
TNFRSF8 0.0389406854628383 0 0.038943954033366 0 0.500088844422883 NaN
CCR10 0.0055083769810204 0 0.00550860556511412 0 0.500012220654718 NaN
TNFRSF10A 0.0315591345368525 0 0.0315712919986224 0 0.5003350494383 NaN
TLR2 0.0465220891480293 0.000493057618961645 0.046524436326726 0.000413297243492761 0.50005261587192 0.566430888494572
UNC5B 0.0498168810465998 0 0.0498213628011088 0 0.500132360319113 NaN
OSMR 0.0785089509761705 0 0.0785024985814234 1.0928815978839e-05 0.499788420885975 0.171718198068957
TNFRSF19 0.0270610462672324 0 0.0270657005793331 0 0.500112951123276 NaN
C5AR2 0.117424055427607 0.000387511577595356 0.117434131888476 0.000311115727203515 0.500204498573826 0.587029588484221
ITGA4 0.0109470344037019 0 0.0109490603176466 0 0.50008179609212 NaN
NPR2 0.0381753958648009 0 0.0381972071303972 0 0.500354239382332 NaN
IL2RB 0.00550849551936242 0 0.00550893280053606 0 0.500023378213148 NaN
FPR1 0.00557461997421951 0 0.00557493668177484 0 0.500016955943171 NaN
CDON 0.0638079655823489 4.20199059336657e-06 0.0640876109015825 0.00162870698660729 0.506311228835003 0.0440502464520022
ROBO1 0.136357714564757 0.000275824628324728 0.136378235464531 0.000146743481721345 0.500389937192057 0.704705715030205
PTH2R 0.0163335654799628 0 0.0163350180843135 0 0.500051506458634 NaN
CSF1R 0.0283073670916996 0 0.0283156212141312 0 0.500138163900256 NaN
OXTR 0.0240356693075905 0 0.0240428624775808 0 0.500213673683661 NaN
SSTR5 0.0240021102288845 0 0.0240083824456917 0 0.500186045104846 NaN
MC1R 0.046290199464384 0 0.046293726620192 0 0.500087354782905 NaN
TACR2 0.0133587898101372 0 0.0133634524835814 0 0.500153593273255 NaN
TNFRSF10B 0.0782939551942456 0.000152375640197533 0.0783003260107194 0.000166669122825858 0.500151770605046 0.4420933633241
TNFRSF21 0.0846018120348712 0.00237583259675624 0.0846133813624879 0.00220575887732974 0.500454311194791 0.539600931615742
CXCR4 0.117514131792138 0.00198628830637014 0.117577226097522 0.00275217853110324 0.50145026087425 0.327494429785512
IL20RA 0.0491444109237208 0 0.0493709673106986 6.96243753339543e-05 0.504619850299341 0.171718198068957
ITGB4 0.0338495836358836 0 0.0338661702566291 7.82303379082139e-06 0.500429210955945 0.116484735972842
RET 0.0240032463269617 0 0.0240116892056678 0 0.500250563059024 NaN
IL18R1 0.00550203719282079 0 0.00550238573494287 0 0.500018659906433 NaN
DDR2 0.0287042725884328 0 0.0287180364670176 0 0.500348013943305 NaN
TNFRSF10C 0.0410332397363325 9.65834472842486e-06 0.041343923913351 0.000694365288741827 0.506514219203351 0.141752756570736
FGFRL1 0.0583074061360063 0.000371055306846613 0.0583191381009186 0.000341653375716799 0.50031516354921 0.522918719962191
F2R 0.0985814518663653 0 0.098635113286855 0 0.501508958722173 NaN
FSHR 0.00550142697695855 0 0.00550216784625515 0 0.500039663582869 NaN
ITGB5 0.058947489396591 0.000743732637404826 0.0589652224694677 0.00080295979982713 0.500357234097422 0.464543803826198
NOTCH3 0.0877995983877134 0.00366451723478247 0.0877844388460783 0.00404988366574393 0.499522977246573 0.443968849539641
TNFRSF10D 0.00550919222026633 0 0.00550995891135103 0 0.500040990095843 NaN
FZD3 0.0109589619051117 0 0.0109617634643191 0 0.50011314853727 NaN
IL2RG 0.0109683998989756 0 0.0109709430905148 0 0.500102648291383 NaN
LDLR 0.0495478039890573 0.00333673682401036 0.0495542985483853 0.00311382937531287 0.500327863927598 0.537255030312844
IL12RB2 0.00551043932038311 0 0.00551133843574038 0 0.500048071327403 NaN
PLXND1 0.0962899330474965 0 0.0962798215792668 0 0.499632928600421 NaN
CD47 0.219365110705948 0.00261167996191904 0.219403033171599 0.00269931707279925 0.501118994999776 0.482316931716753
HTR2C 0.034399762019663 0 0.0344106761122578 4.30577858184789e-06 0.500337108141114 0.0873418690648684
GPR39 0.0560434936803742 0.000106056863983428 0.0560529207394599 0.000127069041025729 0.500186522929641 0.433036600490319
PLXNA2 0.0661289708788456 0 0.0661361256939064 5.10279162109883e-05 0.500209865559326 0.0592024292633411
CELSR1 0.129732477581525 0.0137453867144674 0.129735710829293 0.0141742359750946 0.500090769555736 0.481323996799749
FZD2 0.0343967752942883 0 0.0344069277777476 0 0.500313518140314 NaN
PLXNB2 0.274284353898825 0.0100380842408395 0.274311315719849 0.00990674679046627 0.500622519890214 0.513261164172024
CCR3 0.0133542775506962 0 0.0133575152270624 0 0.500106640926869 NaN
UNC5D 0.0240162103587433 0 0.0240234870566031 0 0.500215832803275 NaN
ITGA11 0.00557265949824819 0 0.00557348961810766 0 0.500044441475805 NaN
FGFR1 0.200404072301574 0.00307675291164772 0.200426315850547 0.00292865472500545 0.500487251276151 0.527568108284649
LGR4 0.0670546442701836 0 0.0670703685120263 0 0.500338278184105 NaN
PTPRB 0.0210831232336917 0 0.0210917556525978 0 0.500237156166223 NaN
PTGIR 0.0292279677156502 0 0.029237438490919 0 0.50028185140179 NaN
FZD4 0.0556739476765039 0.000415922106835886 0.0556842815889369 0.000398873801293143 0.500273466420592 0.517438170027749
IFNGR1 0.187500933069612 0.0050667971647956 0.187500503635004 0.00460902630655001 0.499989551346467 0.587570666435242
IL11RA 0.026930804553905 0 0.0269387310105607 0 0.500261070452178 NaN
PTPRG 0.14933746679947 0.000791252060383107 0.1494258385213 0.000853399357485829 0.501822047722637 0.466938641764436
IFNAR1 0.185902087716973 0.000848720483781962 0.185931090151565 0.0011239600180817 0.500556842150253 0.380611488218904
EPHA4 0.0109556980830841 0 0.0109589925189973 0 0.500132927527417 NaN
ATP6AP2 0.283586531563617 0.0094813795794639 0.283789278705644 0.00822518834945353 0.505253592413861 0.6364972541984
ITGB8 0.0966981619693638 0 0.0967455123761504 9.30833623078664e-05 0.501252453488055 0.171718198068957
ITGB7 0.0179139100355038 0 0.0179220242665527 0 0.500186184587303 NaN
PDGFRB 0.0343986419636724 0 0.0344068903566959 0 0.500254741163084 NaN
EDNRB 0.00550917981991412 0 0.00551024958119771 0 0.500057193501391 NaN
ITGAM 0.0417396715055538 6.88925781470062e-05 0.0419829212305805 0.000931364636605791 0.507636935634287 0.102387913931716
SDC3 0.0389944769185252 3.97735550495826e-05 0.0389987662665495 5.99745373562666e-05 0.500116811506119 0.295183832799995
FPR3 0.026333757665498 0 0.0263480164996427 0 0.500386729146922 NaN
ROR2 0.118520719794651 7.33042051259902e-05 0.118502517620398 0.00229061748048082 0.499540814033154 0.0190851610734159
DCC 0.0688884986145547 2.10027853784212e-06 0.0688933924394336 4.69374493370256e-05 0.500115416912798 0.182381393637401
ERBB2 0.121364663481417 1.54975640086819e-05 0.121363499789067 0.000181442552987887 0.499972666071177 0.102970005064101
IL13RA1 0.309037525039207 0.0097092895808894 0.309052276349664 0.00950229561670858 0.500287596049654 0.513379828889484
ITGB6 0.0838559516133865 0.00905806491453831 0.0837664089328072 0.0106487324492746 0.496854040134031 0.423732650788278
MST1R 0.0956752101387822 0 0.0956675482964705 0.000657311447658615 0.499788077232468 0.0565958838193971
ACVRL1 0.00550977342654129 0 0.00551073696910947 0 0.500051515239508 NaN
PTCH1 0.0973897343117381 0 0.09739957166191 0 0.500285262897834 NaN
RAMP1 0.0430300193191696 2.87374566978249e-05 0.043031038872843 1.40203521840632e-05 0.500025066800222 0.739206516099808
CD27 0.00550859189749683 0 0.00550938093773755 0 0.500042184432464 NaN
PLXNA3 0.0681490970249359 7.34174766724438e-06 0.0681618324034666 3.4998572686229e-05 0.500454216537235 0.228777860602685
LHCGR 0.0429340441817847 0.00103112716117736 0.0429457017993974 0.00104318354678227 0.500285210748665 0.496766102158545
PTPRM 0.0517874431360291 0 0.0519378172743478 0.00159254474855025 0.503346215667947 0.0985119262503365
VLDLR 0.0379619992105756 0 0.0379899399487896 0 0.500648742133026 NaN
ACVR2A 0.0445220696186427 6.45531892278006e-05 0.0445977468780866 0 0.502900278832034 0.99341374546025
FZD5 0.016415659522768 0 0.0164195111499589 0 0.50009704058483 NaN
EPHA2 0.00550850840980639 0 0.00550885788770071 0 0.500018684004228 NaN
IL1RL2 0.00551026333069957 0 0.0055107036339994 0 0.500023540673376 NaN
EPHA7 0.0927761389794284 0 0.0927760273588306 0 0.499996337569227 NaN
