target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
CTLA4 0.0230436372785599 0.587830237696171 0.00222525652936836 -0.0438488412546979 0.000501687778883591 3.2987949273126e-39 0.950674561900451 0.161144196850433
TMEM45B 0.00641749786634942 0.87849185406159 0.0152409517044348 0.0113074978123743 0.578265374596644 5.07772728687491e-227 0.615910350312387 0.665686859223043
GRB7 0.0491575645067355 0.74787122479055 -0.0331290390833382 0.0257702476466921 0.00135573086459244 9.46168966279892e-144 0.324598466324076 0.341558207502331
PBK 0.0213666473704171 0.234636454200913 0.0692307468421368 0.188139496977832 0.000731983013840766 5.37421144217454e-07 0.0668145240485687 1.17679991526291e-10
CD14 0.000543287187311741 0.901411274406591 -0.0207449413575604 0.0628364562291692 0.968043073381166 1.34782937508795e-246 0.54804199042689 0.0171752547298262
BANK1 0.0604858048168446 0.191161537361091 0.0230616535125232 0.00271367279829083 2.53851614268935e-11 4.00558248757075e-05 0.571159319716716 0.928219653816042
SOX18 -0.037250144662958 0.936138056327462 0.137138954052241 0.0167919223904445 0.026954677817647 9.06894621204414e-286 1.17404856421784e-05 0.49109617456221
ACTA2 -0.291037981916188 1.00022298796265 0.0245408141723612 0.162463547893641 2.37325774392947e-12 0 0.380891291909886 1.29094721145348e-14
CEACAM1 0.0201666936481424 0.619626251489185 0.082163654236505 0.0704316347484719 0.0732072728727333 1.32531893231631e-67 0.01621626282446 0.00910951039596381
RB1 0.10845884568936 0.300509774150126 0.105772614080867 0.0589459575058891 1.00240617167755e-08 1.86302995542468e-11 0.00217276430297292 0.0295678835857954
KRT19 -0.551814416660366 0.954664841672736 0.000178008685358771 0.204047731998757 1.05565904995537e-22 0 0.992630267121594 2.25697674722839e-33
IL2RA 0.0284710268284541 0.841537469425058 -0.00981056232512915 0.0264417941214558 0.152510481885452 1.14759642780634e-210 0.759379840788002 0.300109037812297
MAPK13 0.136949261324341 0.672867124256372 0.0461064208637526 0.0436921413556049 0.00306703954605929 5.8617367756143e-81 0.189657544484843 0.0861440343908532
MYL9 -0.638309141474038 1.03569284574836 0.132275622830745 0.0682712265493396 7.1015386929791e-21 0 3.99845495714872e-07 0.000611875770354951
CD68 0.0493246764758864 0.65618034788637 -0.0135721264693094 0.0134052359396555 0.000214910946989062 2.61879491064101e-71 0.689418587380272 0.631096369611789
