target intercept intra para.100 p.intercept p.intra p.para.100
MC1R 0.00110317816559402 -0.0145303446142519 -0.0128698372962195 0.313461072913176 0.937311354935101 0.909520426726876
EPHB1 0.00110088248929042 -0.0116770187253268 -0.0133053809835986 0.313965380392021 0.943511396210488 0.911803418074072
TNFRSF19 0.00112150631636102 -0.0665829165342832 -0.00915573609918533 0.30947240188535 0.878110962784574 0.911322021431085
CCR3 0.00111420333657165 -0.0192232141147264 -0.0113372255196004 0.311053753943508 0.888110539419994 0.92028015927572
EDNRA 0.00272531957050852 -0.225870819101056 -0.0123919559865977 0.112976583021681 0.484283810147204 0.852928441054184
TNFRSF10A 0.00350044064013955 -0.0523473140119374 -0.0261650115380231 0.164176832042255 0.754566137673632 0.832617130155917
FGFR1 0.0115201239254642 0.224257169785554 -0.112345841041787 0.00868664167498665 0.115170952447571 0.324452448870822
CCR5 0.0011288454151955 -0.0133931601189369 -0.023615841586386 0.307893732846414 0.89301801047603 0.872567310291784
PTPRG 0.00230846022143791 -0.0419861722595891 -0.0225549244150541 0.144686500428365 0.771746913426326 0.822432565801419
CSF1R 0.00378391287504252 -0.140964653849401 -0.0296719638077132 0.0752266093910646 0.62376267872776 0.80362988992903
ADRA2B 0.00112167383643662 -0.0519815613610005 -0.00869504346868641 0.309436250617034 0.877714749798418 0.915844676406042
ROR2 0.00110565370519254 -0.0132080682102333 -0.0113115032995757 0.312918437039896 0.918160288090675 0.915573247577725
DDR2 0.00335080694476452 -0.0891929218252657 0.0602439170903372 0.35406085471361 0.912144869508764 0.611938782719307
SDC3 0.00110989336540613 -0.00161118206769833 -0.0245700422224916 0.311991948609559 0.972703780293144 0.875982426199432
ERBB4 0.0156705843755616 0.0954768926962108 -0.126325958855219 0.00625622817101893 0.539685155575031 0.361378580865766
NGFR 0.00236715217415399 -1.02095676796388 -0.0119820692552046 0.139673987706486 0.279104746122792 0.917579783329215
RAMP1 0.00165803775185327 0.351619837010928 -0.0432683540400277 0.303095993373595 0.0610579682307587 0.751208282231076
PTCH1 0.00111223813696725 -0.0293290416863484 -0.0159905896121437 0.311481082490757 0.899658108788704 0.912919128741224
TNFRSF10B 0.0011271201487698 -0.0202260219581558 -0.0330010258714953 0.308263903173981 0.885817919243372 0.885509687473636
IL20RA 0.0236009767580343 -0.0516690043697763 -0.101673491101494 0.00094355110584148 0.791967608823479 0.394619588156714
HTR2C 0.00243794497318597 -1.01782673237744 -0.0289355542136478 0.133885062447889 0.266617073557069 0.847420968273317
OXTR 0.00109946353126855 -0.0083522218670741 -0.00754433875721612 0.314277622566801 0.923944672901286 0.933943749729355
CD27 0.00112597144242079 -0.0202153769149767 -0.0204751198211028 0.308510687920841 0.891987670162627 0.881642654310741
VLDLR 0.0011135475917988 -0.0172066803862568 -0.0122159274114717 0.311196259409427 0.898387504931924 0.91018433637678
F2R 0.00799475986728805 0.00815938928831851 -0.0627133996355159 0.0103899581226349 0.960153765114277 0.508043799886148
RAMP3 0.00110561886833389 -0.0086570431904835 -0.0205410164073164 0.312926064744431 0.920912554643095 0.913117847503915
CCRL2 0.00353105989402977 -0.0535817148104857 -0.0308323931892492 0.0711925836825992 0.678563515275232 0.765516979293296
CSF2RA 0.00222566364196202 -0.0147574997789027 -0.0179041551276981 0.3113519066423 0.902492030030567 0.907403998062125
PLXNB2 0.0391148475300275 0.301967334821649 0.0720168471454688 0.00171052245788096 0.0106213184087955 0.440292282093307
ITGB4 0.00252598943823065 -0.111924618941859 -0.0288441966807214 0.270648168082278 0.856418537721512 0.815314298709235
LGR4 0.00850688051198662 -0.108735545859606 0.113099642170355 0.0186369464078116 0.605440991765699 0.232848223358502
ROBO2 0.00658566563864552 -0.120820326495737 -0.0664040847499619 0.014799314104574 0.457695377015949 0.522936318872286
CD47 0.0168196277104769 0.0357114412711437 0.311594525109965 0.0215618164789931 0.772416718580724 0.00163928958460323
LDLR 0.0138499494445527 -0.00628006560246915 -0.0567451342147651 0.00689586325799024 0.954032939021392 0.505386883386434
IL18R1 0.00113857754130247 -0.0279460652339864 -0.0168586685483459 0.3058163783578 0.851105376752124 0.900821201205567
ITGB8 0.00110827723031642 -0.00722641994351824 -0.0200483014636434 0.312344698769675 0.922988077710774 0.902858926654327
UNC5D 0.00118034576232471 -0.0642330526156602 -0.0146552408992906 0.297103490377709 0.785404553703311 0.898213915766363
IL6ST 0.00882809422723633 -0.0876716741789308 -0.0909170671369781 0.00431632015553618 0.47023755052391 0.422817326274033
GPR39 0.00251871169152472 -0.105703665914411 -0.0403975093992717 0.127605180695087 0.612985175367083 0.77772809163001
NOTCH2 0.00392930581057095 -0.149951456560449 -0.0495071612844985 0.0713853234666426 0.608386829808354 0.693949745549846
IFNAR1 0.0179693320215984 0.238374179059951 -0.0151872192317576 0.00314769024030509 0.0445138844287924 0.882788027665051
ATP6AP2 0.059723369337144 -0.0456693234762575 0.0354852588500661 1.01323571673081e-06 0.703887485703437 0.64686505392406
EPHA4 0.00111314867591477 -0.0100075709453269 -0.0237527187044831 0.311282992772205 0.911769091856172 0.897537239083235
LIFR 0.00243948030393545 -1.23951313095184 -0.0235247351304766 0.133762520753325 0.266540360252687 0.887382682039356
ERBB2 0.00265623023177131 0.565854044906525 0.193028906612713 0.585685856345372 4.50023974565261e-05 0.0815549281045796
ITGB5 0.0296044962974762 0.253747901152037 -0.114086729615929 0.000188806799986645 0.0404024918409298 0.199555737348965
IL13RA1 0.0114788301923843 -0.167149920395727 -0.015622405779478 0.00361440744330169 0.432489659138527 0.871384889607718
ITGB7 0.0023904550055519 -1.00527133051856 -0.0458976105064138 0.137738095698245 0.27449228366594 0.852468331764254
ACVR1B 0.00680930530967753 0.0038254857647759 -0.0609334228435297 0.0581158569382894 0.97496028942273 0.665278379463715
PTPRU 0.00784732692471325 -0.0176774235204836 -0.0192654597924056 0.0389340016936675 0.94537368433493 0.84484934776307
ACVRL1 0.00231385635244507 -0.0374036801350958 -0.0331357333663824 0.144217314169833 0.780011873944754 0.800386278607301
IFNGR1 0.0224023095174595 0.321876639836582 0.025826096358428 0.00438799847258188 0.00845524163223228 0.786139233303645
PLXNA3 0.00112508930882057 -0.019475100412931 -0.021665981383429 0.308700376998218 0.897657993871831 0.879235302470248
FLT4 0.00225158056054482 -0.0154029883789616 -0.0263287121562805 0.15328470359201 0.899342090236468 0.827872239202702
TYRO3 0.00230541933448769 -0.0480902086362755 -0.030517274384736 0.144951657600868 0.783990011599651 0.809407235335172
PTPRF 0.0348000201001073 -0.258704263174386 -0.0743830553303109 1.9430576839131e-06 0.115751198626153 0.442619663133344
CNTFR 0.0023001806365014 -0.0314992674171014 -0.0255522298842403 0.145409741161931 0.789414447614679 0.81261321229777
ASGR2 0.00232946819988445 -0.0538950139862623 -0.0143411341187675 0.144811044198426 0.748469463356474 0.854982134732755
CELSR1 0.0118439907704516 -0.248533084730229 -0.104845380717504 0.00205792320118027 0.274576666552802 0.375480299834266
MST1R 0.00238169679802112 -1.1792061443587 -0.015140662596011 0.138462140724613 0.277238489898416 0.917344159804482
IL27RA 0.00110033543626303 -0.00847965983916341 -0.0113447766459754 0.314085711600828 0.927141892943994 0.9267954085119
ITGA11 0.00471100432792304 -0.0176461827710815 -0.0606124437448686 0.0378146983245371 0.86114805024211 0.581569083778969
EGFR 0.0226500057172781 -0.143164724580287 -0.154340681154934 3.62550195289397e-05 0.298227449153297 0.121409516353482
TGFBR2 0.00539374956354985 0.0414982912608237 -0.0350670268556869 0.046125746364424 0.865159299527335 0.688641383074953
CD46 0.0126888952059832 -0.121292388287813 -0.0611365055094384 0.00118547090542646 0.393131353559761 0.596612666638067
PDGFRB 0.00194463447880219 -0.0421431480592374 0.14964973993993 0.217088143638147 0.716667224706706 0.22066469852455
ACVR2A 0.0069911574120302 -0.0453973719949689 -0.0321034519530248 0.0172427390752877 0.76827270083781 0.789784670282654
LPAR4 0.00241158313159777 -0.964561181196746 -0.0104596476613792 0.136008796967846 0.270739392541655 0.917773161629863
FZD6 0.0265376662399234 -0.0887313032372489 0.00632844267554824 5.12866624913952e-05 0.502284130413747 0.945767378211148
IFNAR2 0.00691819545520183 -0.0530038082095215 -0.005306668220399 0.0325204810634646 0.616025525073955 0.959587676290147
BDKRB2 0.0167377414939997 -0.26367545049817 0.0518363732928188 0.000916564836607951 0.134472098692806 0.59469922318281
BOC 0.00461447125164175 -0.0313453109909937 -0.0455045280609781 0.0393253406956319 0.751340436174916 0.692010892895853
DCC 0.00240109707889444 -0.991076493282084 -0.0193223834601948 0.136864006855138 0.273553728047804 0.909262265217138
