target intercept intra para.100 p.intercept p.intra p.para.100
EPHA5 0.00082533907017423 -0.0106270067288493 -0.0130096299409527 0.0440452537910336 0.875558305580413 0.828059498558251
EDNRA 0.00190165711577527 -0.026675793619835 -0.0258373482788121 0.00225942539364783 0.700110657585172 0.651048564395624
CCRL2 0.00258991154876535 -0.0146155546457313 0.0265084805904116 0.00258682880419823 0.863481121342351 0.576599997908108
FSHR 0.000411020084529807 -0.0117741577197141 -0.00773082251276287 0.153613587727737 0.869146603572738 0.923047403957081
TNFRSF19 0.00350390722092828 0.117478635905279 -0.0386916308333046 0.000898266488916303 0.0473948345874006 0.460478431778153
IL11RA 0.00374446770669031 -0.0655263054888899 -0.0350257459073614 0.000215036364665249 0.403512302776848 0.520072254918227
ITGA9 0.00325886792161061 0.0812591577078425 -0.0235303502962132 0.000212158976384065 0.280615770680229 0.650755881494498
MC1R 0.00160018607884838 0.30645057139441 -0.0181492530559947 0.0383857704129942 0.006701438868216 0.710077134890217
UNC5B 0.00263421471023915 0.133532383387179 0.0527969649501532 0.00197253276146371 0.0721431874493191 0.227051837630664
TNFRSF10A 0.00390300473985206 -0.0650515461410272 -0.0235232800208583 0.00016307724605246 0.419193383991958 0.69359481692406
GFRA3 0.000844518075212092 -0.0528191114003246 -0.00965006263982754 0.04080143298393 0.705222185342047 0.835343687283343
TLR6 0.00253505154090477 0.0197555357453977 0.0156769725972573 0.00083627946370611 0.761391733785649 0.788146572577205
NPR2 0.00105463676794774 0.272571726028774 -0.0189186350905379 0.0545149071173146 0.000399843564772584 0.737981111813179
DDR2 0.00354112953674987 0.00983502233862953 -0.0424896491415125 5.96710455830385e-05 0.888925339736388 0.395647055548815
CDON 0.00671247471602346 0.513089250458755 -0.0468593371556845 0.000155174623058123 9.40750881146011e-14 0.30487156858424
IL2RG 0.00694215123079991 0.222398556090621 -0.0557720327640205 4.36413537590077e-06 0.00187999025136269 0.257918688919688
FPR1 0.0015622957808455 0.0651651788616699 -0.0175035040286054 0.0171347075669619 0.517493228701594 0.733820439811444
RYK 0.0195185943685196 0.273490046741194 -0.0493384488787087 1.27513148306553e-10 2.62140096819105e-05 0.246295138797095
IL2RB 0.00208168267692164 0.236383198201214 -0.029321355963816 0.00596622775455948 0.000774218404790654 0.49129170225881
TNFRSF9 0.000619927863024326 -0.015176957346622 -0.00822907438919498 0.0796933321171661 0.82395412350238 0.881650913709748
IL12RB2 0.00105330994192277 -0.0328639496524301 -0.0170087886059106 0.0223379674891437 0.704874334362316 0.780641046139131
NGFR 0.00138458602364012 -0.0340308277654088 0.0556757379702556 0.0111529775988816 0.639484416839651 0.309217647757295
IL20RA 0.00294853140072295 0.174922903723607 -0.0243299689963274 0.000935443910040422 0.0379943219113672 0.62888726701064
ROR2 0.0109305615436769 -0.00365510349134475 0.051392353718343 4.3969657182009e-09 0.957865239763646 0.261543036480298
IL5RA 0.00173671399658714 -0.0735671883041346 -0.0250706106302613 0.00334587887676115 0.513681567504073 0.676445728067848
TNFRSF13B 0.000619081506309242 -0.0172466980195363 -0.00976972091589917 0.0798992149909527 0.838233764522598 0.870431770872978
CCR5 0.00519043514346543 0.119661121221995 -0.0189366591312014 1.04327857465929e-05 0.0635725494404345 0.700031141412758
TLR2 0.00475244269754815 0.0580410888194622 -0.0344518005283227 2.42682461417943e-05 0.52361162185637 0.468433998191355
PTH2R 0.00164856344954284 0.122447241401037 -0.0259975578450463 0.00837791408368828 0.0987080606070003 0.635971959046493
PLXNB2 0.0151327556714672 0.199298542521091 0.019846105896961 2.90791227424897e-10 0.000575801778493566 0.622867393463753
OXTR 0.00511797116871497 0.108052676584046 -0.00378921243675775 3.32458318981437e-05 0.15062548006645 0.942444179192797
PTCH2 0.00148824586247053 -0.0481814687244867 -0.0150261036026742 0.00660990034151245 0.597031315530249 0.768306299805641
CXCR4 0.0158013254170216 0.4109985004166 0.127163346437493 8.53603101498836e-06 5.69313631468782e-13 0.00148227642545163
TNFRSF21 0.0027933654031135 0.0404972590987635 -0.023746156194255 0.000394068869775333 0.561762322836447 0.609853610962408
TNFRSF10C 0.000995655193526988 -0.0109416244216632 0.0246161089025653 0.0292350332894909 0.844164881427424 0.584641711661238
ITGA5 0.00270880375117977 -0.0209017043548348 0.0621223560454121 0.000679489422493538 0.763681232836585 0.217269391496226
FZD2 0.00416678986989633 0.0894981358404491 0.189764275574058 0.000459704156024512 0.194563522584481 2.94717749702733e-05
CSF1R 0.00985418682411891 0.276182776109884 0.034815670113824 2.6919354415924e-06 2.30510882656949e-05 0.427493426657898
