target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Hepatocyte 0.317867487731323 0 0.184523428487703 66.1602470172153 2.96480670585526e-15 1.03177234030757e-12
MBC.neuronal 0.137387003523841 0 0.135519094406601 2.63280385243782 0.253202743518735 0.00131920940542329
Endothelial.sinusoidal 0.0375483313920893 0 0.0370890825199496 2.45291878742634 0.454005854960907 0.000182002302912297
Endothelial.vascular 0.0992807739962154 0 0.0912715587280686 15.0686306633846 0.0548137289597495 0.000115746854621017
MBC 0.3826092101452 0 0.290818563397482 42.1596892630335 1.99362404217382e-11 1.1722326410782e-11
Smooth.muscle.vascular 0.056707552509658 0 0.050995401580716 18.6805669951151 0.0646243956249114 2.71232649616128e-06
Fibroblast 0.0829656641644274 0 0.0745088361432857 19.2604953013105 0.0137407239552779 2.53610487361365e-07
NK 0.0668793361515658 0 0.0668250640997287 0.119592380967525 0.496761641155611 0.0408735083485658
Neuron 0.0608721691463721 0 0.0572772016848197 11.0878068575123 0.231642779231283 0.000139395718851247
Macrophage 0.0558391271325408 0 0.0536601959372686 7.54334989424808 0.234405252755454 0.000121033528363424
Stellate 0.0207013460656115 0 0.0203314869134423 3.88067117625493 0.448636333824723 0.0158047506353745
T 0.146692265689269 0 0.122321115530453 30.4303917826598 1.29778542508056e-15 4.32595846648948e-14
