target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CTLA4 0.673408775848437 2.47535318819676 0.670898806069335 2.51413548657846 0.488893838744014 0.491775645803124
BANK1 1.22547310716602 1.69637126752303 1.22591658181259 1.6253014679592 0.50174296548387 0.540956791921672
ACTA2 1.54697515813675 8.1171666084074 1.54591752456242 8.21920846374161 0.493732664968086 0.471407536400117
GRB7 1.15215587649117 0.563284221599568 1.15209324273731 0.563897211985374 0.499703860488454 0.499285039129004
FAT1 1.69388062266915 2.27875276881195 1.69533872889531 2.10992396116265 0.509413277398107 0.615393655884306
IL2RA 1.51077885595733 1.23150430700398 1.51101100379527 1.22921994898045 0.501368922287895 0.502055284524341
CEACAM1 1.06861648429401 0.185630585013303 1.06853063369844 0.293371547743012 0.49945076990814 0.22665581587042
CD14 1.243444939512 1.33437684432667 1.24429830393486 1.29777416894454 0.505429314051566 0.529465211360723
PBK 1.26139458714519 6.19482334223403 1.26131938632493 6.19895923835962 0.499655998848812 0.49903483913717
CD68 1.37086355076607 1.04415367864323 1.37022650839227 1.11036960356758 0.496500352331975 0.438145509761626
SOX18 1.40115111606627 8.0092295716689 1.40138937742107 7.95622247236977 0.50148679188327 0.510233249866463
TMEM45B 1.47924963715898 4.3129262202347 1.47951909822494 4.27015887581708 0.501383829440124 0.513120902170286
ACTG2 0.727855955688358 2.1054409838931 0.723397036402707 3.67651153883938 0.478205204885476 0.120512332712833
MAPK13 2.2472360415824 1.70238792405517 2.24792833389949 1.63367496779835 0.504962411016917 0.540364040658097
RB1 1.84425221070969 1.47923709729742 1.84125869645281 1.78970279696036 0.485057033228824 0.32933402092388
PDCD1 0.583941791996126 0 0.583987915409027 0 0.500163630330803 NaN
BCL2 1.24692214763159 0.22400815239619 1.2465979617484 0.234880174738462 0.498553720585445 0.47570628788259
MYL9 2.14545409506965 21.9974466315359 2.13955443980441 22.4148622586054 0.461533446698959 0.445259472929121
KRT19 2.74273612775451 52.7505226313757 2.73742840245397 52.9345605627297 0.450687950781371 0.449592457371666
CTSL 2.62067732927182 5.10805555810425 2.62003910113576 5.15658014794207 0.496558181518104 0.480606374276381
FCGR3A 1.94356419674464 3.4790946084578 1.94307388931636 3.51784225417864 0.496522123174347 0.483433085288392
CD69 1.2665530725124 1.75526156334741 1.26732670417403 1.67345634895674 0.502964650110891 0.53743447489568
GSN 1.65231377270357 0.451268307968544 1.65053354814833 0.594943802968827 0.492747874681769 0.28016462889176
CD163 1.56005879060481 56.7561138538337 1.56027997903709 56.7449538140819 0.501298763999327 0.501234995317156
CENPF 1.80453190627738 36.4712674997879 1.80370861882531 36.5435355300314 0.495389335572555 0.490640729986219
IL32 1.93417439375668 9.36184309151299 1.92632586833966 10.1325543285116 0.454874753192764 0.383746331349334
PDPN 0.958183742332407 0 0.958491010257698 0.0680774570258624 0.501243081368417 0.0842578650825478
CXCR5 0.821373238351984 0 0.821794948790907 0.0108415795941141 0.503594863608579 0.171718198068957
SOX4 2.82911737128859 4.7379889194266 2.82575209918824 4.95941789951033 0.445409718592227 0.411284504965261
MAPK3 2.29404702304598 8.4441074590047 2.2931256593988 8.51320328679586 0.491985402942821 0.481790949139447
ACTR3B 1.92959577549644 0.899241935633885 1.93002993870193 0.905377824501894 0.502599642465343 0.493042646238685
FCN1 1.21332447725848 15.3201946435363 1.2109661579119 15.4128297019311 0.490862419441022 0.491551505963817
KRT5 1.35099901801301 1.80751511258081 1.35056012306829 1.96155392450168 0.497642441367159 0.419098879248214
TMSB10 3.69102322379367 8.79961175358221 3.68510265108909 9.09303631143848 0.419206799646882 0.400950203267092
CD19 1.0672503215002 0.0983431005373869 1.06741875310074 0.118683805110373 0.501322277434166 0.39802311460968
RPL13 1.96908470678136 1.30013841845496 1.96876084398347 1.3586703343357 0.497074887203622 0.459545089760206
MYLK 1.91856863090274 13.4810527458719 1.91386470813659 13.895751025828 0.4715422443551 0.44188857836865
BGN 2.35254950388853 51.4644186371504 2.3419681127572 51.8976734157249 0.409642998835935 0.376890221651371
GZMB 1.12186073195065 4.49174696377582 1.12025929823888 4.71732986832641 0.494245409288694 0.450171672212107
IL3RA 1.40131698131654 3.18114134212949 1.4004140906451 3.25461139921231 0.494731729125565 0.479060831926817
CD7 1.24571192030338 1.04264448370607 1.24582922864291 1.01529231496782 0.500507066500168 0.522866944909371
CEP55 1.80635503565454 25.8750715477073 1.80615594166761 25.8835066959029 0.498768768153946 0.499077839050919
ADGRL4 1.31295445381015 12.8488289205777 1.30824195796939 13.4841749270793 0.459586797063881 0.424601041479221
FCRL5 0.884830231938527 0.0342157579980507 0.886485017856685 0.185198260639349 0.50916541588268 0.0835392538319553
