target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
BAMBI 0.369829079719355 0 0.369949768807332 0 0.500512228737819 NaN
IFNGR2 0.360977425024616 0.00499355815960723 0.361248580079981 0.0310142551522408 0.501537036244918 0.00507231743434911
ERBB2 0.523406939227157 0.00631246900800519 0.524632605946993 0.265171926300241 0.506687804553984 0.0542081624470071
FZD7 0.353349050184474 0.00293181708793111 0.353455332689198 0.00514841813951228 0.500508748083024 0.34703906583916
ACVR1B 0.595173213742845 0 0.595115171826501 0.00936139620441034 0.499635228136613 0.112371313986187
CD151 0.610475931118642 0 0.61069863321629 0.0261841426909459 0.501106683726429 0.171718198068957
LTBR 0.424610228610012 0 0.425025217791224 0 0.50154979591592 NaN
IL6ST 0.651894978966481 0.0039371901383789 0.652239418014892 0.0244384597067537 0.501218675103155 0.213967290302161
PLXNB2 0.453850772446496 0.00494865217592677 0.454018439546834 0.00975416877739943 0.500824820099894 0.333237370370927
ROR2 0.375972471226173 0.00675249601149619 0.376014082192569 0.023346809184035 0.500265436553125 0.0137233417492452
ITGB1 0.564705861974787 0.00207057260691923 0.565782879399939 0.574342015567092 0.505473973936492 0.0781593584920327
PTPRM 0.552739247674524 0 0.552855158723447 0.0310836625302002 0.500433832844132 0.0610536414591152
LRP10 0.617606145725088 0.00181924155033153 0.617676716960032 0.0540768435443906 0.500301985739379 0.0295420798700686
GPR39 0.236207931633151 0 0.238786367860958 0.00531077259348645 0.507793559546128 0.171718198068957
SORT1 0.636961927007646 0 0.637192749444825 0 0.501182617936056 NaN
NRXN1 0.787963876514636 0.00286589407073823 0.789787155757232 0.393137105990526 0.50710839794717 0.0417702345469723
ERBB3 0.597557716463771 0 0.597715903696718 0 0.50087611555856 NaN
CD81 1.19505380400372 0 1.19554975869325 0.0247181749201775 0.502218222011348 0.139091258755
BCAM 0.784371476386684 0 0.783621081874897 0.173164406302637 0.496622936192501 0.139701346711405
ADIPOR1 0.523926608577612 0.0109424189408225 0.524417047040488 0.0192831820083528 0.502288357369465 0.29831566409141
PTPRA 0.492973722042666 0.00602129337314405 0.493149487574192 0.0158990657137004 0.500796186151844 0.216690082278151
ITGA3 0.363768170439205 0.000407785688553153 0.364313835825307 0.000589325345440317 0.501503412552258 0.401624151117203
CD36 0.715834051793388 0.00917345418539051 0.716143610355237 0.0120462248376418 0.501353749804787 0.425896794054105
MAGED1 0.774277571342297 0.0307116917100181 0.774975014587167 0.015450468267092 0.502469074431078 0.771928850172166
TNFRSF10B 0.254960844718766 0 0.261684629587266 0.214165977442593 0.528168142863182 0.0663135010542457
LRP11 0.488872271117042 0.00867953379615538 0.488938701102295 0.00998457345523396 0.500658930095371 0.426856650357745
PTPRN2 0.848617057054836 0.0325680027102138 0.848581603210052 0.0921998784688471 0.499721515081069 0.13961469611034
RPSA 0.730482009361105 0.00715584141545045 0.731158639145453 0 0.502461080739758 0.907142991429799
GRM7 0.296337534613647 2.23274111536116 0.296539059156955 2.21154018241589 0.500814022221931 0.503993502012988
IGF1R 1.39930201169534 0 1.40086617188481 0 0.510024105191258 NaN
BMPR1A 0.417467772391215 0 0.417896370833548 0.0320484943784471 0.501746803538423 0.0188093953254417
PTPRD 0.490030783139126 0.00828495791049488 0.490107461034789 0.0173479988215552 0.500347446175579 0.247738251487133
NRXN3 0.627487391888518 0 0.628505246227492 0.152913359629672 0.504775550061875 0.0898895387180149
ITGB5 1.19751339080642 0.0409255245194118 1.1975917703484 0.111704651142618 0.500362470339102 0.0828947701720634
ITGA6 0.53750527623878 0 0.537931449641377 0 0.501767743495846 NaN
NEO1 0.325092101219144 0.0407578484279691 0.325321343781863 0.0184999382332596 0.500914418725516 0.697434895230788
AGTR1 0.649008957259994 0.0186333915595571 0.648856812072702 0.0670312133592554 0.498986761718544 0.0811212189011361
TNFRSF14 0.499441669739015 0.00582014970317291 0.501058446910673 0.357966260148685 0.507797290310317 0.112891626968345
PTPRT 0.373823207599247 0.566189039616826 0.375302100175359 0.476110381907237 0.505759352212797 0.565124688228854
HMMR 0.319054990367244 0.00131821362548967 0.323305948800567 0.205808789398705 0.51714661855973 0.139921113218902
CD9 1.0662777479938 0.0116401423333989 1.06718049181835 0.0164436450152883 0.503933376361495 0.400820965513629
IGF2R 0.565363741403383 0 0.565455189441259 0.014327382562187 0.500834568205935 0.0673648139557322
RYK 0.598766352606247 0.0562814567446457 0.598837723362382 0.0747886234264405 0.500406848203665 0.383695337456113
CD46 1.07236103661386 0.00208836651736766 1.07264927890429 0 0.501887497172843 0.828281801931043
LRP2 0.879735655549211 0.0351160177293197 0.879817435728252 0.0550034574301062 0.50029771101242 0.358608717355113
NMBR 0.379352556070497 0 0.379465418167829 0 0.500369552829551 NaN
TRAF2 0.337234466212218 0 0.338304620465798 0 0.504028225847529 NaN
ITGAE 0.403794337491848 0.00276498941290448 0.406154867008667 0.148693849947319 0.509449455994749 0.105185926031614
OGFR 0.446683787517436 0.192475559394384 0.449169544080497 1.36243293000332 0.509157809107197 0.116674815663511
IFNGR1 0.277380351233485 0.0053344788978249 0.289334791609809 1.3572891134525 0.546782478501516 0.0987009048454866
ALK 0.281731932535423 0.00112111919563618 0.282178626774846 0 0.501616907643443 0.828281801931043
ITGB8 0.456817370422725 0.0287203148582704 0.457224180667211 0.0598310622088138 0.501504064059228 0.132211827516199
RAMP2 0.293632002938121 0.00063883162088274 0.293883097067271 0.00355401155468171 0.500868590346639 0.219534366390088
CELSR1 0.24926125488091 0 0.249528319952832 0 0.50093694898819 NaN
PTPRF 0.63043869734956 0.0441660439387825 0.630485388922489 0.0612000084393294 0.500223207559134 0.330902293922026
P2RY11 0.315518530607089 0 0.320891086028522 0.962869911075593 0.520678332981319 0.0285256970468077
ERBB4 3.05693701067657 2.14139329421675 3.00273879994573 5.51424017033085 0.00193649030843379 0.00284777878302409
IL13RA1 0.401868256194609 0.000258442866875042 0.40214069570004 0.0227308605195453 0.501093303888117 0.04208064696599
LRP5 0.324088567877298 2.30933874765532 0.324139033275279 2.28395672579287 0.50018909667506 0.504454321464273
SDC4 0.615651185319799 0.00649189905012615 0.615985884865034 0.00366311072812375 0.501433239291275 0.664936052706286
NPTN 0.593526846600252 0.00749603068555871 0.594169320747538 0.0390444749310059 0.503404986336871 0.13199523070088
RET 0.438701758432108 0.00370677993830171 0.439032641319302 0.0155364853770024 0.500944847516123 0.149047303785095
PTPRG 0.323587175529398 0.0104395858946615 0.32365532102079 0.0217357498865545 0.500359103149982 0.0963943533282576
CLEC5A 0.27023952184639 0.0399750609334493 0.270435548732086 0.0447099262107886 0.500621112401573 0.468978083099836
ITGAV 0.75250421102244 0.0126907861689252 0.752625450773059 0.0390157506865585 0.500545564713182 0.0947254846432137
LAMP1 0.63968730196639 0 0.639962384795951 0 0.501234163172543 NaN
IL1RAPL1 0.330762718291361 4.78500552006282 0.33142312741679 4.74491856691285 0.5031873469701 0.5056691394328
PLGRKT 0.364097687660689 0.00424257894684699 0.36418335367848 0.0121270525293216 0.500339372552128 0.131403445609598
CD47 0.836942646997131 0.00305732607563836 0.837403775489801 0.0108243182077794 0.501302606758018 0.252469624423866
TSPAN1 1.14504038761013 0.181821943328866 1.14481923280895 0.245893189814095 0.498492373270391 0.276917090828325
LRRC4C 0.420646138612406 0.0353264472397441 0.420743656546325 0.0324706854332091 0.500548320201707 0.54196288749144
APLP2 1.12353402723922 0 1.12280845195039 0.0991986367774078 0.49590606241153 0.0303505080194723
BMPR1B 2.1564786822162 0.35614932607509 2.15373353343457 0.451376787347125 0.482899553605765 0.331097548209014
SIGIRR 0.514414712851298 0 0.514611619052722 0 0.500728420003318 NaN
IL20RA 0.446464946252225 0.00641957231043877 0.446614138397752 0.0164291052716925 0.500740648807965 0.193737687031381
CNTNAP2 0.480091018286408 0.322573113732646 0.480260016267244 0.29962515398829 0.500534695112711 0.52854535191804
PLXNA2 0.540781641457116 0.0954395282875653 0.541735634248281 0.254050774913904 0.50297303301402 0.14547336950589
LGR4 0.562025774718478 0.015225639587132 0.562452026673366 0 0.501761069860994 0.828281801931043
TSPAN15 0.388315433094543 0.00237007389824795 0.38834906477693 0.0086034690039194 0.500180962648492 0.103822167753175
BMPR2 0.321565226734718 0 0.321898740262034 0.000119555898796531 0.50106375364306 0.171718198068957
LSR 0.519094904022421 0.00329291510165697 0.519389375457854 0.00430534521998482 0.502469766865588 0.427029753874727
LIFR 0.275849119268903 0.00303270157901436 0.275932166955731 0.00735036838113823 0.500311585532632 0.175442627616549
ESR1 2.59349928328097 1.04301743924542 2.58752873397301 1.48401838099528 0.461375801720593 0.154023840090487
ATP6AP2 1.20732852911314 0 1.20802106829321 0 0.507868655152317 NaN
CD63 1.63919248768538 0 1.63861838683118 0.026300475750306 0.497471643212835 0.171718198068957
ROBO1 3.02096845658135 2.40207418965963 2.96522110406285 5.76975467145313 0.0115980009304495 0.0102761345154608
FCGRT 0.51921768283011 0 0.521196595207075 0.187175848980553 0.506589473740021 0.171718198068957
CD74 0.283646227267113 0 0.287003949465781 0.397656731468891 0.5151340225149 0.0909319341689768
FZD6 0.435440521401923 0 0.435514757716359 0.0224158402636265 0.500354281315522 0.0450135963742031
