target intercept intra para.100 p.intercept p.intra p.para.100
SCARF1 0.000355289989898656 -0.00877454919009189 -0.00424126626383018 0.314625739391113 0.933361662360757 0.943020047492821
CCRL2 0.00057997163048992 -0.652029293847672 -0.000924082293416313 0.198851705108966 0.420391683623697 0.985286095072585
NOTCH3 0.00116216835445976 -0.0949206716634381 -0.0112324637222576 0.0689067222199132 0.599582469125206 0.885626515947858
FSHR 0.000355053628020567 -0.00820676623413034 -0.00754149135219285 0.314786791457913 0.934110579535411 0.944972521095786
PTH2R 0.00109279499654878 -0.0247225261631377 -0.0149562341260307 0.0778695424246953 0.792130058721899 0.841900750993089
CXCR4 0.00170044011829489 0.00344571807428196 0.0331830826122175 0.0338756159056432 0.964874482543982 0.650218315872191
FGFR1 0.00233131243315658 -0.0852632266022047 -0.0235397381318619 0.0106626827399249 0.526161622958044 0.712830061741957
MC1R 0.00417748754779748 -0.0426289151477291 -0.0435890052896588 0.00151987791282889 0.551197040169016 0.529630706969956
EDNRA 0.002610513423327 -0.0352386135008421 -0.0243362617975423 0.00837813118328112 0.766726995650237 0.675574756106681
FZD2 0.000390557453023918 -0.0963857141230657 -0.00593533038288198 0.291745623053385 0.74331413498063 0.935398882270982
ITGB4 0.0112585387153633 0.107024236377598 -0.0170655208016523 1.31991146191926e-05 0.216179428661692 0.760766290024042
TNFRSF10D 0.00124945991812476 -0.144973603452115 -0.0180526100797758 0.0592747629435813 0.479044030351081 0.801326963366317
TNFRSF10C 0.00111971511125988 -0.0496371778119988 -0.016779759161371 0.074183685786969 0.704475105621723 0.834614083603154
CSF1R 0.00356547964311891 -0.113386209320564 -0.0400718424963456 0.00143583244904875 0.351601882579412 0.576300681564563
IL11RA 0.00276827737394453 0.0369720130059454 -0.015476677847803 0.0393802440832434 0.703898497932663 0.787066633580061
CDON 0.00148772178497884 -0.0399640092522172 -0.0165492291665165 0.0404252216224299 0.710527731839059 0.788547100127959
IL20RA 0.000354297394466431 -0.00495540006688604 -0.00460686562719395 0.315302797958978 0.944225921852373 0.946324713797831
DDR2 0.00327573875925028 -0.0149510062013305 -0.0242051642129839 0.00659175040429002 0.839526713460927 0.730288956435788
HTR2C 0.00148332302561503 -0.0369033260140266 -0.0214415855244522 0.0398577583707218 0.704982370970944 0.770056327398548
FZD3 0.00270944750608546 -0.063400189196027 -0.0333920099683172 0.00731347988951249 0.633683569868337 0.64260481980092
ROR2 0.00183032878388598 -0.0293168967083896 -0.0201845800364001 0.0224314723787247 0.743257107172694 0.745475632950587
ITGB5 0.0115075795998021 -0.0521333934585406 -0.00701270824782273 7.33355757780246e-07 0.506103439408788 0.901989130042218
ATP6AP2 0.0378261305694958 0.000393590657081893 -0.0779399576518715 2.68361774357589e-14 0.99577126338009 0.152957534729188
ITGB7 0.00109979827109936 -0.0328968787924771 -0.0195302171504298 0.0768072677048279 0.775910389841424 0.817251311513459
F2R 0.00794417708314026 0.133777252094849 0.00172400658918818 0.000118442820396337 0.161778516275014 0.977730974138457
LGR4 0.0014808536224423 -0.0307723047743773 -0.0237502729020816 0.0422865844724801 0.785914382701089 0.772567951532177
CELSR1 0.00153026006612559 -0.0586686110325935 -0.0232941623810937 0.0387076739601602 0.651158196640235 0.771728912164078
EDNRB 0.00106377501618466 0.00365005939225988 -0.0147676386700215 0.0853129200302922 0.961740154564699 0.837453521025489
ITGB8 0.00107620598225714 -0.00883493605914125 -0.0111276456709833 0.0800447305783321 0.868347066034033 0.845476914750393
PLXNB2 0.0212032336144291 0.0166570242384342 -0.101439878833506 1.14773181312133e-09 0.851181733307293 0.075074418939967
RAMP1 -0.000580932135548603 -0.00626203248671337 1.45430419996213 0.401271543127946 0.971803842483497 1.93024256786699e-115
PLXNA2 0.00235516650080482 0.182813265495489 0.105691709395365 0.0320298462203407 0.0669338385724444 0.0784402954063864
NPSR1 0.000354920114719674 -0.00253257275060465 -0.00579642596647201 0.314877812278195 0.955675370196695 0.928209000889606
CD47 0.0468561271085845 0.183418757946111 0.00779812979062741 9.04812585343593e-12 0.0124420590828911 0.875691180218654
CCR3 0.000356547926011305 -0.0147073549081464 -0.00417807303367676 0.313770416904956 0.913930267668757 0.948293789950202
LDLR 0.0042425024859863 -0.076066236950019 -0.0315083784117053 0.00149925671353902 0.474492648721718 0.620478053688827
ITGA11 0.00107850792935519 -0.0580919731298837 0.0286669726771222 0.0957609678957831 0.79133812018419 0.654508679775574
ACKR2 0.000729498691793445 -0.0262048157292631 -0.00889965217158432 0.149578302129459 0.809747491951389 0.889476317651072
CD27 0.000741686906241703 -0.0511583511425023 -0.00708244240559379 0.14621953215212 0.754634903571249 0.901751064932079
ITGB6 0.00392489751413532 -0.0261281656023083 0.322439315575883 0.00694083355803862 0.734999334313068 2.72113247682839e-06
UNC5D 0.00110100786793522 -0.02930445364479 -0.0123711450531248 0.0813625688691671 0.827888777474677 0.840319818853768
ROBO2 0.00242379757613977 0.408420747425036 0.0190673875500518 0.0427137174818771 2.16059188482594e-10 0.743946856464224
