target intercept intra juxta.25 para.150 p.intercept p.intra p.juxta.25 p.para.150
CD80 0.00877058446255268 -0.0360368421120512 -0.042977540262165 0.00978767920431052 0.000170033150655588 0.56405899896248 0.431482486258275 0.812557849811798
CSF1R 0.00598429263961379 -0.0232262770266359 -0.0190164009232006 -0.00581867884786873 0.00263426046865151 0.733691635948885 0.711504403841982 0.870966891136687
ACVR1 0.0150371230315441 -0.0350898246507685 0.0106149297174903 -0.0267367131080382 3.64622329304688e-06 0.517653507756777 0.799815423702611 0.429509699674881
PLXNC1 0.00816344523642535 -0.0304791529611663 -0.01474293002277 -0.00592648814076209 0.00051516137230591 0.604165326457364 0.758470422714717 0.889691576846297
IL17RD 0.00723895496040749 -0.0244770571572579 0.015764415344565 -0.0235379098209692 0.00105712877989005 0.610954777521805 0.781989734362227 0.619422808595756
LPAR3 0.0093196856438384 0.0183000034621237 -0.0172957312684061 -0.0215465351603757 0.000243502151394667 0.725498453092151 0.708469418145812 0.611027019192486
FZD8 0.0123377902254125 -0.0509778540605057 0.00184744690910798 -0.0253047234423916 3.09447909874111e-05 0.407469651439897 0.968889255491538 0.527910304571419
HAVCR2 0.0192717507427216 0.0590426507024731 -0.0336595005809193 -0.0312294778945318 5.48316636368422e-07 0.279061383906726 0.459870227344736 0.419117631001056
MERTK 0.0163437395304376 -0.0109175062702763 -0.0317962302184464 -0.0257871169203631 1.83477258306571e-06 0.855231994963014 0.501859050280148 0.501164271613215
SDC3 0.0160263467180563 0.00915196170765025 -0.0170300486118666 -0.0357772149462728 1.24563326975212e-06 0.855588651259577 0.735879163894401 0.35819814528816
NTRK2 0.0223604454923731 -0.0253542135037795 -0.0257250180839201 0.00448891410805659 2.87795754198637e-08 0.588421346088205 0.559859380914518 0.902225189414637
CSF2RA 0.00627479117076423 -0.00651302596963598 -0.0171273561692299 -0.00928778687166265 0.0026653194766472 0.909422951412154 0.699031283279208 0.824299301880703
TNFRSF10B 0.0254652925313615 0.0978377615770873 0.00639810294585171 0.066265436260767 1.387350693834e-07 0.0527595871046985 0.901883095053233 0.0624768996197981
ITGB2 0.018789740744137 0.0673744318532394 0.013287198762801 0.038756176568912 4.57883762681123e-06 0.207254359901989 0.768570666398103 0.294948948824868
BMPR1B 0.036533801340816 0.0575236632567739 -0.0166989567167418 0.0877172693656353 1.16395253873286e-09 0.178873701552613 0.710265668571001 0.00724063434807983
PVR 0.0471501111523651 -0.011571024642294 0.0144829651974733 -0.0193645292734706 3.76581273033988e-14 0.80699944556454 0.747558565011665 0.572925044388839
IL1RAPL1 0.0187572354292003 0.0300979204348802 -0.0263933344423235 -0.0253979586573122 2.51513473164457e-07 0.503923431162188 0.572879873426186 0.528433037554905
ACVR1B 0.0233870473765245 0.0737726029083152 -0.0356068294879893 -0.0135625834893235 2.85341687441703e-08 0.151587370309391 0.447506102489702 0.718079357888341
PLXND1 0.0270516199882692 0.0682564458138187 -0.0261358720511567 -0.015066064950266 4.75569966411241e-09 0.169566510149688 0.541273608745112 0.666398160286856
LPAR6 0.012569875927323 0.0217655261652699 -0.110835073367313 0.239237864364329 0.000170641375211144 0.665957067236419 0.0185202756222936 1.06662121780453e-09
IL1RAPL2 0.00673023516666784 -0.00141587030473175 0.0591876587585764 -0.0324564843179007 0.00189414740583329 0.978916269651134 0.254572500623735 0.450311779828647
RAMP1 0.00590072043154011 -0.0215764475098434 0.0822228771044975 0.0364051169916915 0.00610381881476313 0.672243645004479 0.088550733195332 0.377289566210791
CXCR4 0.0199709513785204 -0.0596012773380757 -0.00219507897733556 -0.0214545559881785 3.04197776467558e-07 0.342861204665102 0.962256785894738 0.579940913107854
TNFRSF10C 0.0185613334751457 -0.0274717680305887 0.0468836595716989 0.000599664292287159 7.68590246307978e-07 0.585358371888421 0.304267192385371 0.987176626836801
MRC2 0.0444072638467688 -0.0133712467322934 -0.0612257359142375 0.030461181964425 3.87530331029835e-13 0.795723486728 0.172682020775851 0.379111459846705
RAMP2 0.00491265306099139 0.142691371239472 -0.0233511554951699 -0.00942125528243519 0.00821635083268547 0.0120741693369035 0.664028849060623 0.825212297541341
HMMR 0.0436646083937846 -0.00963436631129916 -0.0319421229700598 -0.00121849885530842 3.50894638085997e-13 0.842168826048688 0.482994969594119 0.970821889247227
GABBR1 0.0572710423046131 -0.00620563273735733 -0.0480020047542091 -0.0232292283612984 6.96038200329022e-17 0.896290460105617 0.275517975028173 0.488980061618781
CD81 0.16905695255413 0.138196920306249 0.0499678669646769 0.0621968526955083 1.03344010420432e-19 0.00097174772422444 0.235379933189349 0.0343669975878338
IL20RB 0.0205771782809908 0.019255121120325 -0.0674826547346347 0.111777704418869 3.17139192429404e-07 0.637353140114337 0.150488220073389 0.00589593036127006
OGFR 0.0597025736255484 0.0851955818584214 0.0324839281862466 0.0565699788471569 4.68551586292549e-13 0.0714941094421646 0.426326171391936 0.0767274466490502
EPHB3 0.158119985511737 0.318278646569281 0.127882266289184 0.111828976600956 2.74304788809317e-09 1.45315029759428e-17 0.00182716160618799 0.00016234369752378
SDC4 0.0811123783208769 0.080211950049488 -0.0192935286805736 -0.00273118010240097 3.62156513834403e-18 0.0757937462123785 0.6564478320483 0.932138717398209
GABBR2 0.00625605424242625 -0.0201903347904735 -0.0219247481562826 -0.011992093084756 0.00272293376189269 0.695963729731593 0.685645825963709 0.808738358617582
ITGB4 0.0329679232331759 -0.00501516491094456 0.113110406399419 -0.0336405407009784 2.06596748977545e-09 0.925578196534579 0.0116150064023326 0.320781901036735
ACVR2A 0.0492182370514157 0.0312538812521207 -0.0115712318200199 -0.0189572710606488 4.93007285929758e-14 0.535039747678274 0.795038155659382 0.580796200418387
MST1R 0.00589088591129103 0.0356258274841355 0.0181781356700179 -0.0155742807701864 0.00350667134001822 0.565456872375549 0.71591968238678 0.676838062848153
LRP1 0.0284392380546516 0.0236573795227779 -0.0185659954429815 -0.0299117456621916 1.1151230321977e-09 0.631995120213328 0.666426533811106 0.438983270693657
OPN3 0.0143850655324776 0.0279707318320887 -0.0513154829391472 0.129295391671493 2.03463694776348e-05 0.617289506756931 0.283957837958123 0.00165342449429155
IL3RA 0.00651520044114117 -0.0287645793670523 -0.01901613412119 -0.0127924003316305 0.00231198793490435 0.643290526168456 0.697987585259796 0.804006354928278
TNFRSF10D 0.0136887019595807 0.0759058462784521 0.00337908971033106 -8.20344843807635e-05 3.31586893860476e-05 0.181676087753489 0.941959568945159 0.998405009107696
GFRA1 0.0128723638107159 0.0610022307046709 -0.061650517528024 0.172772470172031 8.36224465254173e-05 0.295929995628385 0.20184478208865 3.05333302323434e-06
SIGIRR 0.00833774824767349 0.00269520378379316 -0.0131353466758685 -0.0157129477918767 0.000407976905018047 0.957230973746161 0.789624045308968 0.702430562921772
HRH1 0.00892694585099981 0.0136252149884505 -0.0301497070861719 -0.0155636099877172 0.000390147460575931 0.788119796699839 0.566412100130345 0.724420822193303
RELT 0.0263141654230801 -0.0376467575824778 0.0823754189432013 -0.0296490582085585 7.049807949735e-09 0.452252407032264 0.0795127778585803 0.430150686509829
PTCH1 0.0983214468577874 0.09795313882221 0.0301871501422876 -0.0323242605318687 1.20267288190745e-19 0.0143882778113684 0.455119661337799 0.311400450794584
TNFRSF12A 0.00784249381540787 -0.0291031166595726 -0.0212154384827191 -0.0176587600423354 0.000453613229782137 0.576906263039705 0.694536280082928 0.697206804292341
BMPR2 0.187622541837483 0.194544607088609 -0.0315967234817312 0.0167392914165826 5.65889254468864e-24 9.41616204030847e-07 0.451279106661647 0.576757022818145
IL4R 0.00893984157018633 0.0287596513667442 -0.0313111808035675 0.0246108686937749 0.000789212557397777 0.65843861956732 0.501504052302247 0.521949336109582
