target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
KIT -0.38523101294233 1.03303027022223 -0.0015597823237945 0.0343648599624643 2.25373895745349e-16 0 0.847365367180344 2.78037591275882e-11
CD1C -0.367026903920187 1.03704657730997 0.0182660272966046 0.0119467507668328 7.66782493826522e-11 0 0.0819571240860409 0.0716024260330406
CD40LG -0.562412469333989 1.0201452755105 0.0456967524985256 0.0390442356769585 1.98929510014458e-21 0 3.70174649343893e-05 2.80600756584975e-08
PDCD1LG2 -0.294169241225152 1.05492051648603 -0.0133863314423247 0.0138206215335134 4.68484709053347e-06 0 0.220306201705614 0.0653406106017935
CD4 0.0247298949768444 1.04227140004158 -0.0288573014538869 -0.0166193678171882 0.619664407662335 0 6.68059857704704e-05 0.0018417476471079
ICAM1 -1.0074756628162 1.02423373523156 0.0581651036782293 0.0870993830404297 7.08487949977533e-34 0 3.24303356543501e-05 6.35401620863188e-20
KRT19 -0.452874165607806 1.09891041393866 -0.0314956392388303 -0.00551308873399762 1.29121854806276e-06 0 0.00414021413370233 0.502232897571409
IL7R -0.551206240689378 1.04816879304971 0.0345820347277427 0.0248979626963895 5.3476642201112e-18 0 0.00188630503096197 0.00106500172518097
CD40 -0.224193829347683 1.05827302471025 -0.0225056065366289 -0.0014897684335686 0.00372206399145832 0 0.0340174490885073 0.844006055007964
CD274 -0.59434531140969 1.05931710409992 0.0602558612514909 -0.00298436799078753 4.05906985953698e-14 0 2.5426576142144e-05 0.764089902964291
MMP12 -0.379031531818401 1.05207515900582 0.0131753489036447 0.0105931312520055 1.45546698035425e-07 0 0.302733260808706 0.225287608416589
CD19 -0.442531983275419 1.07706785654902 0.0293733025529435 -0.027197271448098 2.64498861545706e-05 0 0.0573123481647384 0.00671891518207864
FCGR3A 0.170076569492772 1.05938284118794 -0.0509372373253873 -0.0339763926935719 0.016076721196027 0 7.21129240144991e-07 2.23885141675665e-06
PDPN -0.0218265886574893 1.04412158177294 0.00163465383019444 -0.0407570321260457 0.810838234344936 0 0.913990829836662 7.47178536838673e-05
FUT4 -1.02429756849358 1.12408106383915 0.01554370835698 0.0370512828019552 1.06851946245463e-33 0 0.204462436543802 8.96145324258932e-06
CD69 -0.191849841655481 1.06531404502897 0.00341400935434616 -0.0324042125440547 0.0187079956709912 0 0.797102452900901 0.000271079265382328
ITGAX -0.221381868696222 1.06157251063694 -0.00207576055766384 -0.0225100825522612 0.000217847155638914 0 0.819226958100388 0.000807206984565068
LILRB1 -0.0605367122806492 1.03875259609312 -0.0258455980417513 -0.00222982123719337 0.235926369234716 0 0.000969551297222871 0.70859809360263
ISG20 -0.137047432896394 1.04400748157022 -0.0141297195418081 -0.0105950804231302 0.147626030282313 0 0.217171792504277 0.155186116980115
ITGA6 -0.204277568623882 1.05892235073617 -0.0181664458614846 -0.00867317607831855 0.010780345581716 0 0.100591786848455 0.245844239272772
PDCD1 -0.557590975292357 1.05762417524245 0.0265336251133691 0.00305014872780661 3.07956464967106e-13 0 0.0108898072149616 0.668613676575411
HIF1A -0.532377565115223 1.06966149913514 -0.0144294695138895 0.0206901453234663 1.1786266455026e-08 0 0.247501068007637 0.00730113668710538
FAP 0.0650962736426966 1.10254670251365 -0.0616629739335204 -0.0493403156610436 0.327965399272283 0 3.03830451526602e-10 2.00186989924424e-12
PECAM1 0.0376951284931195 1.1010068229376 -0.0649649225102281 -0.0395673413260043 0.681722136626054 0 1.64931539348331e-08 6.40189067210672e-06
ICOS 0.0363761774110362 1.04973176128069 -0.0553127191217312 0.00206865085459405 0.715082349673957 0 1.70196806513459e-05 0.795022593783329
FOXP3 0.145972124957061 1.03572731760097 -0.0403054851122148 -0.0161873271909204 0.0796677611019736 0 0.000592650910676753 0.0249125178151291
CD36 -0.631237469694405 1.07132252214592 0.034549562378536 0.00812341999937258 6.86934883050967e-21 0 0.00522287311978162 0.29502348432334
