target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Androgen 0.914120774286881 16.3390088150683 0.911553742651816 16.806575230614 0.399727919256085 0.271093100835484
PI3K 0.882135351463441 21.9544532154306 0.878633044630411 22.5674548522472 0.390720998008523 0.301963783632528
Hypoxia 0.958294342168371 8.02511944251155 0.957018547374841 8.26567367209446 0.463417605489861 0.405269297793001
NFkB 0.585437290360468 65.3326382492642 0.584636951513017 65.4160437811867 0.452470811629833 0.480553448455623
Trail 0.974174167816853 5.00031742316718 0.973549565995839 5.12236366784501 0.478976156973544 0.414674792692693
TGFb 0.906653485562845 17.6058972707346 0.898899791958166 18.9804774962489 0.393684608300575 0.21224915143259
JAK.STAT 0.852117294585277 26.7166777648064 0.809815371584631 33.7975813030633 0.0537662142179912 0.00917515304201863
EGFR 0.801303490525666 35.5966919578057 0.80113155860548 35.6227858627138 0.493314764420229 0.491342897015419
p53 0.997490242506374 0.428120393182339 0.992373504943467 1.46153691609176 0.373767528627621 0.00485217833992168
VEGF 0.999020490649572 0.142806441155376 0.999102289175078 0.138388170470992 0.502124138633047 0.527475925008729
TNFa 0.573423162388746 66.9807160320248 0.573147508571203 67.0091105967479 0.486265453000341 0.485054968708429
MAPK 0.813871000819724 33.5299305022175 0.813722468305539 33.5528862584962 0.493899428157564 0.492479418576735
Estrogen 0.990435435637552 1.80884251612814 0.988753808272788 2.14055187884574 0.437846891430243 0.159531230777548
WNT 0.997987846485285 0.400450882812062 0.998120783194713 0.374059555078002 0.504422173953217 0.57212748625529
