target,imp
IL18,8.68877718783227
TNFSF4,4.430650921693339
CSF1,5.5453662962555335
RARRES2,4.628053038113443
SEMA3B,7.749383725656087
WNT2,6.672800161306417
NRG4,2.1047680413718917
L1CAM,22.485159284576287
NTN1,3.075625682360345
EDA,3.671891024051382
GDF11,10.317466981155818
NLGN1,3.7086998386760768
CX3CL1,5.998456979781495
FGF13,6.241450827292057
LGALS3BP,4.2051821338361215
CYR61,0.663016553843907
AZGP1,1.0525801445013112
TGFB3,3.9571299244915066
SAA1,4.220839502307067
LAMA5,4.905641470925026
S100A9,1.9341051476718092
CCL11,2.259663233770821
APOE,0.8758305321470418
LAMB1,2.7748133761346363
IL7,8.924155069141321
SPP1,7.15707617352228
SLIT2,6.638079597767066
PENK,10.099017286486102
CXCL10,3.0356754886985016
S100A8,11.31580609191943
EDN2,3.762900715841895
LAMA2,4.528536034231357
CCL18,2.9081751781689724
APOD,9.74478501238775
CCL28,2.2122057973079907
IL34,12.891015728255395
NPNT,9.112339505870642
CTGF,13.207566446030578
GAS6,8.478410766786727
THBS2,5.592251327382203
MST1,1.6227965018532629
CCL5,3.4504726313701126
MFGE8,5.893043454233012
VWF,7.99568242890245
IL11,11.747490298285179
RAET1E,2.4683299798179137
ADM,1.0383990689273352
TGFA,7.559957160006434
SEMA3D,6.233275308896226
CXCL9,3.0026325816762793
NTNG2,4.599470184816942
RSPO1,12.06515085606635
EFEMP1,12.448612292408574
CNTN4,4.179735801363093
CCL3,5.0278001450309855
FGF10,3.2497665866165937
NRG2,11.944527030620545
C1QTNF5,12.822281561636037
SEMA3C,2.2427163669105896
TNFSF10,14.435459711799117
DEFB1,8.299035354225936
IL1B,4.066875533887468
HGF,5.37958911563795
WNT7B,2.9591339854548333
VCAM1,6.269085883108002
LTB,12.00247826518596
FAM3C,6.158240050167133
ANGPTL2,1.446790006260696
LGALS9,3.7617829815697816
CRLF1,8.424827310613367
CXCL14,11.798440781800043
PDCD1LG2,7.588444997867617
ANGPTL4,7.464897393872061
COPA,7.722073897838181
RETN,8.587553069542901
CKLF,11.458597846358915
C3,4.210057216784694
PLAT,6.820886282048266
COL14A1,9.229370197817774
F8,4.760553887152794
TIMP1,1.9397827888325299
COL5A1,8.975756941957917
COL4A5,4.283771994894334
LCN2,6.158434844959169
COL11A1,6.076729198034573
"NAMPT",2.7778683047805113
SERPINA1,13.022874480010543
PLAU,5.837836566177292
IGFBP4,9.325673690639375
TFPI,7.178165026434263
COL4A3,8.951987832197096
CD86,6.671550194844798
MMP9,10.167572503529785
MMP13,19.115240793549088
SPINT1,9.257911263560267
NCAM1,0.9097590291110081
COL7A1,5.207120584066178
COL6A1,0.5143683041795923
COL4A4,0.08734476336881679
