target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
NRXN3 0.265381085843642 0 0.265410020287825 0 0.500211224880574 NaN
S1PR1 0.23170601567492 0 0.231819412631083 0 0.500630694820146 NaN
FZD3 0.236269801813731 0.0173263212181729 0.236281040209158 0.0179290788746878 0.500079587804009 0.489165367200666
PLXNA4 0.198662802822033 0 0.200007783358182 0.0453396480268431 0.508932173702289 0.171718198068957
ITGAX 0.123661799602426 0 0.123751657080592 0 0.500614143203034 NaN
HAVCR2 0.341434137034546 0 0.341446409935819 0 0.500097394109353 NaN
LPAR2 0.447415541638218 0.191092649927991 0.447285899853671 0.48293382253407 0.498510623644707 0.101117128499678
CLEC5A 0.207285886147551 0.000425942891975062 0.207323193198615 0.00120838700622627 0.500270646943602 0.276798614471579
CD44 0.404399063150605 0.0343878845836609 0.404499605209341 0.0174014689316582 0.500795538053731 0.797781005260522
ERBB2 0.42382272048134 0.0377529884804439 0.423850897252232 0.0387901899190835 0.500221364045733 0.489216082881895
ACVR1 0.4161636188637 0.0136683076365174 0.416154245637003 0.0186565235149128 0.499933155383018 0.400900309092106
HCAR1 0.146003829189789 0.000752469726478244 0.146142825979533 0.0166204099088063 0.501481171197412 0.170902320946989
IL18R1 0.228250438778968 0 0.228491383323499 0.0184666482671569 0.502200076087048 0.171718198068957
LPAR3 0.141454915135126 0.000462110128188753 0.141501871211759 0.00449779703736053 0.500402803658641 0.106540761672842
PTPRK 0.652732933948323 0.0438950005995431 0.652544160302074 0.10694133549376 0.498703891159431 0.175370716165446
MARCO 0.45715017290063 0.00197005546636819 0.456650276356812 0.286317545922081 0.494513389421054 0.0274237647230448
FZD4 0.260717605746786 0 0.260790433225431 0.0151764121412745 0.500482418235015 0.171718198068957
S1PR3 0.371453785600425 0.00201936603276276 0.371518492920721 0.0677828931943203 0.500800334290616 0.0985817461515898
CLEC7A 0.189781249411446 0 0.189874364171559 0 0.500639997770944 NaN
NT5E 0.531321576260371 0 0.531398078878984 0.0247794767319798 0.501067203820704 0.0897449028654343
LPAR4 0.15641503445647 0 0.156451006884479 0.000220174514845572 0.500260660268104 0.150860520903645
PLXNB1 0.539128497841148 0.157400501701186 0.539210035230483 0.144137737293173 0.500537960805503 0.55207582751532
THY1 0.694604518878066 0.232442325276431 0.693983073337802 0.348410895560033 0.488034655270121 0.190649489204969
ATP6AP2 1.49578609440315 2.29085017493206 1.49216110236869 2.75417142647869 0.461533780242506 0.196715549603661
HFE 0.220272907675719 0 0.220354162619286 0.000522562132072579 0.500433243172916 0.14180857852643
FZD5 0.180784351393271 0.000159092832140439 0.181372233958506 0.0594459726997132 0.503832849764486 0.09924216769693
MC1R 0.247565005192607 0.0584129106379472 0.247630862660815 0.0596587315854225 0.500525393054714 0.489063249833497
LPAR5 0.147062798548576 0.00036258842468051 0.147084622259177 0.00242201256937191 0.500239506228771 0.0413571852498462
IL1RAP 0.414473490916982 0.217012788722971 0.414500346007873 0.214652862722173 0.500237902419068 0.50544279503082
ACVR1B 0.526753889827661 0.0111314916865135 0.526808157582711 0 0.500609405190475 0.934186512076337
PTPRM 0.420994422948045 0 0.421136414536044 0 0.501240643304716 NaN
CMKLR1 0.261271471607708 0 0.261296988616395 0 0.500212465721253 NaN
ITGB1 0.888600254937114 0.18812444442596 0.888540725659717 0.196467953712542 0.499436053548961 0.471974868091156
ERBB3 0.629643641466284 0.135507657077082 0.629380320591269 0.209874866999639 0.497179834442894 0.296172225301572
CD46 0.887888252864663 0.349168512224451 0.887581524085328 0.426603906370484 0.496552595115752 0.357078847895345
FZD6 0.204652134088782 0.00046412773079374 0.207297962653301 0 0.523083188579117 0.828281801931043
MCAM 0.2225145284653 0 0.222851173516131 0 0.502241780566986 NaN
TIE1 0.322954324739986 0.0736352296817988 0.322996728352897 0.0716942742194726 0.500374714998833 0.511026616857551
AXL 0.263795886912417 0.000310279883753983 0.263788114547115 0.00619923810247336 0.499890484998182 0.0279324121327903
NTRK2 0.31195721201306 0.00632910815513088 0.311999088720001 0.0120304467566223 0.500337429187972 0.333021164947218
IL1RAPL1 0.295664581523988 0 0.295427743741097 0.30280838409644 0.497694326332324 0.0283772906669241
HMMR 0.611027829897735 0.166086973641875 0.611095478278443 0.144095849867041 0.500651803449707 0.590538703670949
SCARB1 0.513831153852828 0.0287472377390408 0.513950986008633 0.0235446456000354 0.50086839284925 0.601125672578935
PTPRN2 0.379508481041092 0.185095489612449 0.379602628168011 0.191194906318373 0.500726385646723 0.482913268211705
ERBB4 0.18079131379683 0 0.180894658419777 0 0.500517337793201 NaN
ACVR2A 0.437438232978377 0.000547807251214394 0.437499041271281 0.0109397693121915 0.501572365425733 0.164447931362573
IL1RAPL2 0.220411255024319 0.0140377227885202 0.221479869306393 0.255226421667147 0.507637604818016 0.0766801909223511
ITGB2 0.378061336675218 0 0.37801002990559 0.259567500585435 0.499566090741865 0.0210625767714379
LPAR6 0.594530668684276 0.0775399678677513 0.594023213828805 0.120137492534752 0.495965101851236 0.277018364808335
HRH1 0.149468593192547 0.000351021190454492 0.149539581501899 0.0015473111892772 0.500462631068791 0.145098049630277
CNTNAP2 0.407475621034013 0.0315147922234138 0.407608129369351 0 0.50094808141893 0.956205512570142
PLXNB2 0.60231136391319 0 0.602358487432081 0.0140345994585533 0.5007260421843 0.122225827802787
GABBR1 0.396245293191875 0.0202765426658524 0.396257001459814 0.0225830147455841 0.500121875993946 0.44554700588418
MERTK 0.254676285158452 0.000189385595914526 0.255070563827014 0.0154735005002626 0.502818037384995 0.113414954634118
TLR1 0.2632150458472 0 0.263251366866699 0.0153185863897731 0.500355245489313 0.0974730561187428
BAMBI 0.337743489326913 0 0.337680852657728 0.0613262271528292 0.499485993123282 0.0414531194682318
HTR2B 0.169022032527899 0 0.169041622628237 0 0.500173159164293 NaN
SCARF1 0.32888065246341 0 0.328908244848871 0.0204559217021294 0.500259449507304 0.0773491778769783
CD47 0.80560245104457 0.212885944097723 0.805721941237537 0.174325313469522 0.50193300353093 0.752136157445227
PLXNC1 0.218397851994919 0.00150238669951452 0.218467723872843 5.9687119913221e-07 0.500571230521715 0.898788688975334
ACVR2B 0.303434294257788 0.00503306801543313 0.3034633927761 0.00366216992474522 0.500366428199483 0.629158327492938
