target intercept intra juxta.25 para.150 p.intercept p.intra p.juxta.25 p.para.150
NRXN3 0.0180721521805574 -0.0381937266501231 0.0093170584673922 -0.0301036197685777 2.30812893499921e-07 0.510625517888483 0.8601098500896 0.411356818736909
S1PR1 0.0143796577422322 -0.00340715079475825 -0.035521421538113 0.0259955239130597 9.36184749034053e-06 0.940181645116088 0.508040830295919 0.552896043042288
FZD3 0.0132294583660613 0.0986973773328729 0.00317236518691354 -0.0221097787096164 2.44688496266719e-05 0.149350680084664 0.948464448722162 0.567222237863071
PLXNA4 0.00788482022623627 -0.0395293956681167 0.242461458485436 0.000187195683198052 0.00413190736975745 0.446161509248097 2.96148166783747e-05 0.996412613818047
ITGAX 0.00546126758478311 0.0851548119477733 -0.0191359642597692 -0.0138988029349611 0.00643504724950847 0.29737750707396 0.697242571655685 0.765823357656169
HAVCR2 0.025184296698294 -0.0223730242564918 -0.0415056664699089 0.00818476440882622 8.91074910976618e-09 0.671274913277541 0.392260938589767 0.834361165631694
LPAR2 0.0277764376306602 0.239135608860338 -0.0621086434671112 0.166449502577286 1.95544014809741e-06 1.27556530986059e-06 0.218935037229338 1.94558544049447e-06
CLEC5A 0.0103543492430143 -0.0285068485241469 -0.0224012224053266 -0.021658526896105 0.000183606776464664 0.61829107314558 0.677048244470278 0.645500329756004
CD44 0.028764602188856 0.0926938854046044 0.00312246406677445 0.0376373254816493 2.68344725513282e-08 0.030920829099325 0.948116050982126 0.334580770774711
ERBB2 0.0275418354820548 0.103264290581567 0.0991167232288462 0.026826013201308 7.99166669302284e-07 0.0316380949752654 0.0414912025159392 0.43921334671357
ACVR1 0.0320292624005493 0.0712055205769493 0.10157238094041 -0.0585828793106803 6.49294796916517e-09 0.184126206729475 0.0327939722678636 0.10822250959576
HCAR1 0.00589674382763312 -0.018743967269826 -0.05951000774341 0.0669383430115027 0.00202985070804272 0.754524406462144 0.329954067434501 0.144890133053888
IL18R1 0.0105459833431979 0.0022103375913701 0.113686577240387 -0.046946776177612 0.000250258628075753 0.963011243678951 0.036678759049482 0.278236058453818
LPAR3 0.00561745769915252 -0.0211500132526849 0.0282552614879487 -0.020589085244654 0.00419319196182627 0.697339281215975 0.62425898018261 0.655630131335929
PTPRK 0.0653950041578506 0.117123103983096 0.140948059414716 -0.044107166282377 3.46932488404927e-12 0.0142263330134473 0.00115799200625287 0.216125282378706
MARCO 0.0276242421535043 0.0254179166921792 0.17278190840302 0.0951414774597958 2.85665301235326e-06 0.677892651658843 0.000120235427809839 0.00679760279639137
FZD4 0.01527180422897 -0.00216324343823272 -0.0720267009115199 0.0545817168401535 7.41135184653548e-06 0.963037401512684 0.187818729464903 0.132959249922547
S1PR3 0.0247813321063203 0.019026465799735 0.153831622219765 -0.0521048452291492 1.18804932895701e-07 0.692676151959287 0.00230170757485262 0.166924069577994
CLEC7A 0.00954784556525568 0.0647558295142687 -0.0489560975741576 -0.0138600322013682 0.000288315034403671 0.249555898838842 0.387368762453995 0.732998869878635
NT5E 0.0479843564448476 0.0141224022583492 0.0289759062738934 0.0560244246381669 1.54323488188423e-11 0.756637614025314 0.534895760528384 0.143263947727196
LPAR4 0.00725306038896955 0.00217564825589838 -0.0273533990421139 -0.0155502560716332 0.00114834231389883 0.965849325860048 0.649253760025325 0.753851322011586
PLXNB1 0.0446001854473391 0.192739701902272 0.0635034303876442 0.0163559998683528 2.16591312746386e-09 2.86494945129989e-05 0.184875659655427 0.638940521720397
THY1 0.0601714357402816 0.165675479488504 0.0595068060516149 0.118930380068222 9.79258302102741e-10 4.90989564482555e-05 0.21315864504438 0.000571522207890485
ATP6AP2 0.118945321576822 0.447705472300303 0.155351873470564 0.119625511889493 7.53104888410245e-05 2.64080591608942e-37 0.000413316508918502 7.42834358434951e-05
HFE 0.0132403150510055 -0.00612924137338614 -0.0384366149013074 0.0171844689903469 3.14393427287314e-05 0.920302540643685 0.504679090484269 0.657095588076617
FZD5 0.00897684844209292 -0.0279180731072439 0.0162662181554653 0.0771121198029207 0.000532920119464829 0.67137746983322 0.755610105084906 0.0434547145840857
MC1R 0.0115620647896742 0.185769899164711 0.00620639326565024 0.0525528258254682 0.000302082387047651 0.000634990870941905 0.899426181092939 0.167039224555433
LPAR5 0.00606544955333037 -0.0122302005146241 -0.0274521755512054 -0.0126992430494666 0.00148575603346709 0.843942490377488 0.612158272995405 0.796545976712906
IL1RAP 0.0273480431278717 0.155653479492492 0.0135889621461295 0.00214635137365277 2.50468922712246e-07 0.000367967296027384 0.791055643565477 0.955546225112937
ACVR1B 0.0530659066047639 0.0570236693875366 -0.0237061555651605 -0.0195946263713339 2.44379580671006e-13 0.290598576196405 0.610436764973261 0.595406821433094
PTPRM 0.0319783490729753 0.00805911543305846 0.0527987102156879 -0.0252174061855576 3.5067241711355e-09 0.859379170934144 0.328184959324124 0.476817900560639
CMKLR1 0.0152005404196173 0.00228208647732282 -0.0114654081011177 -0.00100166011590053 5.2498454475177e-06 0.968616285279961 0.817836536001324 0.980088559344805
ITGB1 0.108270512068754 0.177762146898601 0.063327027889651 0.0318261795691839 2.31081891830157e-14 2.57580958377053e-05 0.151745683555874 0.333432421822041
ERBB3 0.0559655637940195 0.13516948492459 0.0749796340858166 0.0743299578708562 2.63004488620229e-10 0.00470011558540276 0.095798374912599 0.0283939670181169
CD46 0.098780733178428 0.209896191637204 0.0557628808111965 0.0862488975017429 1.10429870152013e-12 6.75409739991719e-08 0.195639616621449 0.00833918200942642
FZD6 0.00554531471143175 -0.0190434986885121 0.142502372399274 0.3143052752356 0.0346598213448823 0.680774868526787 0.00881408345491609 2.83561722311643e-12
MCAM 0.0111640146893181 0.0268616021813426 -0.00615075412795219 0.0731745022735689 0.000182704920797035 0.618028909754091 0.899523160969599 0.0560265931820366
TIE1 0.0180454184171891 0.171955938950197 0.0539701644001044 -0.020210375370977 1.19614138301525e-05 0.00215128664418267 0.248312443845566 0.58245175880311
AXL 0.0140956575092578 -0.00846348082146305 -0.050397055021886 -0.000882893877956693 1.00461046777472e-05 0.859352390118722 0.369233864371064 0.983277089376501
NTRK2 0.0163337777403396 0.0800137034735724 0.0663833679365496 -0.027258292316148 4.7604947527456e-05 0.19438364256642 0.218535793918821 0.498554693976434
IL1RAPL1 0.0137931898118836 0.0336987122025633 0.0368344718101652 0.174999873785142 0.000150265380502666 0.399114014361235 0.477318620227337 7.1191850193466e-06
SCARB1 0.0452354783026205 0.0679895586965006 -0.0110355489578516 0.0619932003944754 1.05995779480805e-10 0.173444166749679 0.813389836473653 0.0784168790695337
HMMR 0.0619928053699628 0.168208675938644 -0.0276042639037674 0.0320618576091309 6.99134511765163e-13 0.000222683941224382 0.566699406956174 0.356238363934391
PTPRN2 0.0233791820594456 0.207716263030204 0.102900962220775 -0.0579273758129331 2.29835736039967e-06 3.75263396459667e-05 0.0271254693420796 0.123503861711533
ERBB4 0.0111376165681639 0.0224507193072736 -0.0318582283227458 -0.0231465161854337 0.000103157997133253 0.672291888324127 0.581868383845367 0.623879443028683
ACVR2A 0.0333777667228033 0.0183305026858728 0.0618449663419015 0.0200754817991404 3.0792511582772e-09 0.728121486388002 0.200478173979563 0.603186552803292
IL1RAPL2 0.0085703048959223 0.077135447087128 0.219222667976873 0.00400479726229685 0.00373359064623703 0.164503410568043 0.000119748068546554 0.921331388819842
ITGB2 0.0222612039873523 0.00525120916512083 0.0395992545511722 0.148104495517164 5.1484730403311e-06 0.932221828632926 0.39566608793696 2.28445290790931e-05
LPAR6 0.0517519826437001 0.119157473530278 -0.00179853030926663 0.152999066796399 6.12916551349007e-10 0.0126419249419286 0.969240421146976 3.10516213259613e-05
HRH1 0.00760986224761128 -0.0185451788732044 -0.036270006211979 -0.0120387091206846 0.000774135152890634 0.664803082045395 0.546299990809408 0.766115361815441
CNTNAP2 0.0276763397438613 0.0922331009646605 0.0431480901916431 0.0285181635926578 1.65550937190208e-07 0.0419229798364687 0.375693345461358 0.442224631303902
PLXNB2 0.0626151579698392 0.0125671043163475 0.0577066724968273 0.0270534838708046 5.93659876045345e-14 0.77849473746698 0.202673752405617 0.445775161007947
GABBR1 0.028506025038129 0.0650599506930966 0.0303894497817232 -0.026593679414014 1.95352028451223e-08 0.236856013884962 0.522307827053671 0.496634335368027
MERTK 0.0121381888706803 0.125105433980025 0.0342655033734009 0.0789684330616642 0.000279663086873919 0.0304332870098079 0.500115399365924 0.0410038029605242
TLR1 0.0139746966480836 0.0260273021692488 0.08234266840122 -0.00547178582749731 2.60061075188947e-05 0.705606681798728 0.0632641003147983 0.889576808805524
BAMBI 0.0201849313545737 0.0375940140398692 0.131996112115577 -0.0316991993616042 4.01108312043358e-06 0.555846970703017 0.0145775518549891 0.326146709559862
HTR2B 0.00747116907936951 0.0150477810619927 -0.00197631850503139 -0.0217261738425046 0.000765124231173282 0.744936682127554 0.971989431552634 0.639391774263322
SCARF1 0.0211626596284053 0.0174750726655098 -0.0363934388402753 0.0696039381780583 3.64229978526017e-07 0.771719818765658 0.461178732699151 0.0545811992511785
CD47 0.0963636714903122 0.18983063812032 0.0582686427572412 -0.00199017733495608 7.40189404915849e-15 8.29298802101998e-06 0.219305460424105 0.9536301359604
PLXNC1 0.011808334148717 -0.0378282333538488 -0.0201432562255397 0.0320059122112681 2.72938793891734e-05 0.447804240881372 0.71876358412534 0.39200442167801
ACVR2B 0.0179475497468635 0.0392814381234152 0.00479651935904682 -0.0103856251765091 1.62529248775468e-06 0.444244782780508 0.917273240669061 0.78344619102423
PTPRS 0.0245350548977556 0.0225132452815385 0.0804680625113327 0.0764700362573524 6.69510396797238e-07 0.716476287703881 0.120783171592201 0.0373849548846109
CRLF1 0.0152929625482484 -0.0155217056682599 -0.030248762648508 0.0176634036069362 3.61663878813865e-06 0.75320902497631 0.578370673389336 0.668002142136639
TLR2 0.00943232279841684 0.0100710344260907 -0.0308618922907459 -0.0120970373105691 0.000189606657574406 0.885569047311947 0.592271031114962 0.794445656721965
BCAM 0.014388733192651 -0.067196948163435 0.0416483811130033 -0.0258173978926585 6.49663704906057e-06 0.352765342643586 0.452494039612661 0.55348356438142
IL4R 0.0410208571199307 0.186807621991689 0.104018277053379 -0.0282352311173655 1.2026664394877e-08 0.000112474478178318 0.0303606891463821 0.420675855956986
GCGR 0.0206185250653488 0.0722975727277357 0.0532732460218338 0.148397300923829 2.16465036140918e-05 0.114704681235175 0.27482488647504 4.50815730567955e-05
ITGB4 0.0402815126498811 0.0507658704982573 0.0377575490144047 0.106548532583735 2.86679848942789e-09 0.289840348936907 0.446148360109331 0.00279092152249479
OGFR 0.0888237339626651 0.281041753708449 0.0874712821243896 0.100186816399327 3.02410500512631e-09 1.95292235226428e-12 0.0417793632901509 0.00200772071168233
CD53 0.0181366218488537 0.0573778362828326 0.0135369117466691 -0.0481147662911495 1.09503160661998e-06 0.264451650369206 0.792503899748313 0.226010405696889
LRP1 0.0466698857579676 0.078075689361425 0.101991723098466 0.0346564302882894 2.40456261525708e-10 0.0665877226581777 0.0336532769599421 0.295951862100737
PTPRT 0.0126972536236906 -0.0135774608137779 -0.0198972996863572 -0.020348368150297 2.13039236966843e-05 0.825154371267409 0.719672173241399 0.639597553684259
BDKRB2 0.00471366168475964 -0.0199379398202842 0.0918117648730973 0.139440376742387 0.0248336950069691 0.755898810484598 0.0819653759711831 6.65912819764986e-06
ICAM3 0.0447125671902226 0.0107738518371926 0.0302881335629168 0.0555468093025299 2.61440617137175e-11 0.801033899037567 0.543153189971118 0.111619015122929
MET 0.0355281764838506 0.0030842094765907 0.140797634916798 -0.000460008242478474 3.69111827381437e-09 0.94896984340653 0.00131680366729945 0.98967469191393
ACVRL1 0.0195531524879689 -0.0144513141853298 -0.0444317075789852 0.00356280378582414 1.65977047619489e-07 0.826180576035902 0.382387126450712 0.924113984316301
CSF1R 0.0254104292652276 -0.0224220173700402 0.0552950068897366 0.0750477534463229 8.8679918726543e-08 0.656148831941693 0.227456317858724 0.0410053822227468
PLXND1 0.0308478064220421 0.0992299062311398 0.162519358211988 -0.0540948254358115 1.05634141987938e-07 0.0520392182167116 0.000993560711371629 0.153862113062007
PTPRU 0.0130677234534088 -0.0428388433096419 -0.00496816409216379 -0.023137111730156 2.08233471205446e-05 0.56058336601185 0.924973782225841 0.531654203382899
ESR1 0.0667322935271312 0.38590300957226 0.211309293735684 0.14245431904712 0.002232555769073 7.49214722083675e-28 3.45551457336756e-06 3.48829284162569e-06
CSF2RA 0.00592341824757875 0.0121141911817389 -0.0321194296839551 0.0215677473154816 0.00380266139255804 0.796102484408484 0.536319837423794 0.644619682139875
TLR4 0.0203349425941735 0.0289584075046096 0.0209718967616469 -0.0167102675628274 5.01285202922292e-07 0.598726361572074 0.683384152850024 0.660365491425497
GFRA1 0.0179521513987382 -0.00704525554321814 -0.00205690325685232 -0.00943134580195686 2.05266148400406e-06 0.892264014163507 0.968490599373217 0.798166087454315
SDC1 0.0808167377749794 0.315403191524589 0.175635187412998 0.177681734645597 0.000117159548012173 9.02885762376064e-16 2.89472384454387e-05 9.91514914586752e-09
OPN3 0.0313144659051717 0.0232202756729152 0.0162805883779592 0.00648626052713405 2.11353787194932e-09 0.598250794123992 0.745921968759964 0.857534435859075
BMPR1A 0.0233813863757568 0.04518029485447 0.021115323617746 0.0112670281980333 1.44177959700362e-07 0.410133457598146 0.682295382171221 0.766021568155894
OPRD1 0.00562612380345855 0.0836101730617332 0.068131456581949 -0.0303785585601708 0.00478103735602976 0.205060138074953 0.241220008029651 0.460081235233457
ITGB5 0.0525081357078307 0.0689124770950559 0.00401204925492532 0.0810865022053208 1.67615675095028e-11 0.118602607025356 0.931321994502428 0.0198729710988844
MRC2 0.0218064229593063 0.208246221952195 -0.0221610433780086 0.00214972703999693 2.16382393653746e-06 0.000439784477217981 0.655255585251394 0.954173578858621
ADCY1 0.0497118446480432 0.0919900181450339 0.0804058292724947 0.0311880638455212 7.18424811056121e-11 0.0354597983130796 0.0749192886744774 0.355817516597371
ITGB7 0.00629730764752498 -0.0117987327698558 -0.0287112129529571 -0.00860123210347016 0.00248721677734726 0.766166041419294 0.621784366742949 0.848431921743162
CXCR4 0.0142375801917548 0.042587556153842 0.0885491154784474 -0.0250910702686936 5.10029041511078e-05 0.416614643364377 0.0900127909456344 0.534804625639493
OPRL1 0.0076832395767576 0.0371975439503025 0.0136946560702971 -0.0233781495952255 0.0013580412812702 0.486967745077176 0.801965287050322 0.60488020155582
PVR 0.048240562862974 0.0282621620731103 0.0750808887694982 0.00385128019830912 2.0706632163174e-11 0.520379338994126 0.106228661134596 0.915099880630428
IL6ST 0.0682685105666696 0.434545718192993 0.0975458421937268 0.116167837030242 2.90646519442716e-05 5.78224511116373e-26 0.0260279636366413 0.000184952528233325
TMEM67 0.0175577247677535 -0.0916748335885242 -0.0381461766404773 -0.00651423162388641 2.60169693682573e-07 0.168194271440781 0.428733532080252 0.854132374745201
IFNAR1 0.0929975148245021 0.37425309863139 0.0915206788778161 -0.00952722573051461 4.10899482884273e-10 3.85209705250133e-20 0.0325224916759134 0.764371112147226
GPR135 0.0196504439318538 0.207620722814393 0.0958543444550428 -0.0314737876737688 1.52636739705574e-05 0.000545098968431728 0.0467762156096717 0.394582740417585
PROCR 0.0904691986913826 0.0940676567351818 0.0890971495420809 -0.0336784186841763 5.81639817216259e-16 0.0265909428142598 0.056505740335854 0.308640147895065
F2R 0.0449094836851272 0.0420834603402911 0.0608523314126275 0.0915958334080188 9.96174090049928e-10 0.471505588372313 0.182627851667046 0.00753208060012045
LRP10 0.0619060227907305 0.276123494629687 0.0744117088500519 0.0859496447287219 2.71940819381177e-08 6.32998729902967e-11 0.107875642742305 0.00646785721460878
ITGB8 0.0146458421108718 -0.0343473916537512 -0.0614951146182921 -0.0107338291951655 2.38691289410964e-06 0.628350525377394 0.261708640233578 0.811468695141535
PTAFR 0.00938730237228459 0.204792578568871 -0.0565545896357937 0.0136080499532901 0.000688044466584258 0.000760502332521033 0.269217141374968 0.753268419515099
SDC2 0.0787591698200677 0.301099244458961 0.186096474020923 0.121876173590497 8.98779920123164e-06 5.5089435047231e-15 1.59723139714311e-05 7.86288250709017e-05
BMPR2 0.0818630693372168 0.17572951662599 0.0274902107467655 0.0521950794192705 2.69882705216889e-13 0.000105580884497198 0.549746525813949 0.11663565541083
OSMR 0.0226915772639286 -0.0516117816376473 -0.0374314745645231 -0.00217224473344878 2.09623494463466e-08 0.383810190343384 0.469899616370684 0.958325864252296
MST1R 0.0210505227274392 0.0920820099667396 0.100879854880479 0.00812095880795698 3.42262579091965e-06 0.0642703945291303 0.0457764135468976 0.839979153207638
CD63 0.0499337294981894 0.642969881377552 0.217716192001432 0.0975300042978842 0.428005384010721 5.06016035627239e-125 4.29718194078958e-07 0.000553059503492379
RAMP1 0.0225362570619441 -0.00908181144916134 -0.0678625686666701 0.0566305686553811 3.79736076772369e-08 0.862510660349675 0.218122920131872 0.133742849315378
DCBLD2 0.0340116726585148 0.0719587935404989 -0.0201694427360885 -0.00898868442491314 3.44608883473072e-10 0.17987486586308 0.690266823460689 0.808834212953924
GPR153 0.00838024263265368 0.0763374759921521 0.0649304797513043 -0.0164796166108448 0.00150201323852787 0.230856653069422 0.255375697929015 0.686029581180906
FCGR2A 0.00715137835817845 0.109965495926436 -0.046591622625402 0.013530343913787 0.00204165486189668 0.0602245739061001 0.443013402887791 0.747114488254545
TNFRSF10A 0.0133434272050962 0.00180096887520064 0.00116326474605234 -0.0299564094622368 1.4333010775246e-05 0.975991319904258 0.983733315485496 0.447693712369369
C3AR1 0.00709107817686454 0.0203761380265948 0.0154621713699456 -0.0224860836733167 0.00121287399637055 0.779792374786861 0.771654642181854 0.599477178757551
ADIPOR1 0.0729171554297591 0.290735750631267 0.0643029508356923 0.0481507389056867 1.18911503940154e-09 3.6902291366581e-10 0.149048911892851 0.135199901003196
RAMP2 0.0107361834496175 0.00682082321916058 0.0969174682224482 -0.0375131001213162 0.000154220107088773 0.903540924180252 0.0622637386521073 0.370754036507836
PTCH1 0.0104230551349604 -0.019825452791726 -0.0259749089775203 -0.0230006934867547 7.75348610672349e-05 0.774687515122635 0.645777559777541 0.599159096934792
NCSTN 0.0122100847963993 0.000785242813710804 -0.0280235377439939 -0.0257752353508517 1.83527732713251e-05 0.988027532923165 0.602683262184878 0.55152740804343
DDR2 0.0121179321502981 -0.00801918489534591 0.0912713014347978 -0.00914488900357231 0.000147817772637429 0.883205132396403 0.0908527164874568 0.81285815621862
GPR173 0.0140509922119749 -0.0228989336656846 0.00262004782476356 0.0865809540799021 3.22872884159074e-05 0.506900533731857 0.960773043294302 0.0400523506826838
INSR 0.0758057805256806 0.169751559843716 0.0889395274947548 0.0236232984450299 2.05449896533675e-12 6.16993901921215e-06 0.041545025486872 0.48746394558124
P2RY11 0.0265670847503102 0.0735722972475093 -0.0422520553096605 0.0282187939453188 1.07983232486165e-08 0.21993607136216 0.397193588604598 0.402869210399247
IFNAR2 0.0797562436133316 0.124363038098824 0.079418756696605 0.047194243333558 1.73262981800276e-12 0.0101372176621306 0.0941092419145661 0.139278902662102
C5AR1 0.00893362681230242 -0.037651143217011 -0.0403473177031638 0.018705746369424 0.000488158529815429 0.530299510857047 0.426122715312365 0.674796697686154
LRP11 0.0697790536896855 0.0833667738994136 0.0931499735529977 0.000838462162615132 6.33326598056807e-13 0.0859301656174428 0.0535024546763345 0.98088359150589
CD68 0.0149076553534279 0.291647834339557 -5.28620662609136e-05 0.0486345024415197 0.000240559273563733 1.73628595056197e-05 0.999023960515473 0.195754211617028
GPR182 0.00712046302753611 -7.61911850547444e-05 -0.00636740842909401 -0.0168111896652717 0.00117383863634962 0.99899460660703 0.909843061337269 0.669533670463435
PTGER2 0.0160712602121995 -0.0457416295049548 -0.0159852809225065 0.0315518681216449 1.71261122334337e-06 0.368176050882331 0.768889798284057 0.474408092227747
FCGR2B 0.0163226177999321 -0.00994757532550554 0.0596126674577514 -0.0191614873213282 4.92070995348835e-06 0.867415164598054 0.235813070448465 0.640795598392394
SDC3 0.0552103189861522 0.0302699541733223 0.045660224227141 0.0100833384178903 6.28286029041847e-13 0.47581107350593 0.356562310794634 0.775968903606209
P2RY8 0.00467231341421031 0.0203051109942534 0.194204482592048 0.202101018932574 0.0379050483983016 0.737041905295777 0.00106405694012719 9.88474420273689e-06
JMJD6 0.117617773286148 0.187075680734024 -0.0223847355233844 0.0312792249164336 1.46496953468883e-17 5.73344393012777e-06 0.633949525197912 0.32863381011603
GPR34 0.00747532605238067 0.0314880983956985 -0.00214875047651665 -0.0212690199818644 0.001156662319713 0.618596754181716 0.972374708334267 0.631060140709501
RAMP3 0.0229869235656699 -0.00623686670916361 0.158821104190043 0.00430547036517962 2.93851937742933e-06 0.921312064949467 0.000186568907439338 0.90741270756232
DYSF 0.0214703725681665 0.0393555889741037 0.0714095269939117 -0.0506012199543969 6.46683501022693e-07 0.48501795075304 0.1710911368895 0.208836104504592
C5AR2 0.0179243806924291 0.0209608198551535 -0.0661840289928446 -0.0107974794107294 4.20193275045075e-07 0.66786996956573 0.221346837572119 0.778069740915849
