target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
COBL 0.299558356904736 0.173396427793594 0.300319908808481 0.170534903162583 0.506972331228549 0.532019326828977
BGN 0.492080065745437 0.0826287755387932 0.483999987896247 0.110750032657059 0.405566782327848 0.141678226385396
SLPI 0.274032612335909 0.0922918762236271 0.273927494183318 0.0929601869446428 0.497053578516333 0.491532860820665
EGFR 0.373112424293315 0.190787453642434 0.371863076169306 0.196494693168376 0.483718755106642 0.446318652489957
ITGA6 0.459788176882984 0.183291849450827 0.45495120359641 0.199944416467685 0.439608801048508 0.351249850899473
CD79A 0.380795607852559 0.111409737591409 0.380743235713526 0.111621221925277 0.499219829222665 0.497524790232612
FOXA1 0.719026890854189 0.439018218301714 0.71769314077339 0.44004606985722 0.490054554027713 0.493705811217656
CD19 0.699184455197608 0.345189697987056 0.697286031766354 0.34933434000674 0.490495561231796 0.476340463077434
HLA.DRB5 0.489429829524471 0.178834008785824 0.487266007207066 0.183982063233316 0.465080907134823 0.446329317575058
LGALS1 0.57597104173986 0.273367003759135 0.574101052554048 0.276449450923797 0.469307092897823 0.485340539441904
MS4A1 0.76828737993427 0.27266888710148 0.753297153048824 0.304755593363858 0.422209494970308 0.169347252554254
PTEN 0.477825086832225 0.185588679006337 0.473009262823737 0.200782361410171 0.455395229367727 0.381934539418795
ACTA2 4.44127306825266 0.357054609785362 4.25865784007517 0.411992579316261 0.317672328646506 0.131556384011837
NOTCH1 2.21520617617395 0.500948523061426 2.18651099489189 0.514026925960898 0.451938256418693 0.395189104025728
THY1 1.49044584120938 0.312281092871899 1.40536120801308 0.381252104146688 0.328747010281538 0.145551034853722
MSR1 0.314451426159237 0.0534182788304578 0.307234348078375 0.103142519047752 0.444822807443849 0.0551744565970211
ITGAX 0.207548376463744 0.0427956222633014 0.207350969869534 0.0458852320677565 0.496451213596456 0.436769408879236
FOXC1 0.411626473757415 0.14597447021023 0.402104540598988 0.178313442986934 0.415518372730598 0.27148108362915
COL1A1 0.871399879153927 0.269541010296889 0.865316569256201 0.279006374717891 0.464993244419507 0.435170096618401
EIF3E 0.564893115932539 0.221272325278972 0.56454891208787 0.222533967550551 0.496766981344565 0.490861206473969
BICC1 0.736555651885038 0.34265511133171 0.728030404767798 0.357717279511251 0.433949470686192 0.32181099582903
HLA.E 0.345299601130005 0.0841471199381336 0.343631306404106 0.0945076479975281 0.466342179234342 0.304361315127164
NR3C1 0.362676941081511 0.135011242184405 0.360995102682211 0.142273890887756 0.474230984505303 0.429614166379513
ACTG2 0.517464320964498 0.256060052358513 0.511746777860972 0.269856022239622 0.468504706291241 0.390118709342475
LGALS2 0.840021027114416 0.291597641727982 0.837570974069862 0.295831560740992 0.490191037964756 0.461431181168837
CD79B 0.867130414672518 0.135482490667936 0.85000203612345 0.164697674766221 0.47341337395396 0.211741489553538
CD2 0.702441066062859 0.320558853916352 0.697621799025875 0.330772621423326 0.488240892695661 0.449050405620784
SNAI2 1.12483627849181 0.424013199302879 1.1093453341416 0.440030908230331 0.436591283976093 0.377009469857885
PTPRB 1.02010682081818 0.306458268459745 1.00863811261318 0.323479546057915 0.430382213163378 0.376801502797865
TIMP1 0.645791604641544 0.238811334561034 0.641726212630813 0.249151213716293 0.465869627270805 0.421600899665
