target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CTLA4 0.656610391836691 0.0375700284970049 0.656487053097512 0.0816054066202754 0.498210528825212 0.1505573958828
SOX18 1.27410581865847 4.15608775373574 1.27261411302669 4.38106099717429 0.477237123542851 0.345266099772488
TMEM45B 0.925728711633174 0.00530667578921507 0.925646947562973 0.0658726101654616 0.497594950929883 0.0156571602986358
MAPK13 2.85730633743732 14.3416538113163 2.8440732535774 15.1328346277367 0.117301713790447 0.089295047238503
GRB7 1.2134703250325 0.164841935782409 1.21259033818245 0.306471122964168 0.487158537314911 0.0458302440486343
FAT1 2.13050148251398 3.26353870376387 2.12303655166984 3.93885970017999 0.294272274136537 0.0465837012278826
BANK1 1.0504436908962 0.0677455642325897 1.05027874527517 0.0914297601793146 0.495888660432226 0.271088267064341
PBK 1.9379211014371 9.45715363509893 1.92505925529573 10.6479266028436 0.146116608542693 0.0519909911473486
ACTA2 2.89619031500325 29.7409636178713 2.85587220040582 31.684095733206 0.0112299612980968 0.00717014860192143
RB1 3.06945048246055 8.02693075972087 3.06254805827134 8.43983244651838 0.186660996133163 0.18934805080147
MYL9 2.93080025617725 25.4391345285851 2.90597121528268 26.6978744929579 0.0471690387541991 0.0403230520934268
KRT19 2.4828980865202 34.6886036851776 2.46223491576456 35.7744354370304 0.107177534660442 0.0610562880884571
CD68 1.38473846172854 0.405906237321537 1.38342410796128 0.593925022673419 0.469628953104219 0.133462151093307
IL2RA 1.69844290792209 13.5075739429423 1.69005765741298 14.3593350397759 0.252568918262885 0.159765710093069
CEACAM1 2.30872905100258 7.46201079850447 2.29623896504946 8.45709116851002 0.258432392083995 0.0200222712386712
CD14 1.46833303081902 2.01979426040962 1.46709898460359 2.1870707447155 0.481842799173827 0.297224006510364
SOX4 3.07294590366436 8.36156104844429 3.04773402543178 9.85933163264105 0.00226090183558228 5.1520669525857e-05
PDCD1 0.982761934778843 0.0522881218104365 0.98275352560346 0.0401779581001771 0.499892530059402 0.615125898752646
ACTG2 1.84277539533259 8.37346790618325 1.82961837502952 9.67923199612726 0.284324739549685 0.0202092797622644
KRT5 0.834735752342376 0.0187175264693729 0.834777238297221 0.0136346310802049 0.501263361383915 0.69558969846226
CTSL 2.07906149372668 1.26218847724038 2.07316769086266 1.81901338234123 0.388380939425169 0.042452550101249
TMSB10 2.98346904002664 21.0488441532531 2.96648973477318 21.9466721966246 0.113966853559337 0.0510742907823531
MYLK 2.93372889786294 28.6892696614822 2.91759846592877 29.4704271838127 0.110598786511438 0.133824711384302
BCL2 2.8075241938551 9.24634171995972 2.79781155265276 9.87244751637975 0.2313816144034 0.167576988542512
RPL13 2.85099159726163 0.62155179706639 2.84348942219286 1.14200205766356 0.317001006191093 0.000614894476632872
FCGR3A 2.30865955035766 2.13429907316754 2.30115564762151 2.76524322046446 0.406166445667187 0.00166992752079416
CD69 1.6741136141446 1.12255799596204 1.67205434066113 1.36694373632343 0.466961911431515 0.150594864923149
GSN 1.97483386368163 3.3092315195277 1.97260469532643 3.52719829937461 0.447007715238692 0.299939427075842
CENPF 2.76656089746017 25.3033229981481 2.67535500135343 30.1471316971952 3.25208973366028e-05 4.65034513890219e-06
MAPK3 1.84312059174564 0.157356452682279 1.84200732733094 0.270455409160894 0.484444227925861 0.117868139584097
IL32 2.15647084094992 4.47275649979574 2.14725579406443 5.28821047414101 0.344243023420135 0.0678779692182992
PDPN 0.742957616292271 0.0287290379817295 0.74279962911589 0.0627524533361512 0.49692610097982 0.0993645079648173
SPDEF 2.13903815890136 6.21404048227053 2.11412024630938 8.37714561652144 0.0919208043006117 0.000293717916746447
CD163 2.47972247781245 22.5060959055512 2.45709707622437 23.9090426418933 0.077714089204092 0.0391867509654627
TP53 3.11502766063105 9.91963078002074 3.10936517391284 10.2472481283589 0.277211781786385 0.247090759896827
KRT7 0.910864964908155 0.0904782264064052 0.909849534550764 0.268500153845024 0.482341974153935 0.0167127557404437
ACTR3B 2.64214654828334 6.64257610821079 2.6375765381555 6.96549094846508 0.381358377766922 0.19152925777881
CXCR5 0.779668141730696 0.00455012532767141 0.779632306833733 0.0161496089800528 0.49950948904178 0.123032915355605
BGN 2.91502740764934 36.6792673698005 2.88461269064314 37.9941330547345 0.0147614275980588 0.0220452344982565
MYO10 2.23101753601542 9.95782871033311 2.22310343188347 10.5965268859383 0.347436960664899 0.172063045271161
CD7 1.12621373580094 0.0650690994044645 1.12617606869694 0.0820032756405376 0.49944485264657 0.301081661972692
FCN1 1.30218291910826 2.77400160046314 1.27878742698279 6.22778524879886 0.138036765274095 1.7142114013153e-05
GZMB 1.11946368969403 6.45012777550953 1.11538985686136 7.11624155213689 0.425500527660109 0.318047562331597
SPP1 0.667881267409168 0.0143679549614151 0.667845707797494 0.0271036494048593 0.499528983932274 0.189008167465402
MDM2 2.28252662741099 3.01258179820923 2.27211105714805 3.89290482871796 0.266812569211792 0.0116334970895662
IL3RA 1.15817879917705 0.675014522358695 1.15781768148376 0.736684897515015 0.493514181972906 0.319836000977194
RPL18 1.79487182444185 0.0419797208889217 1.79392560118036 0.101368682265627 0.488367174348212 0.0345569040479164
BICC1 0.795808402935952 0.0518451686089827 0.795852833596214 0.0555410003148182 0.500835275068274 0.450306708418791
TPM2 2.91363414924718 21.1008537409949 2.88515765740219 22.638150119409 0.0242893212880843 0.0146501302597578
CEP55 2.30365971468102 15.9834741926916 2.27991151535608 17.7077769431632 0.0552444415978627 0.0295867183226767
KRT8 3.16332401870177 14.2212826985465 3.1458051151851 15.1690492834558 0.0716276765464268 0.0372249410821061
PDZK1IP1 1.60411479374653 0.253240895466945 1.60202568274017 0.511706918070877 0.426464635506817 0.00693378140124047
MYO5B 1.39472658085134 0.549298833725027 1.39278574587519 0.827139595281161 0.436036803855089 0.050130022160387
FCRL5 0.991027953574073 32.77974122443 0.984169048213201 33.6985711749035 0.422095710414301 0.372650479799188
