target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CXCR6 0.00377981104024067 0 0.00377994776152543 0 0.500010473172568 NaN
TIE1 0.0128637863022748 0 0.0128654452840451 0 0.500072343861637 NaN
LILRB2 0.00382317421007363 0 0.00382335513316903 0 0.500013877554694 NaN
IL2RA 0.00753135207320801 0 0.00753186345838776 0 0.500029507061507 NaN
CD4 0.0112497692738368 0 0.0112507274514307 0 0.500048463442549 NaN
IL3RA 0.0209839605880514 0 0.0209881280114002 0 0.500139396087911 NaN
RET 0.0578068233154943 1.00171797310034e-05 0.0578091811473776 1.16628749421532e-05 0.500087503171323 0.457983017353078
EDNRA 0.0651551432535762 0 0.0651596430606576 0 0.500188758983444 NaN
UNC5B 0.0309195060281979 0 0.0309241856271975 0 0.500154698660583 NaN
NPR2 0.00377977974196992 0 0.00377995748453804 0 0.500013615495035 NaN
ITGA2 0.0810849621735981 3.18874710250161e-05 0.081088795879446 8.60897098322933e-05 0.500186570962927 0.165435501031954
INSR 0.0884347318110006 0.000134121708772783 0.0884374886936645 0.00021703967210398 0.500148916654872 0.317314162824607
ITGAX 0.00377997294289004 0 0.00378010033216031 0 0.500009758365197 NaN
ITGA3 0.0634339009113775 3.50462875087221e-05 0.0634356234584019 3.28888380863424e-05 0.500098005988358 0.517654093704688
UNC5C 0.0197442310686002 0 0.0197474572886622 0 0.500115826943936 NaN
RYK 0.137368098707509 0.00147832699124834 0.137351384608826 0.00137721400889497 0.499329345077802 0.539467215484474
ERBB4 0.332136949483474 0.0106261866441442 0.332027568858037 0.0100388992780407 0.498404297341634 0.546966110766797
PLXND1 0.139811967582955 0.00117924979845143 0.139629368044378 0.00337768602007908 0.490687891518978 0.0518839542270741
EPHB2 0.0159598337207428 0 0.0159624445247726 0 0.500083807902958 NaN
CD47 0.112266675978205 0 0.112268646143517 0.00043248802329342 0.500053732933608 0.136624405836601
TLR2 0.00915515273104505 0 0.00915657014036764 0 0.500066679172459 NaN
