target intercept intra para.100 p.intercept p.intra p.para.100
CXCR6 0.000133556151733882 -0.00315105899537908 -0.00218367689942326 0.316326379612417 0.956700401882498 0.968766865707457
TIE1 0.000543997071487875 -0.0141923643689489 -0.00941879880655832 0.0431220575344891 0.80397223132522 0.86214984392421
LILRB2 0.000233644429313685 -0.88049929350821 -0.00274096607137923 0.185045762339756 0.385024711458711 0.963776931732288
IL2RA 0.000273441677514383 -0.0268076806480938 -0.0056038056965151 0.15161974208946 0.827731150752253 0.922678035231385
CD4 0.000408986619733406 -0.0168065544071289 -0.00823977956809146 0.0794955086709755 0.816014340825652 0.882191724014599
IL3RA 0.00109454050672752 -0.0181455342462961 -0.0144218321146655 0.00417789360011137 0.743097160984509 0.750907400861363
RET 0.00316666647129836 -0.0474374122650645 0.0103693164126028 3.93527604514366e-05 0.576694165736468 0.808611338874523
EDNRA 0.00367268425337322 0.0337012942910827 0.0157535534477299 1.61072985100069e-05 0.654311097315015 0.733442770944845
UNC5B 0.00164717064484251 -0.0163996323734842 -0.0187861934945961 0.000515186675985187 0.799145671508922 0.65547210077732
NPR2 0.000133521643894808 -0.00381212114201858 -0.00223134171624215 0.316388911295422 0.961614695390757 0.965164258323835
ITGA2 0.00687744248697741 0.0417963902521222 -0.0349151788323329 1.51630192740958e-10 0.47443996103713 0.394763640923706
INSR 0.00698551883233922 0.076326149014238 -0.0321026429655508 2.23774705094999e-09 0.218771018445067 0.425704307848721
ITGAX 0.000133496911046062 -0.00347357969986069 -0.00152870870717175 0.31643373967229 0.958767848113502 0.970553859724536
ITGA3 0.00395350122289787 0.082279960238697 -0.00614568975793576 1.21063881658527e-06 0.22029279738466 0.883508214635359
UNC5C 0.000962997882946108 -0.0223107533162439 -0.0157094228205891 0.00717755058232398 0.731180154532958 0.742732113581414
RYK 0.0135279361237247 0.213089133458731 0.078651186027069 1.03225980621394e-10 0.000487104625435103 0.0251738862831429
ERBB4 0.0291157660849743 0.431808416302285 0.108812472971393 3.22528444857343e-08 2.46300751229545e-18 0.00102536801713056
