target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Androgen 0.65987611101719 56.3551585525066 0.657751885743183 56.6378743556145 0.386521843820278 0.405626940181329
Hypoxia 0.940986627087065 11.3354804450202 0.940857942043888 11.3585837184695 0.49593010143135 0.490966995317238
NFkB 0.367023929410155 86.4396039496819 0.367111071140071 86.4335218841673 0.505675682120093 0.50339718244011
PI3K 0.685085098102125 52.8893350011894 0.681729326085416 53.3510813706407 0.362458323622238 0.396062715512177
Trail 0.903765903497283 18.1516000717635 0.901687162846946 18.5284554650499 0.437818902036006 0.400151298401569
JAK.STAT 0.586158516167453 65.4640748051141 0.577012532223832 66.5375249419976 0.217360569688584 0.155753101047677
TGFb 0.707901610713886 49.7532521459259 0.695644319337073 51.4681529704277 0.138030496463609 0.0968512667457884
EGFR 0.836177181203758 29.9065389108542 0.836153171282623 29.9126383779354 0.499275673803715 0.498458928894785
p53 0.975163533650465 4.73193683136841 0.962000676257832 7.28026715594285 0.238346569128578 0.00659471394638863
VEGF 0.99283227570299 1.2637935014023 0.984825117546227 2.81115683692747 0.335862038126396 0.00342323527285799
TNFa 0.343871893700035 88.0977236603368 0.343438998364782 88.1297617855139 0.472629866863696 0.478055463462784
MAPK 0.858914327006692 26.0837955188655 0.852174308392243 27.2378190661089 0.128336871698337 0.252398273226371
Estrogen 0.923018262915636 14.632838826147 0.909356711878447 17.1345983649295 0.103250619647331 0.0563442578578941
WNT 0.997380501205495 0.558410457847165 0.995467755480259 0.915723833719854 0.441878792731309 0.110628776953524
