target intercept intra juxta.25 para.150 p.intercept p.intra p.juxta.25 p.para.150
BAMBI 0.0147167770793586 0.075314271744161 -0.0135996106413419 -0.0259509265213924 0.000698728198042183 0.23615207191133 0.813699668591506 0.565341009742686
ITGA5 0.0154818824988599 -0.019683974279176 0.162469883885501 -0.0585241430977045 0.000876900475568475 0.766701087155223 0.00820960863970662 0.251122271838914
GPRC5C 0.0251338125121179 -0.0752368331866484 -0.000917628343288966 -0.0250271846914607 5.78664434675784e-06 0.2625485953051 0.989304129389964 0.655386942292729
ACKR3 0.0227252536896959 0.0391471184981417 0.0885088302095034 0.110625055188435 0.000552167841801488 0.513013517081546 0.179534249726274 0.0103960766448167
FGFR1 0.0309118153263443 0.0137681757287634 0.0637174735371185 -0.0572696599354664 3.11060004018966e-06 0.783698680883003 0.276454509100878 0.217189856250682
CFTR 0.0117494625112527 -0.0284252671013179 0.035022386366356 0.220093041863312 0.00915215830767351 0.728772744026141 0.585491021212868 2.3079673767485e-07
CD3D 0.0287127995269177 -0.0563568869066051 0.0226081538312225 0.143124907548163 2.80654656970417e-05 0.32777470116907 0.702961492903025 0.00289821245750461
PLD2 0.0203955648331357 0.0407674185476321 -0.0174279332595374 0.0030817896430634 8.52724740274653e-05 0.459351096974072 0.806732335637465 0.956985808703316
DYSF 0.0181689267854556 0.0981325709886085 -0.103575635042911 0.110923623934045 0.000473793326603596 0.176818628312089 0.103536862319999 0.00856608416986889
GRIN2D 0.00955605604863083 -0.00153191149266022 0.0312586411237225 0.0169758712345837 0.00655716825176928 0.982599421225031 0.659273851930586 0.770519323877627
CD3G 0.0202599417245725 0.0191112381114927 -0.0405468514801474 0.155197766629917 0.000235954786993079 0.728965279177001 0.477208694135359 0.000308946598386062
LTB4R 0.0335649814006181 -0.0855258495260574 -0.0119695696758585 -0.0176674443397749 4.47106198873501e-07 0.228419979154628 0.833385865985143 0.691884778648692
TIE1 0.0316294780898893 0.0316213514270008 0.0585752832743309 0.236761994304783 0.000147039329166858 0.522965636110567 0.328442380334803 2.5164093951615e-08
SCARB1 0.0455436454263305 0.0804554227355332 0.0622256465323999 -0.0556465660603982 1.97237887628798e-07 0.178093472705901 0.290351602575946 0.209190863194116
GRM6 0.0103666616844657 -0.0390159651546482 -0.00486712433399568 0.0693874705905071 0.00376369265286598 0.638698447229399 0.944166998882022 0.19000513756145
FGFR2 0.0274433902564534 -0.022144336424396 0.0639006850258473 0.150382717721899 0.000138476746391905 0.736919335034427 0.257272283767122 0.00119611901271996
ITGA6 0.0338116049423116 0.0510547601701614 0.0999617011373651 0.05521445089805 1.39304204047903e-05 0.447413982543043 0.0823330555924417 0.205395666389829
BCAM 0.0505186151833689 0.00881998844891157 -0.00481051095176342 0.0893597179942695 8.39732889493477e-08 0.902935033697392 0.932050835756522 0.0241421923802731
ACVR1 0.0546773846316328 -0.0110145705348465 -0.121746879169511 -0.0146601779661147 1.07082691058462e-10 0.858836606364059 0.0441638978256082 0.76074592554807
PTPRK 0.0798512189416032 -0.00662263997383072 0.0857324005988949 0.0362918862414964 4.36666931783306e-10 0.904226689611928 0.126721443762918 0.360502516192274
CHRM3 0.0301389510210824 0.0253954648574832 -0.0265199725110085 -0.0198652762701164 2.46634901987403e-06 0.639329202812464 0.683925581454784 0.614715205385974
IL13RA1 0.15288987885783 0.0841889678828944 0.0181840424102013 0.0236922892812312 3.2306770423009e-14 0.0734740961089461 0.731601028313665 0.539945485971216
SCARF1 0.0319940555760133 -0.00988800373996742 -0.0630979669636566 0.0948537210171193 1.57559844698626e-06 0.853761720733812 0.27402464384122 0.0392483153344311
EDNRA 0.0358110841282187 -0.0359770471420816 0.0498515286872846 0.0994282757880586 3.86680370200745e-06 0.583459432216381 0.382189480181206 0.0334062273588141
NPTN 0.143667425244052 0.0541316227404406 0.123575200124675 -0.0179885467794569 7.10433106353239e-14 0.304698760887823 0.0159584784454345 0.654403053351902
GRM7 0.017732355350149 -0.0641291196665233 -0.0404810962730336 -0.0317282709520676 0.0001677897029617 0.480986815301654 0.501706506213833 0.5612916716742
BDKRB2 0.0117508073567257 -0.0407485143591743 0.2640436757482 0.0546616303849237 0.0137155139573661 0.599400132862935 4.31318639784887e-06 0.280916793696831
PLGRKT 0.0550915277442443 0.0794898106076555 0.0867740678152673 0.109902462813668 1.52547740980553e-06 0.218092980976823 0.11873373834036 0.00894580065381874
CD4 0.0444444282384104 0.0329320789675143 0.17154295375512 0.0521667751937463 3.91003711658003e-06 0.51253367460891 0.00243552545520579 0.210023439129991
FGFR3 0.0255925541327229 -0.066203313239315 0.126383150204969 -0.0322641702376504 2.33405816364023e-05 0.305959818075295 0.0466584471191709 0.480451924058792
TLR1 0.0363398425907907 0.106119407772295 0.080590118766223 0.0668517934749262 1.81897266109045e-05 0.0488660150248982 0.179089033642259 0.153506918637106
CLEC12A 0.026893244626345 -0.00527178930085055 0.0202414262169509 -0.0231233361295022 1.11889933017061e-05 0.929382539620364 0.758045676172162 0.657792210063837
ACVR1B 0.021607849764001 -0.0102302363072435 0.0867624544087619 0.0650651888145405 0.000270490488989249 0.888676519647333 0.16733031729662 0.170822474223108
LAMP1 0.223913575034305 0.0379479795869609 -0.00702256323527592 0.0128678088248505 1.8934333529757e-19 0.454765932344119 0.89252828589379 0.732837793708976
ITGA7 0.0276214738310424 0.0276992477803684 0.307809314434992 0.0809501635633015 0.0014460574811326 0.641394822408697 3.97630380872356e-08 0.0555877849601309
LTBR 0.0791828723620514 0.0450278419158393 0.133238815739818 -0.031702298532849 3.77293607991542e-10 0.41794048055262 0.0117938429401735 0.455740276730002
HAVCR2 0.0275082288717872 0.0073238720668586 -0.0336965020832462 0.0821527682135096 1.32209839275426e-05 0.898105496280209 0.596907147476039 0.06159036559222
CD40 0.0161805749116778 0.109936964703578 0.000922979263779934 0.0127995820042266 0.000849668382242996 0.0570514031499244 0.988281716305687 0.809441812364805
BMPR1A 0.0207211509936092 0.254332028674032 -0.0672346641594721 0.00146136900379457 0.000380865138557746 5.87217330282527e-06 0.298356079032327 0.975964462682424
IL15RA 0.0283638310226752 0.00868991054758714 -0.0466485971279343 -0.0270369436598478 2.1523535568405e-06 0.882889269000384 0.375640985223457 0.541472456134694
PLXNA1 0.0200277072327975 -0.0506285541971963 0.123280090569961 -0.0109386505499484 0.000203827189011721 0.456274095338865 0.047292261182839 0.813255671627426
EDNRB 0.0172118592502744 0.142995183774418 -0.0369307032635296 0.179950724551452 0.00378634031570259 0.0653391358641559 0.567797012473195 5.03634628680003e-05
ITGA8 0.00905740459627802 -0.0250892015067666 0.0987441820590785 0.254331928557484 0.0301554178943856 0.681527980672399 0.0999983357869949 4.28439661741426e-07
LY75 0.0111197197488783 0.0460561466399417 0.0199700207756736 -0.0394844758226981 0.00306839284959648 0.46889309204185 0.754969035041853 0.530456368480278
PTPRM 0.0807256245466627 0.0673118009842988 0.0792224746567245 0.143228275860159 3.86274356592014e-08 0.229514131435945 0.116855382125043 0.000217554488527601
FGFR4 0.0193994768054334 -0.0672468032105479 -0.0538489417757884 0.0710792710266672 7.19907086251278e-05 0.347252179727155 0.39059837001082 0.101850469295641
TLR2 0.0229820810741128 -0.0212232562121823 -0.0231372446479557 -0.0354494422497466 2.39936486691207e-05 0.732136565301485 0.714310988833502 0.465620309248489
HFE 0.0126428016482128 -0.0220794584480457 -0.00334043781970063 -0.0214378028337878 0.00169107074023809 0.695719234020049 0.963041836188179 0.662405964302518
ACVR2A 0.0522717050907147 0.0310388256180786 -0.058598514117331 -0.00458643756904944 2.44188952029205e-09 0.56874514195397 0.332041472730587 0.917261849229217
LDLR 0.0154735366181029 0.14376462946883 0.134810218881323 0.137103998287566 0.00946898767314697 0.0487118336587422 0.0216384862132837 0.00556226289606442
CLEC2B 0.0502445686673039 0.0260429719677795 0.114144993508961 -0.0427771314330345 8.55250182032032e-08 0.700001086926602 0.0508553519856864 0.343617542611024
SDC1 0.0991237141523545 0.0444961240357488 0.308562156612308 0.0641199544418202 7.18197693210644e-07 0.396926486562229 7.2915050908697e-10 0.113847983421218
LY96 0.0255706161185302 0.0920085979754111 -0.0330714190880775 -0.0340554803581818 2.19459902926425e-05 0.120227865461996 0.565465791728264 0.47097871683341
PLXNA2 0.0422181806416738 -0.0220257482204366 -0.0506154323473114 -0.0424262255305411 2.16975408080751e-08 0.736635995336994 0.43249032393154 0.397156255803633
EGFR 0.0335993111206837 0.0205861900998527 -0.00584041390722304 0.101718329023826 5.53093205743632e-06 0.72033752532826 0.924227945192748 0.0342662681380772
IL17RA 0.0333465631023389 0.0774949230950363 -0.0530902632970307 -0.0342414486921291 8.68428312584208e-07 0.256931269129035 0.396370916663311 0.492088208865341
NRP1 0.122579346437845 0.0609233641218706 0.0591628925894897 0.00681939373130775 2.55658236136456e-13 0.246732978252506 0.224194812580714 0.860369138964853
ACVR2B 0.0193245054976622 -0.0592696266952687 0.120776186528001 -0.0220689236675897 0.000232786763865625 0.341749385405394 0.053775749853787 0.64920318568317
HMMR 0.0133051807747616 -0.0453755560769476 0.371281873647347 0.150735899436796 0.0232721826975193 0.401200330296071 6.57011652928554e-10 0.001056224579106
TLR4 0.0501568905493513 -0.0621039981603283 -0.106786926083548 -0.0329155528645205 5.26334752247033e-11 0.261028539734685 0.101397911144758 0.458979784579901
FLT4 0.0257563235337796 0.00934039465877132 0.0854028434358497 -0.0171441742379702 4.14945193015134e-05 0.847300066087318 0.147302958231706 0.734107275339173
PTPRN2 0.0527743546223123 0.0364369545800893 0.116503442643747 0.152442668986073 4.13497907036034e-06 0.504391658030327 0.036801082487915 0.000150115115500407
LYVE1 0.0248468762626597 -0.0305258795439297 -0.0577445170792589 0.0161329595860114 7.50555428396459e-06 0.591528267218361 0.3636644386162 0.753572917143572
FPR1 0.0109464608127179 -0.0459092262018397 -0.0316092568745256 -0.0179001567992162 0.00192782011561173 0.578584020773712 0.626260889665957 0.747987338947087
LGR4 0.0231093622355544 0.0835727084972541 0.0534848691521975 0.104923189830967 0.000424051036269554 0.226298959659151 0.342206243390452 0.0260301991220984
ITGA9 0.0963844107169911 0.0248825417362678 0.0420198805260142 0.103909752138027 1.34189825370784e-10 0.656771138761461 0.433978004206147 0.00996990382377993
CD44 0.11477228650898 0.0982360319458317 0.0946189976530683 0.0927228825566595 5.17583659885617e-10 0.0371493105436132 0.0649106590172431 0.026532727880484
