target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
CTLA4 0.02326776952874 0.71152130460163 0.00602649030468981 -0.00210826717248322 0.0146960713543257 5.04940585315803e-55 0.872499916558641 0.948527379242051
CD68 0.0961773358057637 0.477606961286479 -0.0289830798069323 0.0323951465168911 4.00791210295796e-08 7.2201952733668e-33 0.453140029346055 0.273724772777848
SOX18 0.00461359579497267 0.852350774634296 0.0391815511056894 0.0250108925928858 0.633829211434428 1.44299887465828e-137 0.306870188566689 0.385073745395161
ACTA2 -0.00477575520370966 0.830072946690003 -0.0376333811953035 0.147852720401526 0.841182247067122 1.42913156737353e-162 0.288551529471396 1.16772278244839e-08
GRB7 -0.162709747441993 1.06892902901729 -0.0269722105524403 0.0298187657169908 0.0190660261502043 0 0.338089406638656 0.151894416840629
TMEM45B 0.0513562435209707 0.68615064523218 0.0347184427982768 0.0899142265770027 0.11885632142688 1.78297355847208e-75 0.337610442783107 0.000776046339087503
CD14 0.0899342567302632 0.396456313033625 0.0727358926737834 0.075336173342677 5.62578029136766e-06 2.22750476326821e-22 0.044434903172827 0.00626184806234181
FAT1 0.0392070363730346 0.674243720833044 0.0454266262046441 0.141233051742443 0.293248658869273 3.51547460967961e-75 0.21488402102449 6.12466871615769e-08
PBK 0.0142868182235615 0.840385160962323 -0.0198160719941863 0.0711841204820454 0.426857103153224 4.62253108971645e-168 0.579105044050315 0.00829015264087878
BANK1 0.144228842689455 0.143310335066094 0.0667557384373211 0.0444165595908576 3.91976611707187e-15 0.0025962287788699 0.0764911701151932 0.114352378231834
RB1 0.0332676129881724 0.507365678897433 0.11025752905646 0.2676657526847 0.48498623190939 4.56766747510934e-38 0.00243924341498686 5.93170400973138e-28
CEACAM1 -0.165407962260505 0.965370546296355 -0.0126643538823118 0.158176646025666 0.0027634771831729 4.93240667543814e-215 0.71448640589511 7.47744052023535e-11
KRT19 -0.586426658413878 0.996552092979826 0.0316645227674524 0.0963544241600058 2.09621055959178e-10 0 0.151544779248084 9.62412586086903e-08
ACTG2 0.0285976585071565 0.421422596277581 -0.00473761996186218 0.0669317031182236 0.000190629737554511 3.0903648141136e-20 0.900194148592301 0.0288999543328781
IL2RA 0.115325721842942 0.355270729129933 0.0799344992505398 0.120404639512478 3.91820559085946e-06 5.89365740945345e-16 0.0277653463609756 9.41447849262823e-06
MYL9 -0.0285866039206765 0.955415015227761 -0.0044277417976539 0.0318551378567641 0.516599564676113 1.18575755001899e-322 0.897688991143278 0.204010546730253
MAPK13 0.0700269080256365 0.8072697247511 0.0672461796696838 0.0419228286763396 0.389173133481042 1.60365922795967e-134 0.0753527629482686 0.105923427522305
CD69 0.0297384900726269 0.618975340576655 0.069847800723462 0.0757604062499539 0.0461588675295641 5.18716581063708e-61 0.0462313501045701 0.00682980066440665
CTSL 0.210216347211823 0.568330169654533 0.0290612236153239 0.128875830219257 0.000353707438273066 4.28625194719518e-49 0.448136155204779 1.33206573631578e-06
SOX4 -0.287961421195192 0.981879459525531 -0.0267778545151936 0.156438518258601 0.00163408113321253 1.73129745470318e-309 0.43909639313781 1.82412694648142e-11
GSN 0.383298481393964 0.202711651576765 0.00244139295629622 0.047820038489568 1.82909294483571e-20 1.2190301471276e-05 0.947525553012681 0.0793604770806399
KRT5 0.157416824032023 0.0518758321292418 -0.0498386302086503 -0.0181632302668602 1.49973910366063e-23 0.31768377132992 0.194810396468444 0.532517466328322
PDCD1 0.0803192853937542 0.258175618662718 -0.0114663735077959 0.0229462864606071 3.07833405743944e-11 1.91209973682739e-08 0.75739271986348 0.432863075959592
FCGR3A -0.0577165162923311 0.944660317234283 0.0212704278766817 0.0558128668552133 0.140905636704056 0 0.532441328423167 0.0270783882258496
CENPF -0.292404964756039 1.11123967939232 0.00433671389403876 0.123467630575692 1.384363166301e-14 0 0.871054063321269 2.60019872838297e-10
CD163 -0.0789853718480067 1.08821192302361 -0.0446381026298574 0.0308370971419415 0.0118877685418697 0 0.0974855219085687 0.127535965640438
RPL13 0.0675440286941847 0.827344041645143 0.00652011442819875 0.0617678671634334 0.288185875036705 6.54118248370379e-145 0.851332243450415 0.0152983562906186
BCL2 0.0873400466847872 0.477389175652567 0.00243616058774126 0.0729014703053054 2.36278068674066e-06 1.00807393347923e-27 0.943464663633454 0.0102101209656522
TMSB10 -0.977368952700302 0.905122042410139 0.0835039060970289 0.194486683945273 2.27524981488743e-05 6.30032602251709e-243 0.0180443956973148 1.0073644725457e-17
CD7 0.0974466940270167 0.240030726700488 -0.0328262437101302 0.0504039554957997 4.94599750388851e-13 5.43996735730232e-08 0.421085691268774 0.0927071664932255
MAPK3 0.226757918472821 0.147633647976698 0.118895954730291 0.0218342972475667 3.83877669332901e-16 0.00113378096151602 0.00129108008979746 0.436022123324714
ACTR3B 0.417243699685304 0.213629510530537 -0.0929428602720973 0.0396912980599203 1.90708394607505e-25 4.81549849896379e-06 0.0133215986761025 0.148759481894017
IL32 -0.196327695629797 0.957170654436705 0.0222660486180663 0.21975674667407 1.77621130624563e-09 0 0.434745855482667 2.81999829226741e-25
CXCR5 0.088831976318573 0.014818583644619 0.0596355776898374 -0.025629112769072 4.0170525241505e-16 0.774514368483619 0.163598558691542 0.422482548780824
PDPN 0.0552369830056445 0.0784739907643308 0.0225919168742424 0.029305309598397 4.30028564042781e-11 0.117197838387541 0.612106267864837 0.350452236936117
GZMB -0.0178948577546625 0.98511444430183 0.045936668249 0.0362142734335487 0.14341792609786 3.87148153621989e-236 0.181102219495443 0.190046724072479
SPDEF -0.549867147782151 1.03537491081903 0.00674155937396993 0.242325857488062 5.50097350402732e-24 0 0.799849628522763 8.73570852517927e-35
FCN1 -0.0310952617456956 0.982152466796999 -0.00718904852313176 0.187429798991387 0.0122238223492621 8.91305790631253e-218 0.834470736415954 1.07528074373081e-12
CD19 0.0732297230484113 -0.0325652885581179 0.0529415121935839 0.0199680662148758 1.11923985406747e-14 0.52193404467212 0.221924598176305 0.545897966409245
ADGRL4 0.000796203427289642 0.866867601457693 0.0644554771741619 0.0171070615195031 0.934576706926935 2.93243719010603e-169 0.0673336054329202 0.566189727885647
MYLK -0.0983826196771283 0.975558481135875 0.0484817217841326 0.0492849627077709 0.00959952505077353 0 0.120406779527489 0.0298416379325693
IL3RA 0.0569615703140051 0.545720576800062 -0.0959147827440755 0.00134871121490104 6.90855810436682e-07 8.6083200658272e-40 0.0198221031802049 0.965329306513362
KRT7 -0.478854109060095 1.01614503784295 -0.00417074496801676 0.0858347615587556 3.42771037651486e-09 0 0.835277131581231 3.43136970717538e-07
