target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
CD40 -0.194322616817485 1.07107921549975 -0.0565341042117526 0.0193372551126475 4.57612742168391e-06 0 3.95206515101613e-10 0.0191951991714368
PDCD1LG2 -0.241385682278542 1.06347855767936 -0.0305869962340508 0.0174938889072247 6.76312043608175e-10 0 0.00166630852364581 0.0408768922329635
KRT19 -1.22534679093888 1.12549875066043 0.0473450055496996 0.00618568014754038 1.46218721991882e-36 0 0.000123144625091077 0.556566883402792
CD19 -3.40412871012505 0.992965044584326 0.0977623007084745 0.472886350430758 3.63874977583123e-258 0 5.80037211026265e-09 0
MMP12 -0.694303862337063 1.05088399769614 -0.0163081176376809 0.103465268719022 8.80684020695095e-67 0 0.0725210810525828 8.52444872904483e-41
ICAM1 -0.561438619348021 1.05666371817233 -0.0164400575871588 0.0713293618224016 8.68982563664156e-38 0 0.164749324717378 1.63598382045702e-12
CD274 -0.542044885834147 1.06167825858687 0.0560534411502227 -0.0410586975049636 1.08544244992353e-06 0 3.62392293675098e-05 0.000210252825750033
IL7R -0.521874283971343 1.04704207843976 -0.00602138779932555 0.0617651367096683 5.16936785767376e-32 0 0.520818962115152 2.41735352103066e-15
FCGR3A 0.00701219454219495 1.0758826941058 -0.0458535723091852 -0.0304829767649907 0.90597223202866 0 6.71565767027477e-05 0.00211771528658095
CD1C -0.171569733942404 1.05510848337184 -0.0326569899475287 0.014497202744485 0.0153695741908837 0 0.0155925724946898 0.150295001242261
PDPN -0.190887231104874 1.04630172556173 0.0363739178902063 -0.041866628000746 7.30411582129025e-05 0 0.000499039672588416 8.05284851569944e-06
KIT -0.219921731794287 1.07318205226955 -0.0105257657626613 -0.0177253426910639 0.00776705216963038 0 0.462089430057236 0.093143887244903
CD4 -1.29963314889353 1.0473645030494 -0.0829608156422302 0.24083283134396 2.71235762434807e-114 0 9.26513723613069e-16 6.59681459173485e-179
CD40LG -0.235753870790803 1.05766397793553 0.0107343998063194 -0.023487761833012 0.000806464336894202 0 0.362750392723617 0.0150298810441302
CD69 -1.05511440265017 1.11339079071308 0.111092778293997 0.0413605739340076 1.39809925055028e-65 0 3.3912497141909e-13 7.35387586122611e-05
FUT4 -0.653987381921422 1.12255450428754 0.00868389880870151 0.00407299866260257 7.62802506270671e-28 0 0.439099832399642 0.636304096276168
HLA.B -0.497709341619573 1.04126813938182 -0.00368646622227827 0.0381254288658319 1.11617323533654e-07 0 0.809233572321676 0.0027148386390645
ITGAX -0.328798199187072 1.10001482667048 -0.0391654686358381 0.0279080418937723 1.06303966760514e-15 0 0.000272438865671949 0.00135711051352786
PECAM1 0.0704332618734701 1.11053441076801 -0.0744969474896461 -0.0474870036595729 0.168373676333436 0 6.7122626694361e-11 3.29295195651077e-06
FAP -0.155603946447464 1.10774128133018 -0.0527931201337021 -0.0279107750815155 0.00155515142221363 0 5.58276280091747e-10 0.000364687584460831
CD8A -0.358014142473949 1.07980055255157 0.0125000367863312 -0.0170707896796358 6.37930680871969e-07 0 0.374607083261096 0.125119374335763
ICOS 0.13219735295181 1.07237616413558 -0.0443150830228513 -0.0494846049466492 0.0865425536669773 0 0.000122572429051275 5.40829284167976e-08
LILRB1 -0.188887076936029 1.07869296914513 -0.0419531794538311 -0.00197328776088203 0.00168887100355918 0 0.000334879143708629 0.843249216348305
FOXP3 -0.313524777203577 1.05483918016165 0.00933708442879199 -0.00852742753912781 1.87927636434423e-05 0 0.438222705288805 0.358872931973147
ITGA6 -1.48185834771086 1.13282148267605 0.0845036967115662 0.0217635113778822 2.5781976013635e-69 0 6.35317626907892e-09 0.0703375399927008
CD36 0.0357412115188893 1.10082693914969 -0.0470407746953683 -0.0594119574373188 0.697990701676592 0 0.00581209130915131 8.8226671123375e-06
PDCD1 -0.466365299113114 1.08701640759443 0.00571279524643778 -0.00532821471137221 7.74594686042967e-14 0 0.617950745286775 0.552394393324533
ISG20 -0.680136573991812 1.04648106793875 0.0274017743318892 0.0455451314563136 2.57778187791708e-19 0 0.0335222059801137 5.89820836113013e-06
HIF1A -0.428832246407598 1.06240576373795 0.00864755408752806 -0.00624709292172044 1.59868644964104e-08 0 0.448943499181415 0.534273303031193
CD2 -0.466135398847299 1.10157688912663 0.00663271868742953 -0.013579234574466 1.27937113075347e-12 0 0.616602015172792 0.194258110192998
NCAM1 -0.443635928633705 1.08846452778703 0.00365381530943635 -0.0151681916404949 2.57306387280896e-12 0 0.725296846187147 0.0761567902802182
CR2 -0.224884550482628 1.09900054294807 -0.00116254116176658 -0.0498902492539596 0.000941807763320607 0 0.92212862562761 1.7060897065673e-07
VIM 0.0254495487335405 1.07489710341276 -0.00487372596694529 -0.0643464997983412 0.750067787400512 0 0.732452817987006 2.29757193699619e-07
THY1 -2.40513411651371 0.994423664474162 0.0344954056123952 0.334767480430042 1.13942213215981e-115 0 0.0264704825731082 1.91747486222928e-171
HLA.DRA -0.629032629518547 1.0559254649168 -0.00342185297270318 0.0504068030630408 9.41385518111639e-17 0 0.79246835640754 5.30946423425937e-06
IL3RA -0.0655140156016089 1.08832712501238 -0.0418073142881301 -0.0340453687088868 0.177538971806002 0 1.83321053012353e-05 0.000112058950115286
CXCR5 0.134220523556748 1.12817257901925 -0.0954400269705289 -0.0549612005000431 0.00820095816394948 0 1.56795685232512e-29 3.99468623037972e-13
CTLA4 -0.117625491056718 1.09035680726634 -0.0126347535465724 -0.054753356036811 0.154473248748943 0 0.334173280232246 1.89501733786622e-07
PTPRC 0.00689521761639703 1.1034414693106 -0.0679338194245824 -0.0357033173939359 0.837909201306855 0 4.63585267582939e-13 4.51274558444957e-06
PTPRCRA -0.319973514988789 1.05631407148819 0.0384967501027777 -0.0324014611486201 0.000423030234474736 0 0.0111381461661319 0.0034346620799151
COL4A2 -0.350734656343864 1.05614243779716 0.077559470486171 -0.0620814489166975 2.12307273731863e-07 0 2.64615105385217e-09 2.51263541660954e-07
CD9 -1.45684480641821 1.15294418807585 -0.0256697367377747 0.0749213447686128 4.85558598358637e-30 0 0.0914594664572895 1.1656152523357e-10
CEACAM1 -0.286957283935946 1.08482904854039 -0.0234306980623717 -0.00479382570159273 6.38884527465086e-05 0 0.120770224144516 0.697894353083358
IGHM -1.36003792075789 1.01818721851808 0.033306230689293 0.276424435819495 8.53447155411227e-106 0 0.0376168607997372 1.88378141883313e-118
CD7 -0.176739123101472 1.09135307519168 -0.0227776864482077 -0.0306983735531192 0.0289752796206526 0 0.104641341647748 0.00420261019434821
CD5 -0.914048350248791 1.06601717951381 0.0534364571785832 0.0596706971047091 3.76201906885598e-17 0 0.00501922956722607 2.15333035038149e-06
B3GAT1 -0.382221299835519 1.04896832196664 0.0277970280469647 -0.00350904498897079 1.95360391565588e-09 0 0.0147874408309653 0.705113724356975
CD38 -0.870046944241604 1.10575113591044 0.038655734603999 0.192116042563642 9.23170203464724e-90 0 0.0211314378644399 3.51157437725467e-63
MKI67 -0.736145082902631 1.08705925048828 0.247186392547318 -0.176768970896998 2.69975631979884e-08 0 7.31420560745795e-32 5.89054806064287e-29
ENTPD1 -0.314721681374104 1.06319350150336 -0.0354093773517495 0.0316523167013059 5.5843749880262e-17 0 0.000108947699465945 0.000152278571880733
